id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	81	173	709	10	338	23	131	83	203	155	54	564	67	8	281	90	274	290	247	196	142	177	82	353	110	45	21	18	164	208	285	115	78	209	181	403	376	460	265	392	134	148	441	524	333	117	70
91	338	83	197	638	26	709	331	246	79	53	642	217	504	342	561	498	462	70	312	75	108	87	61	649	235	729	183	72	382	449	471	121	126	234	291	244	478	793	125	142	118	592	399	198	293	772	150	7	195	460
179	283	180	23	203	356	290	10	209	164	148	265	114	238	80	83	387	109	16	256	60	197	574	253	313	5	165	340	246	331	359	176	37	362	92	44	67	25	17	53	54	91	77	642	8	217	201	76	18	501	424
16	356	131	176	203	114	128	155	109	90	274	247	196	177	82	21	353	54	209	134	238	80	387	115	189	197	574	403	253	5	142	537	307	165	441	524	340	37	362	145	92	53	78	91	460	25	392	318	235	360	736
57	283	23	155	173	45	338	209	164	148	60	387	95	256	176	638	197	313	253	26	189	165	246	340	79	359	307	394	362	17	54	44	282	53	91	4	281	201	217	504	709	501	110	564	342	212	498	288	544	333	462
99	283	39	356	10	90	173	338	45	177	82	21	209	233	353	181	83	148	60	109	80	176	95	256	638	313	253	189	5	537	76	340	331	17	54	37	394	362	48	92	282	8	709	91	18	564	4	110	217	201	501
223	283	41	261	176	81	76	709	114	60	23	131	109	128	649	155	90	8	17	233	196	177	82	142	353	45	21	288	164	208	18	209	115	285	181	78	376	265	460	392	134	148	441	524	333	16	117	189	80	145	95
9	23	10	131	76	128	709	155	196	233	54	164	17	376	564	649	148	256	95	387	115	638	313	403	26	5	142	307	537	165	79	524	340	394	282	145	92	489	44	91	78	53	392	318	217	4	201	199	212	578	501
194	48	39	283	112	41	261	30	268	60	567	457	173	689	356	734	564	114	558	10	338	281	543	54	8	1006	838	403	94	288	0	109	296	110	400	115	67	83	524	606	336	782	518	17	441	273	125	145	70	199	748
103	285	60	392	132	54	112	67	84	81	180	403	788	589	229	23	457	689	268	70	30	131	748	734	128	567	220	736	203	543	318	144	168	606	512	155	121	478	233	200	413	838	341	532	293	90	0	353	196	274	107
46	83	54	238	8	288	79	441	524	212	235	318	407	460	736	322	277	478	125	168	729	545	739	140	57	276	361	183	160	377	336	370	266	724	144	735	68	772	596	621	402	267	704	167	147	623	470	767	410	679	51
143	283	41	76	709	356	173	10	60	114	81	180	23	109	131	78	54	564	285	281	8	128	67	203	392	17	117	155	288	110	377	115	317	18	403	90	112	274	290	233	247	196	524	353	441	132	177	82	164	21	45
93	45	109	164	76	48	709	197	165	79	340	281	18	564	92	110	53	288	115	4	504	634	424	342	379	74	498	707	70	40	544	524	65	312	649	764	344	220	345	145	381	455	87	108	318	61	6	578	532	736	729
69	356	128	176	114	290	45	177	76	109	82	21	209	208	353	48	709	376	54	238	80	17	387	564	197	574	313	18	253	5	331	537	79	288	246	115	37	394	362	92	44	25	53	333	441	77	524	642	217	201	489
10	41	39	338	290	196	233	60	134	238	16	256	638	26	8	537	331	246	340	359	281	37	282	110	53	228	91	115	4	642	217	634	212	379	74	498	561	407	707	462	65	70	312	764	344	75	69	381	741	145	649
138	39	261	356	60	377	317	114	10	564	54	281	109	33	83	67	288	403	110	17	229	115	457	81	524	18	441	145	23	199	336	543	360	333	131	220	200	736	318	168	0	558	128	489	478	141	203	293	341	532	233
171	283	81	261	180	356	23	173	131	10	203	128	114	76	60	48	155	709	83	109	90	274	290	247	196	177	45	82	233	353	208	209	164	54	181	67	17	376	8	265	281	148	134	649	238	16	18	110	256	288	387
108	39	23	131	10	173	128	338	155	90	290	176	247	60	177	196	82	109	21	233	209	76	164	181	48	265	709	148	80	16	387	95	256	8	189	281	197	638	564	26	18	537	79	307	340	359	288	394	115	362	282
224	709	76	176	48	649	78	142	285	117	377	39	283	132	788	33	41	112	261	639	60	589	30	268	173	356	567	229	457	734	114	564	10	338	281	485	413	54	259	200	543	8	1006	403	838	288	109	94	0	110	296
