id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	81	23	173	131	10	203	338	709	67	247	155	83	54	45	265	82	274	290	353	281	209	177	90	164	196	18	564	376	8	21	208	181	142	403	70	524	246	331	80	238	115	197	134	110	78	148	359
91	338	246	83	331	197	79	709	638	504	217	70	26	342	462	642	498	53	244	183	649	61	312	75	793	382	125	729	87	126	142	108	471	235	561	478	72	121	449	234	7	293	291	679	772	665	460	563	78	144	107
179	283	23	180	203	356	114	10	265	290	209	164	109	246	60	80	238	67	76	331	83	197	387	176	148	359	256	253	5	165	54	16	574	92	17	18	217	501	44	25	37	201	340	362	313	288	8	91	709	70	564
16	356	176	114	131	203	128	109	247	155	54	82	274	353	209	196	90	177	21	403	142	80	524	197	238	134	115	387	78	5	253	537	165	307	460	189	574	392	360	92	145	748	441	501	317	37	377	201	25	318	340
57	283	23	155	45	173	209	338	164	246	387	60	148	197	165	359	253	256	394	79	501	307	638	44	17	54	504	217	189	362	340	201	176	95	313	342	26	91	4	462	281	288	498	282	244	6	183	53	564	207	212
99	283	39	356	173	45	10	338	82	209	177	90	109	353	76	21	181	60	176	80	83	331	48	148	233	256	54	253	5	394	17	537	18	92	638	709	217	501	189	288	8	37	95	201	340	564	362	313	91	462	4
223	283	41	261	76	81	23	176	114	131	709	60	109	128	155	649	45	265	82	353	17	164	209	196	288	90	142	177	8	18	376	208	21	181	524	246	78	233	285	115	80	197	460	134	359	148	333	392	387	5	253
9	23	76	131	10	128	155	709	54	164	196	376	649	17	564	403	233	524	142	148	256	387	5	165	115	394	537	79	307	638	92	217	78	501	44	95	201	145	489	340	313	91	318	462	26	748	407	199	392	4	282
194	48	283	39	41	112	261	30	734	457	567	268	689	60	114	356	173	558	543	564	606	1006	0	403	281	338	838	54	10	296	94	8	288	518	67	70	125	109	524	782	273	748	400	199	512	336	115	299	17	144	83
103	285	60	392	67	54	84	112	132	81	403	23	180	70	788	589	229	457	30	131	606	689	748	734	203	268	128	543	220	155	247	567	200	144	318	512	341	13	353	532	164	0	265	413	196	82	478	274	518	121	45
46	83	54	288	238	8	524	79	407	441	125	318	460	212	183	377	276	235	729	478	322	277	739	160	57	736	144	336	545	168	267	266	361	735	370	140	724	772	621	704	679	22	665	167	68	402	596	470	421	767	833
143	283	41	76	709	356	114	173	81	60	10	23	180	109	78	67	285	131	54	281	564	392	377	317	203	288	8	403	128	17	155	247	18	524	117	112	115	265	132	353	45	164	82	110	274	196	290	125	90	33	209
93	45	76	109	164	48	197	709	18	165	281	79	288	92	564	70	504	524	340	342	115	4	110	424	649	498	220	634	381	379	53	65	74	318	532	6	344	345	145	40	61	707	348	312	793	13	125	142	455	544	729
69	356	76	114	176	128	48	109	45	709	82	290	209	353	177	376	208	21	54	246	17	80	331	18	238	197	564	288	387	5	253	394	537	524	79	574	217	92	115	142	501	44	333	37	25	201	462	313	362	220	342
10	41	39	338	290	60	196	246	238	331	233	134	359	256	281	16	537	8	638	70	217	37	340	91	26	462	115	407	4	110	282	642	498	634	381	379	649	228	65	53	74	212	183	318	344	145	707	61	69	312	75
138	39	261	317	377	356	114	60	33	10	564	54	281	109	67	403	229	457	288	524	83	200	17	81	23	543	18	115	110	199	0	145	360	558	441	336	131	220	333	443	341	318	782	203	13	128	680	296	478	489	532
171	283	261	81	356	23	180	76	114	173	131	203	10	48	128	60	109	247	155	709	67	45	265	83	82	274	54	290	209	353	177	90	164	196	376	17	649	281	208	181	18	288	8	246	70	331	403	238	524	233	197
108	39	23	131	173	128	10	76	247	155	338	109	176	60	265	82	48	290	209	177	90	196	164	21	181	709	80	18	281	197	233	387	148	288	359	256	8	564	394	16	70	537	79	307	524	92	403	189	638	501	504
224	76	48	649	709	176	78	142	285	377	283	39	117	788	33	41	132	261	112	30	589	734	457	229	567	639	268	356	60	114	200	173	413	564	485	543	606	259	1006	338	281	403	0	54	10	838	8	288	67	296	94
101	76	709	649	10	285	81	23	317	460	54	180	117	403	131	70	524	132	203	84	216	128	38	589	639	125	110	155	247	229	748	788	606	457	199	441	333	353	30	265	164	82	274	45	196	689	318	290	90	177	734
80	261	114	173	265	82	209	177	353	76	83	48	233	5	54	17	16	18	638	281	189	25	37	288	8	564	91	282	333	115	110	65	628	344	207	174	345	446	312	220	489	707	360	455	532	441	739	145	280	277	231
166	283	41	39	261	176	649	10	78	81	23	180	460	392	281	83	8	131	223	70	524	112	203	128	216	84	155	247	33	38	589	360	748	229	199	606	353	265	333	788	164	45	274	196	290	30	318	177	209	689	376
