id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	283	41	261	173	338	142	10	81	285	460	78	403	54	23	564	83	8	392	117	67	131	317	377	281	110	70	112	203	247	223	155	441	274	290	18	639	115	196	524	164	145	90	45	33	353	589	265	82	209
91	709	649	338	142	460	78	83	392	117	317	70	112	132	223	33	589	38	229	197	84	457	125	788	107	689	30	246	504	235	216	331	26	638	268	734	512	478	217	79	121	144	53	336	259	498	1006	293	312	462	342
179	76	709	283	176	649	356	60	142	114	10	109	285	460	78	180	54	23	564	83	8	392	117	67	17	317	377	110	70	112	203	288	132	223	441	290	18	639	524	164	145	33	589	265	209	199	38	229	197	84	457
16	176	356	142	114	109	460	78	403	54	392	117	131	317	377	112	203	132	128	247	223	155	441	274	639	115	196	524	145	90	33	353	589	82	209	177	38	21	229	134	197	84	457	748	788	318	689	30	216	235	360
57	709	283	176	649	60	173	338	142	285	460	78	403	54	23	564	392	117	17	377	281	110	112	288	132	223	155	441	639	524	164	145	45	33	589	209	199	38	197	84	457	125	95	256	333	788	107	689	606	148	30
99	76	709	283	176	48	39	649	356	60	173	338	142	10	109	285	78	403	54	564	83	8	392	117	17	317	377	110	112	288	132	223	441	18	639	115	524	145	90	45	33	353	589	233	82	209	177	199	38	21	229
223	76	709	283	176	41	649	261	60	142	114	81	109	285	460	78	23	8	392	117	17	131	317	377	112	288	132	128	223	155	441	18	639	115	196	524	164	145	90	45	33	353	589	233	265	82	209	177	38	199	21
9	76	709	649	142	10	78	403	54	23	564	392	117	17	131	377	132	128	223	155	639	115	196	524	164	145	33	589	233	38	199	229	376	84	457	95	748	256	788	318	606	30	148	216	26	638	268	734	478	387	217
194	283	48	39	41	261	356	60	173	338	114	10	81	109	180	403	54	23	564	83	8	67	17	131	112	281	70	110	203	288	128	247	155	441	274	290	18	115	196	524	145	164	90	45	353	233	265	82	209	177	199
103	60	81	285	180	403	54	23	392	67	131	112	70	203	132	128	247	155	274	290	196	164	90	45	353	589	233	265	82	209	177	229	21	376	208	134	84	197	181	457	95	748	256	788	220	689	318	107	606	30	148
