id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	81	173	23	131	203	338	247	709	83	196	10	265	155	45	8	403	290	90	21	134	274	67	177	54	281	246	142	110	376	164	197	82	18	209	181	256	238	331	333	387	564	80	16	353	441	148	95
91	338	83	709	246	197	331	26	649	217	79	638	142	504	53	70	312	342	498	61	642	462	125	729	107	78	235	112	75	244	561	108	87	117	126	317	449	478	460	382	392	183	793	471	336	399	7	72	291	121	589
179	283	356	23	60	203	180	114	76	109	176	265	83	290	10	246	197	164	709	209	17	238	8	387	80	256	331	16	288	148	67	165	54	18	217	253	110	359	92	333	313	5	37	340	649	501	44	564	441	201	25
16	356	114	176	131	203	109	247	196	155	403	128	90	134	21	274	177	54	197	82	142	209	238	80	387	353	441	165	78	253	524	537	145	92	112	5	37	340	317	117	748	501	115	189	460	392	318	639	360	201	544
57	283	23	60	173	176	338	45	155	246	709	197	17	164	209	387	403	256	288	148	165	95	54	26	110	281	217	253	359	333	79	313	638	649	394	340	282	501	441	564	44	189	4	504	201	524	362	145	544	142	91
99	283	39	356	60	76	173	176	109	338	48	83	45	10	90	21	709	177	17	82	8	403	233	209	181	288	80	256	331	148	54	353	95	18	110	649	217	253	333	537	92	638	313	5	37	394	282	340	564	501	441
223	283	41	261	81	76	60	114	176	23	131	109	709	196	265	649	155	45	8	17	128	288	90	134	21	177	142	246	164	197	376	233	82	18	209	181	333	80	387	16	353	441	148	78	95	26	165	208	524	217	145
9	76	23	131	709	196	10	155	128	403	17	649	376	54	164	233	142	256	387	148	564	95	165	26	217	524	537	145	79	78	638	92	313	5	282	394	340	501	748	115	199	44	117	318	4	201	639	46	392	91	53
194	283	39	48	41	261	60	114	356	173	112	338	109	403	81	8	83	288	10	281	54	564	268	689	30	17	457	23	110	67	180	131	441	606	18	524	748	125	145	199	734	203	333	567	247	70	196	107	115	1006	543
103	60	81	23	131	180	403	203	247	196	54	67	285	112	265	392	155	45	128	290	90	134	21	274	233	177	164	197	748	589	376	82	246	70	132	331	181	220	209	256	353	16	107	457	238	80	318	387	606	148	689
46	83	8	288	54	238	441	79	524	318	125	460	212	407	235	729	377	739	168	160	478	277	545	336	736	361	322	370	266	57	724	183	140	276	144	470	621	735	704	147	22	68	772	267	268	402	159	30	623	679	665
143	283	41	76	81	60	356	114	173	709	23	109	131	180	203	247	10	196	403	8	265	288	17	155	45	128	290	281	67	54	90	134	21	274	110	78	177	18	564	233	164	197	246	376	82	333	317	112	117	441	285
93	76	109	48	45	709	197	164	288	281	649	110	18	165	92	79	564	340	142	524	145	504	4	220	544	70	115	53	312	199	342	498	318	65	61	46	381	125	78	74	634	729	6	215	345	13	285	40	424	117	348
69	356	76	114	176	109	48	709	45	290	128	21	17	177	246	288	376	197	82	209	54	238	80	387	331	18	353	333	208	142	217	564	253	441	537	79	92	313	5	37	394	524	501	145	44	220	78	201	115	544	199
10	39	41	60	338	196	290	134	246	8	233	238	256	331	16	281	110	26	649	217	359	537	638	37	282	340	228	145	4	91	70	53	312	115	498	65	748	199	318	61	212	407	381	642	634	462	74	125	729	78	107
138	39	261	60	356	114	81	109	23	83	403	131	10	317	203	288	17	281	247	377	54	196	67	110	564	265	18	155	441	333	128	45	524	290	33	145	134	21	274	199	233	164	457	177	197	115	107	376	82	220	246
171	283	261	81	356	76	60	114	23	131	173	180	203	48	109	247	196	83	709	265	10	155	45	290	128	90	134	274	8	403	17	288	177	649	246	376	67	197	164	82	233	54	209	181	281	238	110	256	18	387	331
108	39	60	23	76	131	173	176	109	247	338	48	196	265	155	10	290	128	709	90	21	177	8	403	82	197	288	164	233	209	181	387	256	80	16	649	281	148	18	95	26	217	359	537	564	92	79	638	282	394	340
224	283	76	39	176	48	41	709	261	649	60	142	114	356	78	173	117	285	338	377	109	112	81	403	639	8	83	288	33	10	589	281	132	54	23	17	564	180	110	268	457	30	67	131	788	441	203	18	524	606	748
101	76	81	709	23	649	131	180	203	10	247	403	196	265	54	155	110	45	128	290	317	90	134	21	117	274	285	333	441	177	233	164	197	460	376	246	82	524	639	181	209	331	256	16	353	748	199	238	80	387	70
80	261	114	76	173	48	265	83	177	82	17	8	209	233	288	16	54	353	281	18	110	333	638	5	37	282	564	441	142	189	25	145	220	312	91	65	115	174	360	207	739	345	215	628	489	13	231	455	277	344	160
166	283	39	41	261	176	81	23	649	131	180	203	83	10	247	8	196	265	281	78	155	45	128	290	134	21	274	112	333	177	233	164	197	376	246	392	460	524	181	209	331	256	16	353	238	748	199	80	387	70	148
