id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	81	173	709	10	23	338	131	203	564	247	142	8	67	155	403	83	54	281	290	110	353	274	90	285	18	265	45	82	78	460	115	21	164	134	145	70	177	524	392	112	117	181	317	209	196	441	246
91	338	246	83	638	197	26	331	53	709	79	342	217	642	504	70	462	649	312	561	61	498	75	729	244	235	183	471	382	126	142	72	449	125	399	108	793	7	87	291	478	121	772	460	234	112	118	171	198	107	293
179	283	180	23	203	356	290	114	265	109	10	164	209	246	238	80	387	148	197	16	256	313	253	92	362	165	331	359	53	83	501	5	44	25	67	574	176	201	60	37	65	424	77	17	642	217	8	379	18	59	76
16	356	114	176	131	109	203	247	128	155	274	90	353	82	54	21	403	134	177	142	209	196	115	387	80	238	197	145	524	189	460	537	441	78	165	253	53	92	112	307	362	235	392	5	574	318	501	117	360	317	25
57	283	23	155	173	45	338	164	209	246	176	387	95	148	638	197	26	60	256	313	394	253	165	17	189	362	282	359	53	564	501	54	288	307	79	110	44	281	709	201	403	342	217	504	544	59	462	91	4	312	498
99	283	39	356	173	90	45	109	10	353	82	21	338	177	181	209	233	80	95	148	638	176	256	313	83	394	537	253	92	76	362	331	60	189	282	501	5	48	17	8	18	201	54	37	288	564	65	342	110	217	403
223	283	41	261	176	76	114	81	709	109	649	23	131	60	142	128	8	288	155	17	285	353	18	90	78	460	265	115	233	45	82	21	164	145	392	112	134	524	117	317	177	181	223	441	209	196	220	246	208	376	377
9	23	76	131	10	128	709	155	649	564	233	164	54	17	403	142	196	376	115	387	638	95	148	145	256	26	524	313	394	537	282	165	53	92	307	5	78	501	79	44	318	392	201	117	295	217	489	407	199	748	276
194	48	39	283	112	261	41	30	734	564	114	457	689	356	173	567	268	60	403	558	281	288	8	543	606	109	1006	838	54	338	10	296	110	0	94	400	145	524	67	336	115	125	782	518	70	17	199	512	748	273	441
103	285	392	112	132	60	84	403	54	589	788	229	67	30	457	689	734	606	70	180	268	81	748	567	23	220	543	512	838	200	318	144	413	341	131	558	168	13	0	478	295	518	736	107	532	121	203	782	128	443	296
46	83	8	288	54	238	524	441	79	235	460	318	407	125	729	276	322	212	478	160	736	168	183	277	361	377	336	266	57	140	144	724	267	402	735	772	370	545	704	739	470	68	22	147	621	410	640	596	259	846	623
