id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	283	41	261	142	338	460	285	78	173	392	317	117	403	564	10	377	70	112	281	54	67	110	81	23	223	83	131	639	8	589	441	145	155	84	524	247	38	203	229	115	164	457	33	274	689	199	18	216	290
91	709	649	142	338	460	78	392	317	117	70	112	132	223	83	589	84	229	38	457	33	689	216	788	107	125	197	30	478	268	734	235	144	504	121	512	336	259	26	293	79	217	331	485	246	638	53	1006	567	462	400
179	709	176	283	76	649	60	142	356	114	460	285	78	392	317	117	109	564	10	70	377	112	54	67	132	23	110	223	83	180	288	639	8	17	589	441	145	524	203	84	164	229	38	457	33	199	689	290	18	216	788
16	176	142	356	460	114	78	392	317	403	117	109	377	112	132	54	223	131	639	589	155	441	145	128	84	524	247	203	229	38	115	457	33	274	689	216	788	177	197	30	353	82	90	748	318	196	209	478	734	134	235
57	709	176	283	649	60	142	338	460	285	173	78	392	403	117	564	377	112	281	54	132	23	110	223	639	288	17	589	155	441	145	524	84	164	38	457	33	689	199	216	788	45	107	125	197	30	209	734	144	606	504
99	709	176	283	76	39	649	48	60	142	338	356	285	173	78	392	317	403	117	109	564	10	377	112	54	132	110	223	83	639	288	8	17	589	441	145	524	84	229	38	115	457	33	689	199	18	216	788	45	233	107
223	709	176	283	76	649	41	261	60	142	460	285	114	78	392	317	117	109	377	112	132	81	23	223	131	639	288	8	17	589	441	145	155	128	524	84	229	38	115	164	33	689	199	18	216	788	45	233	177	125	197
9	709	76	649	142	78	392	117	403	564	10	377	132	54	23	223	131	639	17	589	155	84	145	128	524	229	38	115	164	457	33	199	216	788	233	30	748	318	196	376	268	734	478	144	606	46	148	95	259	256	336
194	283	48	39	41	261	60	338	356	114	173	403	564	109	112	10	70	281	54	67	110	23	81	83	131	288	180	8	17	441	457	145	524	689	155	128	247	115	203	164	199	274	30	18	290	107	233	125	45	268	734
103	60	285	392	403	70	112	132	54	67	23	81	131	180	589	84	229	155	128	247	203	457	689	164	788	274	290	107	45	233	30	177	197	353	82	748	268	318	734	208	90	196	265	376	209	478	134	144	606	21	220
46	460	377	54	83	288	8	441	524	125	30	318	268	478	235	144	736	259	336	168	79	276	238	57	400	212	322	22	160	729	266	782	735	427	407	724	68	402	545	470	183	147	704	277	739	519	305	361	863	949	621
143	709	283	76	41	60	356	285	114	78	392	173	317	117	403	109	564	10	377	112	132	281	54	67	110	23	81	131	639	180	288	8	589	17	84	441	145	38	155	229	524	128	247	203	457	115	33	164	274	199	788
93	709	76	649	48	142	285	78	392	317	117	109	564	70	281	132	110	223	639	288	589	145	524	84	229	38	115	164	457	33	689	199	18	216	788	45	125	197	30	318	478	734	606	220	46	504	13	141	736	512	336
69	709	176	76	48	142	356	285	114	78	392	317	117	109	564	377	132	54	223	639	288	17	441	128	145	84	524	229	38	115	457	33	199	290	18	216	788	45	107	177	125	197	30	353	82	208	209	376	268	734	235
10	39	649	41	60	338	460	285	78	392	317	70	112	281	132	110	223	639	8	145	84	229	38	115	457	33	689	199	290	216	788	233	107	125	318	748	196	268	478	134	734	235	144	606	13	141	121	736	16	512	256
138	39	261	60	356	114	317	403	564	109	377	10	281	54	67	110	23	81	83	131	288	17	229	441	145	524	155	128	457	33	247	203	115	164	199	274	18	290	107	45	233	177	197	353	82	318	196	265	376	209	478
171	709	283	76	649	48	261	60	356	460	285	114	173	392	317	117	403	109	10	377	70	112	132	54	281	67	81	110	23	223	83	131	180	288	8	17	441	145	155	84	128	524	247	38	203	229	164	457	33	689	274
