id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	261	18	41	10	220	173	441	524	145	67	110	8	54	360	450	83	160	532	333	266	115	318	513	489	471	141	578	564	322	846	106	215	142	735	421	420	354	13	470	81	276	100	295	144	911	736	131	640	117
91	83	338	246	342	331	197	471	235	244	291	79	638	642	26	108	217	125	126	382	679	498	53	561	504	171	205	289	654	354	462	649	70	249	665	142	1062	75	653	568	709	118	85	414	293	848	312	183	191	144	425
179	180	203	283	23	290	217	256	197	164	209	238	265	80	246	53	312	642	359	148	253	201	340	729	313	61	218	87	44	545	331	16	37	387	234	793	25	77	574	709	91	24	308	10	501	5	7	563	198	449	381
16	460	176	403	748	392	540	197	131	203	112	457	478	53	155	0	247	218	537	196	299	317	7	733	545	399	544	689	474	229	788	134	195	54	128	462	80	596	307	449	623	90	773	439	274	193	597	353	33	187	356
57	283	23	155	17	501	313	387	148	45	165	209	362	173	288	189	207	253	174	59	246	342	60	433	455	441	6	340	256	110	333	44	244	54	328	145	423	287	91	123	140	529	201	524	322	438	361	751	522	215	95
99	283	39	45	95	217	90	233	256	181	209	338	537	394	80	312	177	353	82	21	709	498	253	148	282	61	201	4	87	218	340	75	544	10	313	545	331	234	356	638	462	37	176	173	399	7	308	189	563	183	24
223	283	709	41	76	261	60	176	109	114	81	8	649	288	145	524	460	17	441	23	121	199	131	285	318	115	142	112	18	402	78	155	125	168	317	293	144	360	392	141	57	233	333	132	13	336	128	377	117	164	46
9	76	131	10	23	155	709	17	128	649	54	233	376	142	145	564	148	524	313	403	78	196	115	256	387	501	164	95	318	117	165	92	606	91	489	340	639	295	5	450	132	307	282	578	201	394	174	44	199	160	215
194	48	112	30	268	457	558	567	689	0	734	838	273	94	39	543	400	1006	606	661	296	299	518	463	283	3	564	459	386	403	782	512	1178	1125	759	152	786	185	66	281	1058	824	60	598	70	919	748	41	604	875	910
103	60	54	67	403	132	285	220	112	144	318	168	70	748	543	392	84	402	704	13	268	30	100	295	457	341	736	293	606	532	450	589	512	788	106	549	22	229	124	107	734	478	863	354	305	324	390	949	513	654	782
46	268	460	377	30	238	79	400	407	212	361	259	545	739	8	277	729	140	267	83	679	235	288	183	810	54	370	125	309	603	167	159	596	623	777	621	767	808	665	782	1062	772	315	862	441	62	521	724	226	276	821
143	709	283	76	41	81	356	60	285	173	78	564	10	403	180	392	112	317	281	114	109	23	54	132	131	67	457	110	8	748	33	788	107	377	117	203	38	512	155	288	233	606	121	84	229	145	478	639	30	199	247
93	109	45	76	164	48	197	340	110	92	165	288	79	709	18	342	504	424	65	53	634	564	74	145	707	498	345	379	281	381	764	455	524	70	344	544	40	115	108	348	312	318	545	6	220	649	280	295	4	61	126
69	709	208	290	176	217	76	45	197	128	53	376	729	537	394	48	209	79	353	107	642	498	80	238	75	218	392	246	356	177	21	544	545	564	82	462	331	285	253	563	201	7	512	198	561	46	54	44	733	449	313
10	41	39	290	233	134	238	37	60	246	16	65	196	256	338	8	110	340	379	707	145	91	634	231	331	291	344	359	739	282	115	405	381	123	235	140	318	513	361	407	764	537	638	322	328	642	423	74	26	228	741
138	317	33	39	457	377	0	200	229	558	273	564	403	281	107	543	60	261	443	463	296	459	478	782	769	54	10	199	1125	66	625	356	386	110	152	341	402	680	114	67	919	427	934	1178	598	336	604	570	942	335	1005
171	283	356	109	76	81	261	180	48	114	10	131	17	173	203	23	274	60	18	288	155	128	67	8	90	83	82	247	110	54	441	220	649	145	265	524	45	233	290	148	313	353	376	501	177	209	387	181	360	189	574
108	109	131	10	18	39	173	23	155	288	60	128	82	220	90	76	247	8	148	501	145	387	265	290	524	21	177	48	209	233	92	628	181	362	65	189	360	471	16	513	338	115	318	489	424	235	215	176	578	266	174
224	709	649	76	48	788	78	176	285	33	132	142	112	117	30	268	377	413	567	457	485	734	0	838	200	589	639	273	94	93	229	543	400	1006	39	606	661	296	518	443	463	283	259	3	105	386	459	1125	759	1178	152
101	76	110	524	441	54	10	649	709	403	117	318	141	125	168	333	132	266	160	199	704	639	13	100	285	106	295	578	736	735	336	513	215	70	354	402	124	748	317	57	549	324	846	421	293	471	341	146	543	654	427
80	233	312	209	265	353	177	282	82	638	198	261	16	37	91	25	193	189	76	150	460	5	764	173	267	121	499	138	211	467	281	707	277	344	564	48	118	1197	392	739	621	510	540	83	834	54	512	297	603	231	455
166	261	283	39	41	524	176	10	8	360	649	83	318	266	281	78	333	199	578	513	735	215	324	421	124	846	322	549	471	402	146	470	57	654	293	70	748	276	319	341	974	68	427	911	289	223	269	454	949	154	112
15	76	261	17	54	338	403	142	83	115	318	199	285	141	23	160	639	532	266	341	402	460	57	293	215	704	223	513	336	322	124	155	735	478	106	100	392	724	128	107	470	543	22	247	512	549	1006	846	269	90	33
76	356	41	109	81	10	131	173	76	67	128	8	247	90	82	338	176	524	265	313	148	21	333	353	209	115	181	450	574	501	532	37	165	16	489	235	238	196	471	92	215	246	362	578	256	281	266	628	65	125	13
148	283	81	41	180	109	131	261	39	274	10	17	128	173	90	82	290	18	376	288	265	148	177	233	209	181	134	387	338	8	501	574	238	37	145	196	220	253	16	189	48	256	92	524	333	65	628	176	95	164	5
37	67	83	18	281	318	208	235	238	37	532	197	322	341	285	25	80	293	282	276	402	79	654	638	107	65	317	704	162	642	424	634	228	121	392	77	846	46	100	741	455	348	244	207	544	1006	351	420	75	40	427
18	48	283	41	39	142	356	117	109	285	10	173	114	81	60	223	180	460	268	639	112	606	338	788	288	8	1006	17	589	564	131	54	23	67	110	30	403	543	281	689	145	441	18	83	524	203	518	115	558	155	229
241	76	180	338	48	564	54	281	8	649	290	45	524	208	164	376	142	256	95	285	82	78	21	512	125	504	217	238	317	360	293	394	57	537	26	168	16	307	80	132	282	235	359	46	79	53	144	117	642	212	606
