id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	709	261	23	338	41	203	67	173	564	247	274	81	460	209	10	131	78	110	45	177	83	290	403	189	155	142	16	54	376	70	95	353	208	21	281	164	90	504	18	441	197	148	285	307	639	333	317	53	117
91	709	338	649	460	83	78	142	504	197	70	53	498	312	642	217	317	246	112	117	26	125	229	183	342	638	589	121	87	75	478	471	331	144	223	793	561	61	462	79	729	108	399	126	293	336	289	449	457	84	392
179	283	76	709	114	23	203	109	356	176	67	209	564	180	649	460	60	10	290	110	83	16	78	54	164	148	197	142	53	288	70	44	18	441	340	333	312	256	642	265	217	639	285	574	246	17	201	65	387	317	37
16	114	109	203	176	356	128	247	274	209	460	131	177	78	189	155	403	142	54	21	353	90	197	307	441	53	639	537	340	317	117	112	115	82	574	524	201	65	387	37	74	25	196	229	253	134	318	450	92	145	218
57	283	709	23	338	176	173	564	209	649	460	45	60	155	110	189	78	403	95	54	504	142	197	164	148	307	288	53	281	44	441	333	498	256	340	312	285	217	639	17	394	246	112	117	201	387	524	26	253	359	125
99	283	76	39	709	338	109	48	176	356	173	564	209	649	45	177	60	10	110	189	83	78	403	95	21	54	353	142	90	148	288	18	441	537	333	340	256	498	312	217	285	639	181	82	317	17	394	112	115	117	201
223	283	76	709	114	261	23	109	41	176	128	81	649	460	209	60	131	45	177	78	155	189	16	142	376	95	208	21	353	288	504	90	164	197	148	441	307	18	53	285	333	639	317	44	537	117	498	112	312	265	217
9	76	709	23	128	564	649	131	10	155	78	403	376	54	142	95	164	148	307	53	44	537	340	639	256	498	312	217	17	117	115	394	524	201	387	196	26	233	318	229	450	92	218	628	282	145	407	313	589	501	638
194	283	39	114	261	48	338	109	41	23	356	67	173	564	203	128	60	247	81	10	274	110	83	403	131	209	180	177	45	54	189	290	155	288	70	16	281	441	112	18	376	353	333	95	21	208	164	90	504	197	115
103	23	203	67	128	247	81	274	60	209	131	403	177	180	45	290	189	155	54	16	285	70	376	353	95	21	208	164	504	90	197	112	148	307	53	229	44	537	256	340	498	265	312	341	217	642	181	318	589	82	574
46	460	83	54	288	441	524	125	318	361	407	322	183	402	478	377	144	79	57	729	147	168	519	336	545	268	212	276	739	724	30	238	277	235	266	8	167	470	735	640	427	370	846	140	665	297	623	736	679	22	305
143	283	76	709	114	109	23	41	203	356	67	173	128	564	247	81	274	60	78	209	10	131	110	177	45	180	290	403	189	155	16	54	376	288	208	21	95	353	285	504	281	90	441	164	317	639	18	197	148	307	117
93	76	709	109	48	564	649	45	110	78	504	142	197	164	288	70	53	18	281	340	498	312	285	639	317	115	65	117	74	524	125	92	318	450	229	145	13	342	141	348	589	87	402	40	220	478	471	295	793	61	223
69	76	709	114	109	48	176	128	356	564	209	45	177	290	78	376	54	208	21	142	353	197	288	53	18	441	44	537	333	498	285	639	642	217	317	82	17	115	574	394	117	246	201	65	387	37	524	25	253	125	92
10	39	338	41	649	460	60	290	110	16	78	70	53	281	537	340	256	498	642	312	217	285	639	317	115	246	65	112	37	74	26	196	134	359	233	125	341	318	218	229	361	282	145	183	407	13	322	141	638	121	87
138	39	114	261	109	23	203	356	67	564	128	247	81	274	60	10	209	131	110	83	45	177	403	290	155	16	54	288	376	281	317	353	95	441	21	18	504	164	197	148	333	307	53	115	44	229	17	498	524	256	265
171	283	76	709	114	261	23	109	203	48	356	128	67	173	247	274	81	649	460	209	131	60	45	10	177	180	110	290	83	189	155	16	403	54	376	208	353	504	90	288	164	70	197	148	281	307	18	441	53	285	537
108	76	39	709	23	109	338	48	176	128	173	247	564	209	649	131	460	60	177	10	290	155	189	78	16	403	95	21	504	90	288	164	148	197	70	307	18	281	53	44	537	285	256	340	639	498	642	265	312	217	317
224	283	76	709	39	114	261	176	48	109	338	23	41	649	203	67	356	173	564	78	128	247	60	81	274	110	10	142	209	131	83	177	403	45	180	290	189	285	54	155	639	16	70	117	288	281	112	441	376	353	208
101	76	709	23	203	649	128	460	247	81	274	10	110	209	131	403	45	177	180	290	189	155	54	16	70	285	441	376	639	317	353	208	21	95	117	164	504	90	333	197	148	307	53	524	44	229	537	125	256	340	498
80	76	114	261	48	173	564	209	460	177	189	110	83	16	54	353	142	288	18	281	441	333	312	265	639	82	17	65	115	37	25	117	233	628	282	450	229	361	145	13	322	638	121	402	5	231	220	471	144	91	360
166	283	39	261	176	23	41	203	649	128	460	247	78	81	274	10	209	131	83	45	177	180	290	189	155	16	70	281	376	353	95	208	21	164	504	333	197	148	112	307	53	524	229	44	537	256	340	498	265	312	217
15	76	261	23	338	128	247	460	209	45	177	83	155	403	142	54	95	208	21	504	90	164	197	148	307	285	639	53	44	537	498	256	265	115	312	17	217	642	574	229	246	394	65	201	341	37	25	318	134	359	322
76	76	709	109	338	41	176	356	128	67	173	247	81	649	209	131	10	78	16	142	95	208	21	353	504	90	164	148	70	197	307	281	53	333	285	537	639	498	256	317	642	265	312	181	115	82	574	524	394	246	65
148	283	39	261	109	338	41	48	176	128	173	274	81	564	209	649	131	460	177	180	10	290	189	78	16	403	376	142	95	90	164	148	288	197	53	18	281	333	537	285	340	498	256	639	265	312	642	217	181	82	17
37	67	83	208	197	281	18	285	317	312	642	65	37	25	341	229	318	282	322	121	80	402	638	348	87	75	40	532	543	77	79	69	729	147	84	108	293	634	126	228	392	207	4	529	449	216	544	46	545	276	455
18	283	39	114	109	23	338	48	41	203	356	173	67	128	564	247	460	81	274	209	60	10	131	110	177	45	180	83	290	403	189	142	155	16	54	376	288	70	353	21	95	208	285	281	90	504	639	441	164	197	148
241	76	338	48	564	649	45	180	78	290	16	142	54	376	95	208	21	504	164	281	307	53	285	44	317	537	340	256	498	117	312	217	642	524	82	394	65	387	125	229	74	26	450	359	218	282	361	628	322	183	80
