id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	173	709	81	10	338	23	131	83	8	142	403	54	281	78	203	564	67	18	155	460	115	110	285	274	112	117	441	377	70	247	524	290	90	145	639	333	392	265	196	199	223	220	317	45	164	134	353
91	338	83	197	26	638	246	504	331	709	342	53	462	498	79	642	70	217	561	61	75	729	235	244	649	126	312	183	108	291	87	382	449	471	478	793	399	125	121	107	72	142	7	772	679	414	592	234	150	289	293
179	283	180	23	203	290	356	265	209	10	238	109	164	197	256	16	148	387	80	362	246	165	574	359	83	114	92	60	44	340	313	37	331	5	253	25	77	501	91	17	201	53	424	642	65	379	176	76	634	707	8
16	356	176	131	109	114	203	155	128	274	247	90	403	54	196	115	142	134	82	177	353	209	441	197	189	21	78	524	460	238	112	145	537	574	165	387	80	117	362	377	235	392	639	307	318	37	360	92	736	5	340
57	283	23	155	173	45	209	164	197	338	256	26	148	387	60	362	95	165	189	246	638	359	504	313	44	340	17	253	307	176	342	501	282	91	201	53	462	498	394	79	54	288	4	217	281	59	174	403	333	764	75
99	283	39	356	173	90	45	10	109	233	181	177	82	209	338	60	353	21	83	256	148	95	537	189	76	80	638	362	176	17	92	313	37	340	331	5	8	253	282	342	91	18	501	54	48	462	288	201	498	394	403
223	283	41	76	176	261	709	60	109	81	649	114	23	131	8	142	17	288	78	460	128	285	155	18	112	115	117	377	441	524	392	233	639	90	145	132	333	265	223	196	199	317	220	164	45	125	134	353	360	82	235
9	76	23	131	10	709	155	128	17	649	233	54	403	196	164	564	115	376	142	256	524	26	148	78	145	537	638	95	165	387	199	313	307	117	318	92	44	489	5	639	340	377	392	282	91	478	53	462	132	295	450
194	48	112	39	30	283	268	734	457	60	567	41	689	261	173	543	403	564	356	281	558	114	8	288	0	838	606	109	54	1006	94	400	782	10	512	199	524	115	296	338	441	518	273	336	125	110	70	145	17	299	83
103	285	60	112	132	392	403	84	54	30	788	457	589	268	229	734	689	67	70	543	606	567	512	413	220	341	0	838	107	748	200	736	318	180	144	478	782	81	518	558	168	121	443	293	23	532	295	106	13	22	402
46	83	8	288	54	238	441	524	235	460	79	318	407	736	125	322	478	729	277	377	739	160	276	212	140	266	183	168	336	545	370	735	267	361	57	68	470	402	144	724	772	621	679	704	421	147	410	846	596	167	268
143	283	76	41	709	173	356	60	109	10	114	78	81	180	8	403	285	281	117	288	112	377	54	17	564	23	392	132	131	639	115	67	110	18	317	441	524	145	203	199	128	155	33	333	589	125	274	457	606	229	84
93	109	45	76	164	197	48	165	709	504	288	18	92	281	340	115	110	342	53	74	564	498	70	79	424	65	379	634	4	707	524	649	220	145	61	764	345	544	344	729	318	455	199	6	532	312	126	736	348	450	295
69	356	76	109	176	128	290	114	48	709	45	17	82	177	208	209	376	353	54	197	288	21	238	18	537	574	387	115	246	80	362	564	331	441	333	313	37	92	44	5	524	253	25	145	342	77	53	142	462	220	501
10	41	39	290	196	233	338	60	134	238	16	256	26	537	638	246	359	8	37	331	340	281	228	282	91	115	110	53	462	74	498	65	642	379	70	634	407	707	4	217	561	61	764	75	145	344	235	729	649	218	277
138	39	377	261	60	356	317	114	109	33	403	10	281	564	288	457	54	229	17	83	115	110	441	524	543	67	199	145	18	336	0	200	360	333	341	107	220	558	782	141	736	318	478	443	81	168	680	293	489	532	295
171	283	81	180	356	261	76	173	23	131	109	10	60	48	203	709	114	155	128	274	83	247	290	90	17	8	265	233	649	196	288	54	45	403	281	134	67	18	164	82	181	177	208	353	209	376	110	197	16	189	256
108	39	23	131	173	155	10	109	128	76	247	290	176	60	90	338	265	196	233	48	82	181	177	164	209	709	8	21	197	16	256	189	288	26	148	18	281	403	537	387	95	638	362	80	359	504	115	92	44	340	564
224	76	709	649	176	48	78	142	117	377	285	132	112	283	39	788	33	30	639	268	734	60	457	41	261	173	589	567	229	403	543	356	564	281	259	114	413	485	8	288	200	109	0	54	606	838	1006	10	400	94	782
101	76	709	649	285	117	460	10	132	403	317	639	54	84	110	441	589	30	524	457	788	70	268	229	734	199	689	38	180	216	81	606	125	543	512	333	23	336	341	567	318	107	736	141	748	1006	478	131	400	838	413
80	261	173	265	233	177	82	209	353	16	114	83	189	638	37	5	17	76	25	282	91	8	65	18	54	707	288	281	48	174	764	345	333	115	344	110	455	231	277	312	207	628	441	739	280	140	123	564	291	446	220
166	283	176	649	39	41	261	78	460	112	10	223	392	8	281	83	33	84	589	30	524	788	70	268	229	199	689	38	180	216	81	606	512	333	259	360	23	341	567	318	107	748	1006	478	131	400	838	0	121	293	518
