id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	283	41	261	173	338	142	10	81	285	78	460	403	54	23	564	83	392	8	117	67	377	317	131	112	110	70	281	203	247	223	155	441	639	274	290	18	115	196	524	33	164	145	45	90	589	353	265	38	82
91	709	649	338	142	78	460	83	392	117	317	112	70	132	223	33	589	38	229	84	457	197	125	788	689	107	30	216	246	268	504	235	734	26	331	638	478	512	217	79	121	144	53	336	259	1006	498	293	312	462	0
179	76	709	283	176	649	356	60	142	114	10	285	78	460	109	180	54	23	564	83	392	8	117	67	17	377	317	112	110	70	203	288	132	223	441	639	290	18	524	33	164	145	589	265	38	209	199	229	84	457	197
16	176	356	142	114	78	460	109	403	54	392	117	377	317	131	112	203	132	128	247	223	155	441	639	274	115	196	524	33	145	90	589	353	38	82	177	209	229	21	84	134	457	197	748	788	689	318	30	216	734	235
57	709	283	176	649	60	173	338	142	285	78	460	403	54	23	564	392	117	17	377	112	110	281	288	132	223	155	441	639	524	33	164	145	45	589	38	209	199	84	457	197	125	95	788	256	689	606	333	107	30	216
99	76	709	283	176	48	39	649	356	60	173	338	142	10	285	78	109	403	54	564	83	392	8	117	17	317	377	112	110	288	132	223	441	639	18	115	524	33	145	45	90	589	353	233	38	82	177	209	199	229	21
223	76	709	283	176	41	649	261	60	142	114	81	285	78	460	109	23	392	8	117	17	377	317	131	112	288	132	128	223	155	441	639	18	115	196	524	33	164	145	45	90	589	353	233	265	38	82	177	209	199	229
9	76	709	649	142	10	78	403	54	23	564	392	117	17	377	131	132	128	223	155	639	115	196	524	33	164	145	589	233	38	199	229	84	376	457	95	748	788	256	606	318	30	216	148	268	734	26	638	478	217	46
194	283	48	39	41	261	356	60	173	338	114	10	81	109	180	403	54	23	564	83	8	67	17	131	112	110	70	281	288	203	128	247	155	441	274	18	290	115	524	196	145	164	45	90	353	233	265	82	177	199	209
103	60	81	285	180	403	54	23	392	67	131	112	70	203	132	128	247	155	274	290	196	164	45	90	589	353	233	265	82	177	209	229	84	21	376	208	134	457	197	181	95	788	748	256	689	606	220	107	318	30	268
46	460	54	83	8	377	288	441	524	125	318	30	268	235	478	238	79	144	168	736	336	259	212	276	322	57	160	400	729	266	407	22	402	782	183	735	724	277	68	704	545	361	427	470	739	147	863	519	421	305	140
143	76	709	283	41	356	60	173	114	10	81	285	78	109	180	403	54	23	564	392	8	117	67	17	377	317	131	112	110	281	203	288	132	128	247	155	441	639	274	290	18	115	196	524	33	164	145	45	90	589	353
93	76	709	48	649	142	285	78	109	564	392	117	317	110	70	281	288	132	223	639	18	115	524	33	164	145	45	589	38	199	229	84	457	197	125	788	689	606	220	318	30	216	504	734	13	478	512	46	79	53	295
69	76	709	176	48	356	142	114	285	78	109	54	564	392	117	17	377	317	288	132	128	223	441	639	290	18	115	524	33	145	45	353	38	82	177	209	199	229	21	84	376	208	457	197	125	788	606	333	220	107	30
10	39	41	649	60	338	285	78	460	392	8	317	112	110	70	281	132	223	639	290	115	196	33	145	233	38	199	229	84	134	457	125	748	788	256	689	606	107	318	216	16	246	268	235	341	734	359	26	331	13	638
138	39	261	356	60	114	10	81	109	403	54	23	564	83	67	17	317	377	131	110	281	203	288	128	247	155	441	274	290	18	115	33	524	196	145	164	45	353	233	265	82	177	209	199	229	21	376	134	457	197	181
