id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	78	142	285	117	216	317	30	639	460	84	268	564	413	589	223	338	33	377	309	788	734	112	10	229	94	403	261	598	38	457	67	1006	606	759	518	567	141	0	1125	318	54	441	1005	1086	115	386	273	443	173
91	709	78	649	142	117	460	216	317	30	338	84	413	223	589	33	268	112	94	788	734	229	38	309	457	125	518	0	759	567	598	1006	769	273	1178	132	1125	386	1086	144	1005	505	973	392	808	400	680	443	70	1111	782
179	76	709	78	649	176	142	285	117	460	639	317	216	564	30	543	413	33	84	377	589	112	223	268	788	94	10	734	229	457	309	606	0	67	38	125	567	759	1006	518	598	318	273	283	769	1125	132	441	1178	23	54
16	78	176	142	117	317	216	639	30	460	543	84	413	223	589	33	377	112	788	734	38	229	403	457	0	567	309	598	441	769	1006	318	386	115	1005	1178	132	54	114	1086	505	524	680	141	973	808	392	443	66	1111	400
57	709	78	176	649	142	285	117	639	216	460	543	84	30	338	564	223	33	377	589	413	112	734	788	94	309	403	38	457	518	567	125	606	1006	759	273	769	283	441	1178	386	54	132	1005	173	23	524	110	1125	400	141
99	1325	1310	1543	1392	1472	1398	1229	1435	1542	1299	1556	1554	1271	621	1391	1534	1414	1485	1545	1374	1517	1239	1338	1231	1404	1547	1198	1429	1568	1421	1297	1563	1458	1336	1518	1433	1220	1495	1558	1382	928	1515	1389	675	1373	1384	1552	1388	1460	1184
223	76	709	78	649	176	142	460	285	317	117	216	639	30	543	84	413	223	377	268	33	589	788	734	94	112	38	229	261	518	567	309	606	441	318	125	598	759	1006	273	1086	132	1005	386	769	1125	1178	335	283	505	838
9	76	709	78	649	142	117	216	639	30	543	84	564	223	413	33	377	589	268	94	788	734	38	10	229	403	567	518	309	457	0	759	606	1006	598	273	318	1125	54	132	386	115	505	973	808	524	144	392	335	1086	443
194	48	30	543	268	734	564	94	112	338	309	518	567	0	457	10	759	598	606	1006	261	403	125	67	1125	386	505	273	973	1005	441	1178	335	1086	1111	808	838	1058	680	318	283	54	1151	110	115	463	66	400	173	141	144
103	285	30	84	543	413	268	589	734	112	788	229	518	457	0	403	567	309	67	606	759	598	769	273	1125	386	318	505	132	1005	1178	973	1086	1111	808	54	392	144	838	443	1058	782	1151	66	70	604	23	689	152	558	93
46	460	30	268	377	309	125	808	1111	441	973	318	54	400	810	782	524	1151	259	363	144	266	478	525	83	288	402	336	668	1380	872	640	168	862	324	470	305	474	1328	736	322	805	704	846	22	1405	519	57	271	904	584
143	76	709	78	285	317	117	639	30	84	543	413	33	377	268	564	589	38	788	112	94	229	10	309	0	457	518	567	403	67	1006	769	606	759	598	125	273	386	1178	441	132	1005	318	808	505	973	1125	54	335	110	392
93	76	709	78	649	142	48	285	117	317	216	639	564	30	84	589	413	223	33	734	788	38	229	309	125	518	759	0	598	457	606	567	769	1006	318	115	273	1005	132	141	110	386	1178	1086	1125	443	524	281	392	450	782
69	76	709	78	176	142	48	285	117	216	317	639	564	30	543	84	33	223	268	377	788	734	94	229	0	38	606	457	125	309	759	518	567	1006	769	598	273	1005	441	115	132	680	392	114	54	1178	386	1086	1125	141	505
10	134	1325	1310	1543	1392	1472	1398	1229	1435	1542	1556	1299	1554	1271	1391	1414	1534	1485	1545	1374	1517	1239	1338	1231	1404	1547	1198	1429	1568	1421	1297	1563	1458	1518	1433	1220	1495	1558	1382	1336	1515	1389	1373	1384	1478	675	1532	1552	1460	1388
138	317	33	543	377	564	229	457	10	769	0	309	403	261	67	598	273	1125	441	386	505	335	1086	1111	808	443	973	680	1178	1005	115	318	463	110	54	141	114	1151	66	782	281	39	524	604	558	200	872	152	810	23	356
171	709	76	649	285	48	460	317	216	84	33	223	117	413	112	377	268	734	543	788	567	94	457	38	229	125	261	10	67	769	973	403	318	518	273	299	392	54	309	144	1005	1111	598	759	1125	66	283	441	680	1178	1058
108	76	709	78	176	649	48	285	216	543	639	564	317	338	460	589	30	84	223	10	377	403	413	33	788	734	112	125	94	518	229	309	38	318	606	759	115	1006	567	0	1125	598	173	524	769	1086	273	144	39	505	281
224	709	76	78	649	176	142	285	48	117	639	30	33	413	734	543	377	268	788	94	112	589	564	338	229	0	309	567	457	518	1006	10	606	759	67	273	261	598	1005	1178	403	125	335	386	1058	505	132	808	1125	838	441
101	76	709	649	285	117	216	317	639	460	30	84	543	413	268	589	734	788	38	94	229	10	518	457	403	0	309	125	759	606	567	598	1006	441	769	1125	318	386	273	54	132	1005	110	505	141	973	1178	524	1086	808	443
80	76	142	460	117	48	639	564	216	543	30	84	377	788	734	94	0	229	38	261	567	606	759	598	518	309	1006	132	273	54	441	1178	115	769	114	173	1005	110	144	392	680	400	281	1125	1086	299	782	66	386	838	1058
166	649	78	176	216	30	460	84	223	33	268	589	788	112	38	94	229	10	518	261	309	0	606	759	567	769	598	1006	1125	386	318	273	505	1005	1086	973	1178	838	443	808	335	283	524	1111	680	392	66	281	39	1151	1058
15	76	142	285	30	639	460	84	543	33	223	734	338	788	94	229	309	0	261	457	403	567	518	759	1006	598	386	1125	273	505	1178	1005	973	318	808	54	1086	335	838	392	1111	115	141	1058	66	680	400	782	1151	330	259
76	76	709	78	649	176	142	285	317	216	639	543	30	338	84	377	589	33	413	268	734	94	10	788	0	67	229	309	457	125	518	567	606	759	598	1006	769	1178	524	115	1005	173	132	273	1086	1125	281	386	973	505	400
148	78	649	142	176	48	285	117	543	216	30	639	460	564	413	338	84	377	223	589	33	268	734	94	10	261	38	457	112	788	403	518	229	0	309	606	125	1006	386	759	567	598	283	1178	524	132	769	1125	1086	173	115
37	285	216	317	543	84	413	33	734	788	94	229	0	309	67	518	567	598	1006	769	318	1125	273	386	1086	1005	505	392	973	808	838	1111	335	782	281	400	66	1058	1151	259	93	512	810	363	152	100	330	463	18	558	604
