id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	709	261	338	67	23	203	564	41	173	247	78	209	189	110	274	460	142	83	155	10	16	131	290	177	81	639	54	504	376	524	45	208	403	353	70	117	333	95	317	148	164	281	18	340	307	498	115	21	312
91	709	338	649	78	460	83	504	142	70	498	312	125	117	317	217	642	53	197	26	589	638	246	183	112	121	342	223	471	462	144	87	478	75	61	293	793	561	729	126	79	229	331	289	108	268	336	216	449	457	654
179	283	76	114	709	109	23	203	176	67	564	356	209	649	60	110	78	290	16	460	83	180	10	142	54	148	639	524	164	340	288	333	70	312	217	642	125	265	18	44	25	65	53	117	317	387	197	37	256	17	441
16	114	109	176	203	128	356	247	209	189	274	78	460	155	142	177	131	639	54	353	524	403	340	307	117	317	21	90	115	25	82	53	65	537	441	387	197	37	589	74	450	218	112	628	318	141	201	253	183	223	501
57	283	709	338	23	176	564	209	649	173	189	60	110	78	155	460	504	142	45	95	54	639	148	524	288	164	498	333	340	403	307	312	125	394	217	117	281	44	53	387	197	256	17	441	26	361	218	638	589	201	348
99	283	76	39	709	109	338	176	564	356	209	649	173	189	60	48	78	110	177	83	142	10	45	95	353	54	639	148	524	340	498	288	333	403	312	21	217	394	90	125	317	18	82	117	65	537	115	233	181	256	37
223	283	76	114	709	109	261	176	23	128	649	41	60	209	78	189	460	142	155	177	16	131	81	504	376	639	208	45	524	353	95	288	333	317	148	164	117	125	498	307	18	312	21	115	90	217	394	25	265	44	441
9	76	709	23	128	564	649	78	155	131	142	10	376	54	95	639	524	148	403	340	164	498	307	312	117	394	217	44	115	53	537	17	387	233	256	26	589	218	638	450	628	201	348	318	501	92	223	402	377	5	145
194	283	39	114	109	261	338	67	564	23	48	356	128	203	41	60	173	110	247	189	83	209	274	10	54	524	288	403	125	155	131	70	16	290	81	180	177	333	504	281	376	353	115	18	208	45	441	95	543	112	17
103	67	23	128	203	60	247	209	189	274	54	155	131	16	177	81	290	180	403	70	504	376	353	208	45	95	589	148	164	498	307	340	21	312	112	90	285	217	543	265	394	450	642	82	65	25	44	233	318	53	537
46	460	83	54	524	288	125	441	361	322	183	318	377	402	144	478	407	57	729	79	519	268	739	147	168	336	545	724	276	266	277	735	297	305	30	259	640	22	212	235	175	400	470	427	736	421	846	665	140	679	863
143	283	76	709	114	109	67	23	203	128	564	356	41	78	60	173	247	209	110	189	274	639	10	155	16	290	177	131	81	180	54	504	524	376	317	117	288	208	403	45	353	95	333	125	148	281	164	18	498	340	307
93	76	709	109	564	649	48	110	78	504	142	45	639	524	288	70	164	340	498	312	125	18	281	317	117	65	53	115	197	74	450	589	348	318	92	141	342	402	471	145	223	87	285	295	478	532	40	13	578	220	61
69	76	114	709	109	176	128	564	356	209	48	78	290	177	142	376	208	45	54	353	639	524	288	333	498	125	21	317	117	18	394	217	642	115	25	44	82	53	65	537	17	387	197	441	37	361	218	628	450	201	253
10	39	338	41	649	60	78	110	460	16	290	639	70	340	498	312	125	317	281	642	217	65	115	53	537	233	256	37	361	26	74	218	638	141	318	246	183	322	121	112	134	359	402	223	145	231	285	462	144	87	295
138	39	114	109	261	67	23	203	128	564	356	60	247	209	110	274	83	10	155	16	131	290	177	81	54	504	317	524	376	288	403	45	353	333	95	281	148	18	164	115	498	307	441	21	17	217	394	642	265	82	377
171	283	76	114	709	109	261	23	67	203	128	356	649	247	209	173	60	189	274	48	110	460	83	155	177	16	290	131	81	180	504	10	376	208	54	45	353	524	288	148	70	403	164	125	498	340	317	307	281	18	312
108	76	39	709	109	338	23	176	128	564	649	247	209	60	173	189	48	78	460	155	177	16	131	290	10	504	639	524	95	288	70	403	148	164	340	498	125	307	18	317	21	281	312	642	394	115	90	65	217	265	44
224	76	283	709	39	114	176	109	261	338	649	67	78	23	564	203	128	356	48	41	60	173	142	110	247	639	189	209	83	274	117	10	54	177	524	290	155	131	16	81	288	70	180	403	125	504	376	333	208	353	281
101	76	709	649	23	128	203	460	110	247	189	209	274	639	10	54	524	117	155	131	16	317	81	177	290	180	403	70	504	125	376	333	353	208	45	95	441	589	164	148	498	340	307	21	312	141	90	217	394	285	265
80	76	114	261	564	209	173	189	48	110	460	83	177	16	142	353	54	639	288	333	312	281	18	117	25	265	82	65	115	233	37	17	441	361	638	628	450	121	322	5	402	471	145	231	377	174	543	144	91	532	282
166	283	39	261	176	649	23	128	203	78	41	460	247	189	209	274	83	10	155	524	131	16	177	81	290	180	70	504	376	333	353	45	208	281	95	589	164	148	498	340	307	21	312	223	112	217	394	265	25	642	65
15	76	261	338	23	128	247	209	460	142	83	155	177	639	504	54	208	45	95	403	148	164	498	307	115	312	21	90	217	394	642	17	265	25	65	44	53	537	197	37	256	223	141	361	318	638	285	322	543	402	348
76	76	709	109	338	176	67	128	356	649	247	41	173	209	78	16	131	142	81	10	504	208	639	95	353	524	70	333	148	164	498	125	307	317	281	21	312	394	642	115	90	65	265	82	53	537	197	256	37	181	589
148	283	39	109	261	338	176	128	564	649	41	209	173	274	189	48	78	460	16	177	131	290	142	81	180	10	376	95	639	524	288	148	333	403	164	498	340	125	117	312	18	281	90	394	217	642	265	115	82	65	53
37	67	83	208	317	281	18	312	642	25	65	197	37	638	318	121	322	348	285	402	543	80	341	532	87	75	282	293	40	229	729	4	79	69	126	207	216	529	147	108	84	544	654	449	545	276	634	455	305	7	6
18	283	114	39	109	338	67	23	128	203	564	356	41	173	60	247	48	209	460	189	110	274	142	83	639	155	10	177	16	131	290	81	180	54	504	376	524	117	288	353	45	208	403	70	95	333	148	281	164	18	340
241	76	338	564	649	48	78	142	16	290	180	504	376	54	208	524	45	95	317	117	125	164	340	498	281	307	312	21	217	394	642	44	53	82	65	537	387	256	450	361	74	26	218	638	628	223	322	348	285	183	543
118	114	709	338	67	564	356	649	274	189	60	48	110	78	155	290	142	95	353	54	639	524	498	164	288	403	394	217	125	281	65	537	317	115	233	37	17	441	218	628	348	246	450	589	318	121	322	112	141	5	402
28	709	110	504	208	54	70	403	498	642	65	26	218	253	141	183	121	134	402	80	285	543	87	144	341	478	61	793	561	4	519	229	289	737	268	544	106	457	399	266	77	305	297	592	640	30	212	198	427	576	421
48	76	39	114	261	338	67	176	564	189	649	177	110	48	460	78	208	353	142	340	164	524	333	288	639	281	125	256	37	115	317	361	117	17	628	441	348	253	450	342	121	318	322	141	589	231	112	462	471	402	145
107	76	109	261	128	176	67	247	209	41	649	274	173	189	60	48	110	78	83	16	460	131	376	10	142	353	54	639	148	524	340	288	333	394	642	125	90	265	281	18	25	117	65	53	82	317	115	256	17	441	361
263	338	649	78	460	290	504	142	639	148	498	312	117	281	642	317	53	197	74	218	638	589	450	183	322	112	121	402	471	223	59	285	462	543	87	75	578	61	606	293	793	4	69	519	360	513	737	268	336	147	545
266	114	176	67	356	564	649	189	173	60	48	110	78	290	460	504	10	45	142	353	54	148	639	340	524	164	333	288	70	125	18	281	537	117	317	115	17	74	361	441	628	201	348	450	589	121	342	322	574	112	80
293	283	39	114	709	109	261	338	176	23	203	128	356	41	247	209	274	48	78	16	131	290	81	180	10	504	376	208	95	353	524	70	403	148	164	498	340	317	307	21	312	217	642	90	65	44	82	53	537	441	387
299	203	67	564	247	60	274	78	110	460	83	155	290	177	142	504	376	45	54	95	524	288	70	333	403	340	307	312	317	394	642	217	25	44	53	441	256	74	26	589	218	628	450	112	253	348	201	318	246	322	141
280	76	109	261	176	23	67	203	128	649	564	356	247	60	78	189	460	110	83	142	155	290	177	16	10	639	376	208	54	524	70	288	403	148	317	333	117	340	312	21	18	115	394	642	265	44	82	25	53	65	537
333	709	261	338	23	128	176	67	564	649	173	189	60	110	78	155	16	290	460	131	504	376	45	353	54	524	498	164	70	403	307	125	642	394	217	281	317	117	53	537	115	387	233	197	256	181	361	26	74	218	348
335	283	76	109	261	338	649	23	128	203	78	41	48	142	247	189	209	274	639	10	117	317	403	288	155	131	16	81	177	180	290	504	125	376	208	353	45	18	115	95	589	164	148	17	498	340	307	377	223	312	285
289	76	709	128	564	649	173	189	60	48	110	78	460	142	353	54	639	524	498	164	288	70	403	125	18	281	117	317	115	233	441	361	218	348	450	589	183	318	121	322	112	231	402	471	462	145	223	377	295	543	341
326	76	176	649	247	189	274	78	110	460	83	177	290	131	142	10	54	95	639	353	148	333	340	317	117	217	642	265	25	65	17	387	441	181	37	361	589	638	628	112	201	348	141	253	183	322	501	134	92	223	359
315	261	564	274	60	208	639	333	403	307	125	65	18	281	82	117	387	361	74	318	121	322	112	402	223	285	377	144	478	543	532	75	606	293	57	519	739	360	737	229	513	707	108	168	147	336	268	7	215	457	724
323	76	274	78	110	83	142	290	177	504	288	333	340	312	115	394	90	642	25	44	65	53	537	197	256	361	26	74	450	141	218	112	638	318	628	121	201	322	223	183	402	285	134	359	543	471	342	80	231	341	295
229	114	109	176	338	67	649	23	128	203	356	78	60	48	173	460	142	110	247	189	209	83	639	274	10	317	54	117	155	524	16	131	81	290	177	288	403	180	504	125	376	333	353	208	45	95	115	18	441	148	164
342	709	39	338	23	649	564	203	128	78	48	247	460	142	189	209	274	639	155	131	16	524	81	177	290	180	117	317	504	70	125	208	353	45	95	281	18	115	164	148	498	17	340	307	21	312	90	217	394	141	265
58	338	203	48	274	142	83	16	290	504	376	208	45	117	164	281	340	498	307	441	217	394	642	44	65	53	537	387	197	112	37	141	377	26	318	285	543	121	218	402	201	253	183	144	92	359	342	295	478	574	80
358	76	114	176	564	649	173	189	48	110	78	83	16	177	180	504	376	142	10	208	95	353	54	639	524	148	288	333	403	340	125	394	317	117	90	44	65	82	115	537	387	197	17	256	181	37	361	74	450	201	253
378	283	76	709	39	114	109	261	176	338	23	67	203	128	649	564	356	41	78	247	173	48	60	209	189	460	274	110	142	83	639	155	290	16	131	10	177	180	81	504	54	376	524	208	117	45	288	353	403	95	70
557	1499	1310	1325	1543	1392	1398	1374	1496	1229	1472	1231	1552	1382	1421	1235	1239	1556	1299	1435	1434	1429	1558	1542	1414	1534	1271	1554	1518	1391	1568	1485	1545	1338	1495	1481	1198	1563	1433	1547	1305	1297	1517	1458	1486	1389	1404	1515	1301	1220	1520
377	128	564	649	247	209	173	189	460	16	142	639	45	524	70	333	340	317	117	394	115	441	256	181	37	361	74	218	638	112	253	121	377	402	359	342	471	574	313	91	578	606	40	308	57	229	519	69	513	289	268
