id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	709	81	173	338	83	10	131	23	142	403	203	67	564	8	155	78	281	274	18	54	285	70	460	110	112	247	145	441	196	353	115	90	524	290	392	317	377	164	199	265	45	223	117	82	134	639	209
91	338	83	246	331	197	504	638	26	53	79	709	70	498	342	217	642	462	729	235	561	183	61	244	382	75	126	87	108	312	649	471	449	793	291	399	7	121	478	142	72	592	234	107	563	125	414	150	773	118	772
179	283	180	203	23	356	290	265	209	164	246	238	114	109	148	83	80	10	387	256	253	197	331	165	44	60	16	359	574	92	37	25	313	53	201	340	362	67	176	501	65	5	17	424	91	18	642	217	77	379	764
16	356	176	114	131	109	203	128	155	274	247	403	90	196	353	142	54	82	134	209	145	441	115	21	177	78	460	524	112	238	197	189	235	537	80	253	387	165	392	574	748	317	318	37	360	377	53	132	223	92	117
57	283	23	155	45	209	164	246	338	173	148	60	256	387	95	253	197	165	44	189	504	359	176	638	26	394	313	53	201	17	340	79	282	362	501	307	91	498	4	342	217	764	462	544	403	54	59	729	110	183	281
99	283	39	356	90	45	109	353	338	233	82	83	209	10	173	60	21	177	176	148	256	80	95	331	253	181	537	189	76	638	37	92	17	394	18	313	201	282	340	8	362	407	403	501	65	498	91	5	54	48	4
223	283	41	176	76	261	709	649	81	114	60	109	142	131	23	78	8	128	285	460	155	17	112	18	288	145	392	317	377	441	115	524	223	132	233	117	196	353	90	199	164	639	235	265	45	82	33	220	333	134	360
9	76	131	23	709	128	10	155	649	403	196	233	17	564	164	54	142	376	145	115	148	256	524	78	95	537	387	199	165	44	638	26	318	392	748	394	53	92	282	313	307	489	79	377	46	407	201	340	295	91	276
194	48	112	39	30	734	283	567	268	457	689	558	261	60	41	543	564	838	0	403	296	94	356	114	1006	606	400	281	173	273	518	782	8	199	299	70	109	54	338	288	145	512	524	336	748	110	598	67	441	115	144
103	285	112	132	60	392	84	403	788	30	734	589	457	268	67	54	70	689	229	567	606	543	748	838	0	413	512	200	558	144	518	81	341	107	168	220	318	180	443	296	782	736	478	121	293	13	769	299	22	295	273
46	83	8	238	54	288	441	524	235	79	407	460	318	729	276	212	736	168	322	125	183	478	545	277	160	377	140	361	724	144	266	57	739	336	735	68	370	267	402	470	704	147	772	621	846	22	51	519	623	427	665
143	283	76	41	709	356	60	114	173	78	109	81	285	10	403	112	564	180	317	377	392	8	67	281	132	117	54	131	17	23	18	288	110	145	33	639	441	524	115	128	199	203	155	38	274	589	84	748	235	606	30
93	109	45	164	76	197	165	504	18	48	92	709	53	281	79	70	340	110	564	65	288	498	4	424	342	74	145	115	544	379	764	729	524	634	707	649	61	220	545	345	126	87	348	40	455	312	318	199	108	344	471
69	356	176	128	114	76	109	290	45	353	709	48	82	209	376	246	21	17	177	238	18	208	331	197	54	564	80	253	537	387	288	44	574	145	441	37	115	394	92	53	524	313	25	235	79	201	142	333	362	199	220
10	41	39	290	196	338	60	233	134	246	238	256	331	537	16	359	638	37	26	8	53	228	282	340	281	70	110	407	65	91	498	4	74	217	642	145	115	462	379	764	235	729	634	561	707	212	183	61	75	649	218
138	39	377	317	261	356	33	60	114	403	564	109	457	281	10	229	83	54	67	288	145	110	199	543	524	441	115	17	0	18	200	558	336	360	296	341	107	443	782	168	220	318	141	769	81	273	333	736	478	293	13
171	283	81	356	261	180	76	131	114	23	60	109	203	128	173	155	709	83	48	10	274	247	649	90	196	67	290	353	233	45	403	265	17	8	164	18	82	281	54	134	209	376	70	110	246	177	288	238	208	148	331
108	39	131	23	128	155	109	176	247	338	60	173	10	90	290	76	196	265	233	82	164	209	21	177	48	148	709	256	197	18	80	95	387	181	189	537	8	403	16	44	504	281	359	70	564	638	26	92	394	288	53
224	76	649	709	176	48	78	142	285	377	117	132	33	112	39	788	283	30	734	639	567	268	457	485	589	261	60	41	229	413	564	543	403	259	356	200	838	0	114	94	296	606	1006	173	281	400	8	518	273	109	782
101	76	709	649	285	460	317	132	117	403	10	38	639	84	54	70	788	30	110	734	589	216	81	524	457	441	199	268	689	229	606	180	748	567	543	125	512	23	485	1006	336	131	838	341	0	318	107	400	168	333	413
80	261	265	353	114	233	82	209	83	173	177	16	189	638	37	25	76	17	18	282	65	5	91	8	54	281	764	110	48	707	564	628	288	441	207	345	115	145	174	446	455	312	277	280	333	344	231	140	220	361	739
166	283	176	39	649	41	261	78	460	112	223	392	33	10	83	281	38	8	84	70	30	788	81	589	216	524	199	268	689	229	180	606	748	567	259	360	512	23	131	485	341	1006	838	318	0	107	333	400	128	518	200
