id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	173	23	81	709	131	10	338	155	83	54	274	203	403	247	564	8	142	164	90	67	18	82	110	45	177	281	441	181	524	353	78	290	196	21	112	208	209	265	70	134	220	115	376	256	16	246	197
91	338	83	246	197	331	709	79	26	504	638	217	342	70	462	53	312	244	498	75	642	649	471	793	61	183	126	125	235	729	382	142	72	87	291	108	293	107	449	112	121	234	399	561	7	118	772	336	679	150	195
179	283	23	180	356	203	109	114	10	164	290	209	265	60	238	80	246	256	148	197	16	83	176	331	387	574	5	76	25	165	17	253	37	359	54	91	201	362	18	92	67	217	44	501	313	340	8	424	709	110	53
16	356	176	131	114	109	128	155	274	203	247	54	90	82	177	403	353	196	21	209	142	134	441	524	197	80	238	189	112	78	115	574	5	387	145	307	25	165	460	253	91	317	37	318	537	748	360	295	201	377	362
57	283	23	155	173	45	164	209	60	338	246	256	148	197	387	176	95	189	165	17	79	253	307	54	359	91	26	362	504	201	638	501	44	313	217	282	340	394	342	110	403	462	53	441	4	244	709	564	312	281	498
99	283	39	356	173	109	10	45	90	82	177	60	181	338	176	21	76	209	353	233	83	80	256	148	48	331	17	54	5	95	189	709	18	253	37	91	8	403	537	638	201	110	362	217	92	282	313	501	564	441	394
223	283	41	261	76	176	114	709	23	109	81	60	131	128	649	155	17	142	8	164	90	18	82	45	177	233	441	181	78	524	353	112	196	21	288	208	209	265	134	115	376	220	317	285	197	460	16	246	145	80	189
9	23	76	131	10	709	128	155	54	649	164	17	403	233	196	564	376	142	256	524	148	115	78	5	387	95	145	307	79	165	199	91	318	26	537	638	282	748	295	217	201	313	44	92	394	407	377	501	639	340	462
194	48	283	112	39	41	30	734	261	268	457	60	567	689	114	173	356	558	543	564	403	606	109	1006	54	0	94	10	296	281	8	400	838	338	524	518	125	782	273	441	110	199	288	70	336	748	17	512	145	83	144
103	60	112	285	403	54	84	132	392	229	23	180	67	589	788	457	81	70	734	30	131	268	606	689	748	220	128	543	144	318	155	512	107	295	341	13	567	168	293	200	274	413	233	164	203	736	0	518	247	121	353
46	83	54	238	8	441	524	79	288	407	318	125	212	460	235	168	183	322	736	739	277	377	729	336	545	276	144	57	267	266	478	160	735	370	68	361	724	140	402	470	772	623	621	147	679	704	846	665	519	22	167
143	283	41	76	709	356	114	173	60	109	10	23	180	81	131	78	54	112	403	564	128	317	17	285	8	155	377	281	67	110	441	524	18	274	203	288	117	639	247	392	164	115	132	233	90	33	82	220	125	145	199
93	109	76	45	164	48	709	197	18	165	79	110	564	281	504	524	92	288	220	340	70	342	115	74	649	424	53	4	312	381	145	498	318	707	471	199	295	793	125	13	61	65	142	344	40	126	634	544	764	348	729
69	356	114	128	109	176	76	48	709	45	82	177	290	353	21	208	209	54	17	376	246	80	238	197	331	18	564	574	5	387	441	79	25	524	253	288	37	220	537	115	217	201	362	313	44	92	394	142	501	145	333
10	41	39	60	338	290	233	196	134	238	246	256	16	331	8	37	110	228	359	91	26	281	537	638	282	217	340	407	70	74	115	462	53	4	381	312	145	649	498	75	212	707	642	318	793	295	199	123	65	61	231
138	39	261	317	377	356	114	60	33	109	10	403	564	54	229	457	281	83	17	524	110	441	288	67	543	199	18	23	115	145	81	336	200	220	131	360	558	0	107	318	341	168	128	295	13	333	782	293	296	443	155
171	283	261	356	23	180	81	131	76	114	173	109	10	128	60	48	155	709	274	203	247	83	90	82	164	45	177	54	181	17	233	353	290	196	649	209	208	403	265	8	67	18	134	376	256	246	110	238	197	16	281
108	39	23	131	128	173	109	155	10	176	76	60	247	338	90	82	48	164	177	181	290	233	21	709	196	209	265	256	80	16	148	197	18	8	403	189	387	95	564	281	79	307	524	228	91	359	288	26	220	504	649
224	76	709	176	48	649	78	142	377	285	283	112	33	39	117	132	788	41	639	30	734	261	229	268	457	589	60	114	567	173	485	356	543	413	200	564	403	606	259	109	54	1006	10	0	94	281	8	338	296	400	838
101	76	709	649	10	317	285	54	23	180	403	460	81	131	117	639	110	524	441	132	84	128	70	229	125	155	199	38	589	216	457	606	748	274	203	788	734	164	30	268	336	318	233	247	333	689	295	90	13	353	82
80	261	173	114	82	177	209	353	233	265	76	83	16	5	17	48	189	54	25	37	18	91	638	8	282	110	564	441	281	312	220	288	115	628	707	333	174	207	65	123	145	344	231	471	739	764	277	280	13	360	267
166	283	176	41	39	261	649	78	10	112	23	180	460	81	83	8	131	281	524	223	392	33	128	84	70	155	229	199	38	589	216	748	274	606	203	360	164	247	233	318	788	333	30	268	353	689	341	177	107	512	196
15	76	261	23	338	142	128	54	83	403	17	155	285	247	460	164	90	177	115	45	639	199	21	208	265	392	209	223	134	256	197	318	33	246	148	229	238	574	341	336	107	5	95	457	84	307	293	79	512	91	25
76	41	81	356	131	173	109	128	176	76	10	338	247	709	90	82	164	181	353	21	196	209	208	265	256	246	238	67	8	16	197	148	574	649	281	5	524	95	165	79	307	70	37	115	91	228	359	504	26	142	537
148	283	41	39	180	81	261	131	128	173	109	274	10	176	90	82	338	177	164	181	290	233	209	196	265	48	134	376	238	256	17	16	148	197	331	574	387	189	5	18	95	8	403	79	253	37	564	228	91	26	281
37	83	67	18	208	281	197	80	238	79	25	37	228	318	285	317	638	282	341	235	107	312	424	293	4	75	532	392	322	46	244	121	642	77	276	512	207	229	65	544	634	40	33	741	126	729	348	545	87	402	72
18	283	41	39	48	356	114	173	142	60	109	10	112	338	285	23	460	180	54	403	81	564	83	131	8	117	17	223	639	281	110	524	441	67	128	18	288	70	229	155	115	589	199	145	606	220	274	788	748	203	268
241	76	180	48	338	649	54	164	82	45	8	564	290	21	208	142	281	524	376	256	16	80	238	78	5	95	387	307	79	125	285	317	91	359	504	360	26	537	638	282	217	362	44	394	501	340	235	168	117	462	74
118	356	155	274	114	164	290	60	338	353	196	233	238	246	5	95	17	189	165	54	79	48	37	91	67	537	709	217	8	282	403	394	110	441	564	424	281	462	4	524	498	288	77	75	628	115	707	174	308	65	61
28	208	134	80	54	253	709	26	504	403	110	4	70	498	77	642	212	793	65	61	183	544	764	72	87	341	46	370	218	107	399	561	121	436	118	266	772	150	195	198	141	106	623	563	592	478	354	364	144	138	439
48	39	261	177	164	208	353	114	256	338	165	253	189	37	340	282	407	342	17	462	244	628	67	176	308	40	344	634	231	123	76	764	8	544	739	280	110	348	277	379	382	69	446	741	441	119	6	455	24	291	345
107	41	131	261	128	274	173	109	247	10	90	82	60	209	353	265	176	376	238	80	76	256	83	148	16	5	17	189	25	48	54	79	228	359	18	67	91	638	362	92	282	501	394	340	110	441	74	281	424	53	4
263	290	338	148	197	504	638	74	462	53	281	4	244	312	498	77	642	75	212	793	59	183	61	471	277	280	69	545	72	87	360	235	218	449	322	748	649	489	46	578	399	450	234	513	118	736	436	293	751	150	195
266	356	45	173	114	10	164	290	353	80	60	148	331	574	189	79	176	17	504	201	537	54	313	282	340	18	67	342	424	74	48	244	110	628	441	212	281	174	564	59	308	220	524	40	344	231	288	70	739	115	333
293	283	41	39	261	356	23	180	81	176	131	114	109	48	10	128	709	338	274	203	247	90	164	82	181	233	403	353	290	196	21	208	209	134	376	441	246	524	197	16	238	148	331	70	5	387	95	78	145	307	79
299	155	274	203	60	247	45	177	290	83	134	376	246	238	80	256	54	574	67	95	403	25	79	110	564	307	253	441	228	359	26	524	504	201	288	282	217	313	44	394	70	340	407	342	74	333	424	53	145	4	381
280	261	76	176	356	23	109	60	10	649	128	155	83	54	203	142	403	17	247	564	8	78	67	82	18	177	110	112	181	441	524	196	290	21	208	288	70	265	317	460	134	376	115	256	220	246	16	377	80	331	145
333	23	131	261	128	155	173	45	181	164	290	60	338	353	233	376	238	256	176	16	197	331	387	5	189	165	54	307	359	67	26	504	92	537	282	217	394	403	110	709	407	74	564	281	462	53	524	4	381	220	244
335	283	76	48	41	649	261	142	78	317	285	377	109	10	117	223	33	84	338	403	132	639	38	8	17	216	229	589	457	23	288	180	734	18	125	268	81	606	115	145	689	131	220	336	259	144	128	1006	567	107	485
289	128	173	164	353	196	233	60	76	189	54	18	48	282	403	110	709	462	441	564	281	498	77	524	75	220	793	288	308	70	115	183	61	123	344	231	739	544	764	277	471	348	280	145	379	318	741	545	295	267	108
326	131	176	76	10	274	247	83	177	181	290	353	54	17	265	134	80	238	148	8	331	110	189	574	649	441	5	387	95	25	165	253	228	37	359	91	638	201	217	142	362	313	92	145	501	333	340	199	112	424	471
315	261	274	82	208	60	387	307	228	18	8	74	403	564	281	75	707	65	333	739	277	741	318	119	108	345	199	360	172	370	235	125	361	322	140	46	748	489	7	532	118	522	751	215	513	198	168	232	276	293	107
323	76	274	83	90	177	290	134	110	256	80	197	238	142	288	115	79	25	112	228	359	504	78	333	26	537	638	282	318	201	44	394	295	407	340	13	342	471	285	74	462	53	341	312	4	381	212	75	244	293	642
229	176	48	649	142	78	356	114	317	60	173	377	460	109	117	10	223	84	33	132	639	338	403	38	54	216	8	229	83	17	457	524	110	734	30	441	268	67	23	288	180	606	125	18	689	81	115	543	748	131	259
