id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	709	41	261	338	173	10	142	81	23	54	403	83	564	78	285	460	8	67	131	203	110	392	281	117	70	247	155	317	112	377	274	441	290	18	196	90	45	164	524	115	223	639	145	353	265	209	82	177	376
91	709	649	338	142	83	78	460	392	117	70	317	112	132	223	197	589	33	125	246	504	26	229	107	331	638	457	235	38	79	217	53	84	478	121	144	512	216	689	268	30	788	498	734	336	462	642	342	312	471	293
179	283	76	709	176	649	356	60	114	10	142	109	180	23	54	83	564	78	285	460	8	67	17	203	110	392	117	70	288	317	112	377	290	441	18	164	524	132	223	145	639	265	209	197	199	589	256	33	333	125	16
16	176	356	114	142	109	54	403	78	460	131	203	392	117	128	247	155	317	112	377	274	441	196	90	524	132	115	223	639	145	353	209	82	177	21	197	134	589	33	318	748	229	360	457	80	235	38	387	238	189	253
57	283	709	176	649	338	173	60	142	23	54	403	564	78	285	460	17	110	281	392	117	288	155	112	377	441	45	164	524	132	223	639	145	209	197	199	589	256	95	33	333	125	148	246	504	359	107	26	638	457	38
99	283	76	709	176	39	48	649	356	338	173	60	10	142	109	54	403	83	564	78	285	8	17	110	392	117	288	317	112	377	441	18	90	45	524	132	115	223	639	145	353	233	209	177	82	21	181	199	589	256	95
223	283	76	709	176	41	261	649	60	114	142	81	109	23	78	285	460	8	17	131	392	117	288	128	155	317	112	377	441	18	196	90	45	164	524	132	115	223	639	145	353	233	265	209	177	82	376	21	208	197	134
9	76	709	649	10	142	23	54	403	564	78	17	131	392	117	128	155	377	196	164	524	132	115	223	639	145	233	376	199	589	33	256	95	148	318	748	229	26	638	457	38	387	79	606	217	537	84	53	478	144	295
194	283	48	39	41	261	356	338	173	60	114	10	81	109	180	23	403	54	83	564	8	67	17	131	110	203	281	70	288	128	247	112	155	274	441	290	18	196	90	524	45	164	115	145	353	233	265	209	177	82	376
103	60	81	180	23	403	54	285	67	131	203	392	70	128	247	155	112	274	290	196	90	132	45	164	353	233	265	209	177	82	376	21	208	197	134	181	589	256	95	16	148	246	318	748	229	220	504	107	457	359	26
46	54	83	460	8	288	377	441	524	125	318	235	79	238	478	144	268	30	168	736	336	212	322	276	57	160	729	266	407	259	402	183	400	22	735	724	277	68	704	545	361	739	470	427	147	782	519	421	863	140	370
143	283	76	709	41	356	173	60	114	10	81	109	180	23	54	403	564	78	285	8	67	17	131	203	110	392	281	117	288	128	247	317	155	112	377	274	441	290	18	196	90	45	132	524	164	115	639	145	353	233	265
93	76	709	48	649	142	109	564	78	285	110	281	392	117	70	288	317	18	45	164	524	132	115	223	145	639	197	199	589	33	125	318	504	220	229	13	457	38	79	606	84	53	478	295	512	46	216	689	30	141	168
69	76	709	176	48	356	114	142	109	54	564	78	285	17	392	117	288	128	317	377	290	441	18	45	524	132	115	223	639	145	353	209	82	177	376	21	208	197	199	33	333	125	246	220	229	107	331	360	13	457	80
10	39	41	649	338	60	78	285	460	8	110	281	392	70	317	112	290	196	132	115	223	639	145	233	134	199	256	33	125	16	246	318	748	359	229	107	26	331	638	13	457	235	38	238	341	606	217	537	84	53	478
138	39	261	356	60	114	10	81	109	23	403	54	83	564	67	17	131	110	203	281	288	128	247	317	155	377	274	441	290	18	196	45	524	164	115	145	353	233	265	209	82	177	376	21	197	134	199	181	33	256	95
171	283	76	709	48	261	649	356	173	60	114	10	81	109	180	23	54	403	83	285	460	8	67	17	131	203	110	392	281	117	70	288	128	247	155	317	112	377	274	441	290	18	196	90	45	164	524	132	223	145	353
108	76	709	176	39	48	649	338	173	60	10	109	23	403	564	78	285	460	8	131	281	392	70	288	128	247	155	317	112	377	290	18	196	90	164	524	132	115	223	639	145	233	265	209	177	82	21	197	181	199	589
224	76	283	709	176	48	39	41	261	649	356	338	173	60	114	10	142	81	109	180	23	403	54	83	564	78	285	8	67	17	131	110	117	203	281	70	288	128	247	377	112	155	441	274	290	18	132	196	90	524	45
101	76	709	649	10	81	180	23	54	403	285	460	131	110	203	117	70	128	247	317	155	274	441	290	196	90	45	132	524	164	639	353	233	265	209	177	82	376	21	208	197	134	199	181	589	256	95	125	333	16	148
80	76	48	261	173	114	142	54	83	564	460	8	17	110	281	392	117	288	377	441	18	132	115	639	145	353	233	265	209	177	82	333	16	220	229	360	638	13	38	606	189	84	121	144	512	489	216	689	30	168	788
166	283	176	39	41	261	649	10	81	180	23	83	78	460	8	131	203	392	281	70	128	247	155	112	274	290	196	45	524	164	223	353	233	265	209	177	376	21	208	197	134	199	181	589	33	256	95	333	16	148	246
15	76	261	338	142	23	54	403	83	285	460	17	392	128	247	155	90	45	164	115	223	639	265	209	177	21	208	197	134	199	33	256	95	148	246	318	504	229	107	359	457	638	341	79	238	84	217	537	478	53	512
76	76	709	176	41	649	356	338	173	10	142	81	109	78	285	8	67	131	281	392	70	128	247	317	377	196	90	164	524	132	115	639	353	265	209	82	21	208	197	181	199	589	33	256	95	333	125	16	148	246	504
148	283	176	39	48	41	261	649	338	173	10	142	81	109	180	403	564	78	285	460	8	131	17	281	392	117	288	128	112	377	274	290	18	196	90	164	524	132	115	223	639	145	233	265	209	82	177	376	197	134	181
37	83	285	67	281	392	317	18	208	197	33	318	229	107	638	80	235	79	238	341	84	121	512	216	46	788	734	282	228	532	642	25	312	322	276	37	544	293	4	543	729	77	1006	65	75	424	259	40	634	0	402
