id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	709	81	173	338	142	10	67	78	23	403	110	460	8	83	131	285	203	281	564	112	524	441	18	54	117	70	223	145	317	247	155	392	115	274	333	639	290	199	377	318	220	177	353	90	360	489	341
91	338	246	197	83	331	79	53	638	462	26	342	642	217	498	504	709	312	561	70	244	729	382	793	75	87	471	61	449	291	235	183	72	399	234	108	126	649	592	125	195	7	142	679	121	293	563	772	107	171	198
179	283	180	203	23	290	356	209	238	246	265	387	148	197	253	16	10	331	80	44	165	109	114	164	359	313	25	501	92	5	53	201	362	37	574	83	256	642	67	217	340	634	312	91	65	424	77	174	764	17	60
16	356	176	114	131	203	109	128	247	155	142	274	403	177	441	524	54	90	460	78	353	209	21	145	82	196	112	115	134	238	197	318	387	392	117	223	189	317	360	235	253	736	295	639	748	307	80	165	471	537	53
57	283	23	155	45	209	246	387	148	95	338	197	173	253	44	165	164	79	313	501	359	189	394	282	201	53	362	638	307	462	26	342	4	256	217	498	340	504	544	91	312	174	244	764	17	60	382	455	348	212	793
99	283	356	39	45	177	90	209	21	338	173	353	82	10	233	109	95	148	181	331	253	83	80	189	313	537	76	501	5	92	282	394	60	638	201	37	362	462	17	342	256	4	18	110	217	288	498	340	8	176	544
223	283	76	41	709	261	176	649	81	114	142	60	109	78	288	460	285	23	8	112	131	17	117	524	223	441	18	317	392	128	145	115	155	132	639	333	377	199	125	318	220	360	33	606	177	489	233	353	90	689	235
9	76	23	709	131	10	128	155	649	403	17	142	376	233	54	524	564	196	145	78	115	387	148	95	318	489	164	199	44	392	117	165	282	307	79	313	223	295	537	53	394	5	638	748	501	46	450	462	92	160	639
194	48	112	734	30	457	268	689	39	567	283	558	543	261	0	838	403	60	1006	564	94	296	782	41	606	400	356	288	173	114	273	281	512	524	8	518	299	110	145	144	441	199	70	125	338	67	336	54	748	1178	598
103	285	112	392	132	60	84	788	403	457	734	689	30	268	229	67	589	70	606	543	54	567	512	0	838	144	748	413	200	558	782	341	318	107	518	220	736	293	22	296	443	13	168	299	863	295	121	273	402	478	769
