id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	709	261	338	173	81	10	23	131	83	54	142	403	564	8	203	67	247	155	110	460	70	274	281	285	78	290	392	196	164	45	90	353	117	18	441	265	82	209	177	208	145	376	112	317	134	115	524	21
91	709	338	649	83	142	460	70	78	392	117	112	317	197	246	26	504	223	331	132	638	217	79	53	125	107	235	498	589	33	478	121	144	342	462	642	312	457	229	729	512	293	336	38	61	689	471	75	561	793	84
179	283	76	176	709	356	60	649	114	10	180	23	109	83	54	142	564	203	8	17	67	110	460	70	285	290	78	288	392	164	18	441	117	265	209	145	112	317	524	197	256	377	148	246	359	16	199	80	639	238	331
16	176	356	114	109	131	54	142	403	203	128	247	155	460	274	78	392	196	90	353	117	441	82	209	177	145	112	134	317	115	524	21	197	377	639	223	80	238	387	132	253	748	537	189	53	318	235	574	360	307	5
57	283	176	709	60	338	173	649	23	54	142	403	564	17	155	110	460	281	285	78	288	392	45	164	441	117	209	145	112	524	197	95	256	377	148	246	359	26	199	504	639	223	387	132	638	217	253	333	79	189	53
99	283	39	76	176	709	48	356	338	60	173	649	10	109	83	54	142	403	564	8	17	110	285	78	288	392	45	90	353	18	441	117	82	209	233	177	145	112	115	317	21	524	181	95	256	377	148	199	80	639	223
223	283	41	76	176	709	261	60	649	81	114	109	23	131	142	8	17	128	155	460	285	78	288	392	196	164	45	90	353	18	117	441	265	82	209	233	177	208	376	145	112	134	317	115	524	21	197	181	95	377	148
9	76	709	649	10	23	131	54	142	403	564	17	128	155	78	392	196	164	117	233	376	145	115	524	95	256	377	148	26	199	639	223	132	387	638	217	79	748	537	53	318	313	394	307	44	5	589	282	498	165	340
194	283	39	41	48	261	356	60	338	173	114	81	10	180	109	23	83	54	131	403	564	8	203	17	67	128	247	155	110	70	281	274	288	290	196	164	45	90	441	18	353	265	112	82	209	233	177	145	208	115	376
103	60	81	180	23	131	54	403	203	67	128	247	155	285	70	274	290	392	196	164	45	90	353	265	82	209	233	177	112	208	376	134	21	197	181	95	256	148	246	359	16	26	504	132	80	331	238	387	638	217	253
46	83	54	8	460	288	441	524	377	238	79	125	318	235	478	212	144	168	736	729	336	276	322	160	407	57	268	183	30	545	277	266	739	361	402	22	735	68	259	400	724	140	704	470	370	147	267	427	772	421	519
143	283	76	41	709	356	60	173	81	114	10	180	109	23	131	54	403	564	8	203	17	128	67	247	155	110	285	274	281	78	288	290	392	196	164	45	90	117	353	441	18	265	82	209	233	177	208	112	317	145	376
93	76	709	48	649	109	142	564	110	70	281	285	78	288	392	45	164	18	117	145	317	115	524	197	199	504	639	223	132	79	220	53	125	318	13	589	498	165	340	46	33	478	606	295	342	312	457	168	92	736	544
69	76	176	709	48	356	114	109	54	142	564	17	128	285	78	290	288	392	45	353	117	18	441	82	209	177	208	376	145	317	115	524	21	197	377	246	199	639	223	80	331	238	387	132	217	333	253	79	220	537	53
10	39	41	60	338	649	8	110	460	70	281	285	290	78	196	392	233	145	134	112	115	317	256	246	359	16	26	199	639	223	331	238	132	638	217	748	537	53	125	107	318	235	13	341	282	228	498	340	91	33	478
138	39	261	356	60	81	114	10	109	23	83	131	54	403	564	203	17	67	128	247	155	110	281	274	288	290	196	164	45	353	441	18	265	82	209	233	177	317	145	376	115	134	524	21	197	181	377	95	256	148	246
171	283	76	709	48	261	356	60	173	649	81	114	10	180	109	23	131	83	54	403	203	8	17	128	67	247	155	110	460	274	70	281	285	290	288	392	196	45	164	90	353	117	18	441	265	82	209	233	177	208	376
108	39	76	176	709	48	60	338	173	649	10	109	23	131	403	564	8	128	247	155	460	70	281	285	78	290	288	392	196	164	90	18	265	82	209	233	177	145	112	317	115	524	21	197	181	95	256	377	148	359	16
224	283	39	76	41	176	709	48	261	356	649	60	338	173	114	81	10	180	109	23	142	83	131	54	403	564	8	203	17	67	128	247	155	285	110	78	70	281	274	288	290	196	164	117	45	90	441	353	18	265	82
101	76	709	649	81	10	180	23	131	54	403	203	128	247	155	110	460	70	285	274	290	196	164	45	90	117	353	441	265	82	209	233	177	208	317	376	134	524	21	197	181	95	256	148	246	359	16	199	26	639	504
80	76	48	261	173	114	83	54	142	564	8	17	110	460	281	288	392	353	18	441	117	265	82	209	233	177	145	115	377	16	639	132	638	333	220	189	360	13	5	282	25	91	489	121	606	37	144	312	168	736	229
166	283	39	41	176	261	649	81	10	180	23	83	131	8	203	128	247	155	460	70	281	274	78	290	392	196	164	45	353	265	209	233	177	208	112	376	134	524	21	197	181	95	256	148	246	359	199	16	223	26	504
15	76	261	338	23	83	54	142	403	17	128	247	155	460	285	392	164	45	90	265	209	177	208	134	115	21	197	95	256	148	246	359	199	639	504	223	238	638	217	79	537	53	107	318	313	574	394	307	44	5	341
76	41	76	176	709	356	338	173	649	81	10	109	131	142	8	128	67	247	70	281	285	78	392	196	164	90	353	265	82	209	208	317	115	524	21	197	181	95	256	377	148	246	359	16	26	199	504	639	238	132	638
