id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	709	338	261	564	10	173	403	70	8	81	281	203	142	110	54	83	112	78	131	524	67	392	441	274	196	377	460	353	115	209	155	247	333	318	148	26	256	359	177	117	145	376	18	748	61	45	331	498
91	709	338	649	70	142	83	112	78	392	460	26	117	125	61	498	132	197	331	235	317	217	478	223	121	589	79	729	144	312	107	642	504	793	342	246	195	336	53	126	457	689	293	229	216	268	38	638	512	22	788
179	283	709	109	564	76	649	60	176	10	17	114	70	356	8	180	203	142	110	83	288	54	112	78	524	67	392	441	460	209	377	148	256	359	333	318	61	145	117	197	125	313	132	331	748	23	18	265	362	235	217
16	109	176	114	403	356	203	142	54	112	131	78	524	392	196	274	460	441	377	353	209	247	155	115	128	318	177	117	132	145	197	748	537	317	235	362	478	574	5	223	189	168	90	589	134	21	82	80	455	340	215
57	283	709	338	564	649	60	176	17	173	403	281	142	110	288	54	112	78	524	392	441	460	209	155	377	333	26	148	359	256	145	117	498	125	313	45	197	132	23	394	362	95	217	189	223	606	589	44	455	285	79
99	283	39	709	48	338	109	564	76	649	60	176	17	10	173	403	356	8	142	110	83	288	54	112	78	524	353	392	441	209	377	115	256	148	333	233	318	177	61	498	145	125	117	45	313	331	132	748	537	18	394
223	283	41	709	109	261	76	649	60	176	17	114	8	81	142	288	112	78	131	524	392	196	441	377	460	353	209	155	115	333	128	26	318	148	359	233	177	117	145	132	125	376	61	498	197	313	18	45	23	537	235
9	709	76	564	649	17	10	403	142	54	78	131	524	392	196	377	155	115	128	26	318	256	148	233	117	145	132	376	61	498	313	748	23	537	394	95	217	478	223	5	606	168	589	44	144	79	729	215	312	165	387
194	283	41	39	48	338	109	564	261	60	17	114	10	173	403	70	8	356	81	281	180	203	112	110	288	54	83	524	131	67	441	196	274	353	115	155	247	209	333	128	318	26	233	256	359	125	148	145	177	748	61
103	60	403	70	81	180	203	54	112	131	392	67	274	196	353	155	209	247	318	128	26	148	256	233	359	132	177	748	376	61	313	498	197	45	331	23	537	265	394	208	220	362	478	95	606	168	589	217	574	285	189
46	8	288	54	83	524	460	377	441	318	125	235	478	168	729	79	144	736	238	212	276	336	322	268	266	22	57	704	545	735	407	361	370	724	739	160	147	259	772	402	267	51	623	183	153	400	30	68	833	621	410
143	283	41	709	109	76	564	60	17	10	114	173	403	356	8	81	180	281	203	110	288	112	54	78	131	524	392	67	377	274	196	441	353	209	155	247	115	128	333	26	256	359	318	148	233	177	117	132	125	145	376
