id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	709	338	261	564	10	173	403	70	8	81	281	203	142	110	54	83	112	78	524	131	67	392	441	274	196	377	460	353	115	209	155	247	333	318	148	26	359	256	177	117	145	376	18	748	61	331	45	498
91	709	338	649	70	142	83	112	78	392	460	26	117	125	61	498	132	197	331	235	217	317	478	223	121	589	79	144	729	312	107	642	504	793	342	246	195	336	126	53	457	689	293	229	216	268	38	638	512	22	788
179	283	709	109	564	76	649	60	176	17	10	114	70	356	8	180	203	142	110	288	83	54	112	78	524	67	392	460	441	209	377	148	256	359	333	318	61	145	117	197	125	132	313	331	748	18	23	265	362	235	217
16	109	176	114	403	356	203	142	54	112	78	131	524	392	196	274	460	377	441	353	247	209	155	115	128	318	177	117	132	145	197	748	537	317	235	362	478	574	223	5	189	90	168	589	134	21	82	80	455	340	215
57	283	709	338	564	649	60	176	17	173	403	281	142	110	288	54	112	78	524	392	441	460	209	377	155	333	26	359	148	256	145	117	498	125	313	45	197	132	23	394	362	95	217	189	223	606	589	455	285	44	79
99	283	39	709	48	338	109	564	76	649	60	176	17	10	173	403	356	8	142	110	83	288	54	112	78	524	392	353	441	209	377	115	148	256	333	233	318	177	61	498	145	125	117	45	313	132	331	748	537	18	394
223	283	41	709	109	261	76	649	60	176	17	114	8	81	142	288	112	78	131	524	392	196	441	377	460	353	209	155	115	333	128	26	318	359	148	233	177	117	145	132	125	376	61	498	197	18	313	45	23	537	235
9	709	76	649	564	17	10	403	142	54	78	131	524	392	196	377	155	115	128	318	26	148	256	233	117	145	132	376	61	498	748	313	23	537	394	95	217	478	223	5	606	168	589	144	44	79	729	215	165	312	387
194	283	41	39	48	338	109	564	261	60	17	114	403	10	173	70	8	356	81	281	180	112	203	110	288	54	83	524	131	67	441	196	274	353	115	155	247	209	333	128	318	26	233	359	256	125	148	145	177	748	61
103	60	403	70	81	180	203	54	112	131	392	67	196	274	353	155	247	209	318	128	26	148	132	233	256	359	177	748	376	61	313	498	197	331	45	23	537	265	394	208	220	478	362	606	95	589	168	217	574	285	189
46	8	288	54	83	524	460	377	441	318	125	235	478	168	729	144	79	736	238	212	276	336	322	268	266	22	57	704	545	735	407	370	361	724	739	160	147	259	772	402	51	267	623	183	400	30	153	68	833	621	410
143	283	41	709	109	76	564	60	17	10	114	173	403	8	356	81	180	281	203	110	288	112	78	54	131	524	392	67	377	196	274	441	353	247	209	155	115	128	333	26	359	256	318	148	233	117	177	132	125	145	376
93	709	48	109	564	76	649	70	281	142	110	288	78	524	392	115	318	117	145	61	125	498	132	197	45	18	317	478	220	223	606	168	589	13	285	455	729	79	312	165	215	340	736	295	4	199	92	141	344	504	544
69	709	48	109	76	564	176	17	114	356	142	288	54	78	524	392	441	353	377	209	115	128	333	177	117	145	132	376	125	498	197	45	313	331	18	537	208	394	235	317	217	362	574	5	223	606	220	168	21	82	285
10	41	39	338	649	60	70	8	281	110	112	78	196	392	460	115	26	318	359	256	233	145	125	61	132	498	331	748	537	235	317	217	478	223	606	168	121	134	228	13	16	285	144	729	312	736	107	340	295	238	199
