id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	283	41	142	78	261	117	460	285	338	173	223	564	392	33	54	317	788	403	639	112	216	229	67	10	377	589	70	281	38	689	84	734	83	110	115	441	145	0	606	457	8	131	199	23	1006	30	524	18	748
91	709	649	142	78	460	117	338	132	392	223	33	317	788	112	229	216	70	589	689	38	125	84	734	83	0	457	30	1006	478	268	235	567	512	336	107	259	485	94	413	558	121	22	197	293	296	400	200	217	305	471
179	709	176	76	283	649	142	78	460	285	60	117	114	356	132	564	392	223	33	54	788	317	112	67	229	10	639	109	377	70	216	589	689	38	125	288	84	734	0	110	83	23	441	145	17	543	8	199	606	457	524
16	176	142	78	460	117	114	356	392	132	223	33	788	317	403	54	112	639	229	216	377	589	109	38	689	84	734	0	543	457	145	441	115	131	30	524	748	1006	478	567	235	336	203	736	259	485	155	558	413	360	90
57	176	709	283	649	142	78	460	285	117	60	338	173	132	392	564	223	33	54	403	788	112	639	377	216	281	689	589	38	84	125	288	734	110	17	441	145	543	199	457	23	606	524	1006	30	164	567	512	336	736	107
99	1023	635	928	1274	1567	914	1521	948	482	1305	1463	903	1172	1501	1460	1327	1203	1390	1483	1445	1529	968	1015	1454	1496	894	102	1528	998	1551	1207	933	1465	1555	1407	349	1032	1509	874	1499	850	1458	1251	1336	1393	1257	1299	1310	1297	1392
223	709	176	76	649	283	41	142	261	78	460	285	117	60	114	392	132	33	223	317	788	112	229	639	377	109	216	689	589	38	288	84	734	125	441	543	145	115	17	8	199	30	524	131	606	23	18	1006	268	567	164
9	709	76	649	142	78	117	392	132	223	33	564	788	54	403	639	229	216	377	38	589	10	84	734	0	543	457	30	145	17	115	606	131	199	524	23	1006	748	567	478	268	164	336	259	485	94	489	558	413	296	155
194	48	283	39	41	261	60	338	114	112	173	564	356	689	734	403	54	70	457	30	67	281	10	109	0	543	1006	125	606	567	288	268	110	145	115	17	441	8	83	748	199	558	296	524	18	94	131	478	23	512	235
103	285	60	132	392	788	54	112	403	229	589	70	67	689	84	734	457	0	30	543	606	748	567	131	268	23	478	512	558	341	107	736	164	413	296	220	203	200	290	22	180	46	168	318	13	782	838	155	121	513	90
46	460	54	377	125	288	83	441	30	8	524	268	478	235	259	336	736	400	318	168	22	782	735	276	305	266	57	160	144	238	402	863	474	212	147	427	519	704	407	271	729	949	361	79	621	277	549	470	942	322	68
143	709	76	283	41	78	285	117	60	392	132	114	33	788	173	317	356	564	112	639	229	38	54	377	403	589	84	67	10	109	281	457	0	125	30	543	288	606	110	1006	145	115	17	441	8	199	567	748	131	524	23
93	709	76	48	649	142	78	117	285	132	564	392	223	33	317	788	229	639	109	70	216	281	589	689	38	288	125	84	734	110	0	115	145	199	606	457	524	18	30	478	1006	164	567	512	336	736	259	220	485	13	413
69	709	176	76	48	142	78	285	117	114	392	356	132	564	223	33	317	788	54	229	639	377	216	109	38	84	125	734	288	0	115	145	457	441	543	17	606	199	30	524	18	1006	567	268	512	235	336	290	107	736	259
10	649	39	41	78	460	338	285	60	132	392	33	223	317	788	112	639	70	229	281	216	689	125	38	115	110	734	145	84	0	8	199	606	457	748	478	290	235	268	512	736	336	567	107	341	13	413	485	94	121	318
138	39	261	60	33	114	317	564	229	356	377	403	54	67	10	281	109	0	457	543	288	110	145	115	441	83	17	199	131	524	18	23	478	200	558	296	336	107	164	341	203	736	489	290	782	360	220	13	155	769	141
171	709	76	48	649	283	261	460	117	285	60	114	173	392	223	132	356	33	788	317	54	112	403	216	229	377	67	689	38	109	10	70	281	84	734	125	288	457	543	83	110	145	441	17	131	8	23	524	18	748	268
108	1023	928	1274	1567	914	1521	948	482	1305	1463	903	1172	1460	1390	1327	1203	1510	1445	1483	968	1529	1015	1501	1496	102	894	1444	1528	998	1551	1465	933	1555	1207	1407	349	1032	1454	1499	850	874	1458	1336	1509	1299	1392	1297	1393	1310	1257
224	709	176	76	649	48	142	283	78	39	41	285	117	261	33	132	788	60	338	114	112	229	639	377	173	564	356	589	734	54	403	70	67	457	10	109	30	281	0	1006	125	606	567	543	110	288	268	115	485	145	83
101	709	76	649	460	117	285	132	317	54	788	403	639	216	229	38	589	70	10	689	84	734	125	457	0	30	543	110	441	606	199	524	1006	748	131	567	23	268	478	512	336	485	341	107	736	164	558	94	203	413	290
80	76	48	142	261	460	117	114	173	392	132	564	788	54	229	639	377	216	281	689	38	734	84	288	0	110	83	115	145	441	543	17	8	606	30	18	1006	567	512	336	736	489	94	360	485	220	82	333	558	13	121
166	176	649	283	39	41	78	261	460	392	223	33	788	216	112	229	38	70	589	10	689	281	84	0	83	30	606	1006	8	524	199	748	131	478	23	268	567	512	485	341	107	94	259	164	558	360	296	203	290	22	46
15	76	142	261	460	285	338	392	223	33	54	403	788	639	229	84	734	0	457	83	115	17	30	543	199	1006	23	478	567	512	336	164	259	485	107	341	94	558	296	141	155	22	46	90	318	400	200	128	513	293	782
76	176	709	76	649	41	142	78	285	338	173	356	132	392	33	317	788	639	229	216	67	377	10	109	70	589	281	84	734	125	0	543	115	457	131	8	606	30	199	524	1006	478	567	268	512	235	164	336	341	736	259
148	176	48	649	283	39	41	142	261	78	460	285	117	338	173	392	132	564	223	33	788	403	112	639	229	10	216	109	377	689	589	281	38	84	734	288	125	0	131	543	115	17	145	457	8	606	199	30	524	748	18
37	285	392	33	317	788	229	216	67	281	84	734	0	543	83	1006	18	567	512	235	259	107	341	94	558	413	46	200	121	318	400	293	782	197	838	276	305	769	208	544	518	100	299	273	152	402	66	238	474	1125	80
18	48	142	283	39	41	460	117	285	60	223	338	114	788	173	356	564	639	112	229	54	403	589	689	70	67	10	109	281	0	30	543	1006	288	606	110	145	115	83	441	17	8	268	199	567	748	524	131	18	23	478
241	76	48	649	142	78	117	285	338	132	564	223	33	317	54	788	229	216	281	689	38	84	734	125	0	543	8	606	524	1006	268	567	512	164	235	336	259	290	180	489	485	94	360	413	558	46	22	82	168	293	400
118	709	48	649	142	78	285	60	338	114	356	132	392	223	564	33	54	403	788	317	112	229	639	67	377	216	281	589	689	38	84	125	288	734	0	110	115	441	17	145	543	606	8	457	199	524	30	1006	164	268	567
28	709	285	33	54	788	403	229	70	734	0	110	543	457	30	478	268	567	512	107	341	485	94	413	296	121	200	46	141	782	305	208	266	544	769	134	26	863	100	144	299	402	273	474	80	152	66	212	1125	269	504
