id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	283	41	261	173	338	142	10	78	285	460	81	403	392	54	564	83	23	8	117	67	317	377	112	131	281	110	70	203	223	247	155	441	639	18	274	290	33	115	524	196	145	164	589	90	45	353	38	265	229
91	709	649	338	142	78	460	392	83	117	317	112	70	132	223	33	589	38	229	84	457	125	788	197	689	30	107	216	734	235	268	246	331	504	26	638	478	512	217	121	144	79	53	336	259	1006	293	498	0	462	312
179	76	709	176	283	649	356	60	142	114	10	78	285	460	109	180	392	54	564	83	23	8	117	67	317	377	17	112	110	70	288	203	132	223	441	639	18	290	33	524	145	164	589	38	265	229	199	209	84	457	125
16	176	356	142	114	78	460	109	403	392	54	117	317	377	112	131	203	132	223	128	247	155	441	639	274	33	115	524	196	145	589	90	353	38	229	82	177	84	209	457	21	134	788	197	689	748	30	216	318	734	235
57	709	176	283	649	60	173	338	142	78	285	460	403	392	54	564	23	117	377	17	112	281	110	288	132	223	155	441	639	33	524	145	164	589	45	38	199	209	84	457	125	788	197	689	95	606	256	30	107	216	333
99	76	709	176	283	48	39	649	356	60	173	338	142	10	78	285	109	403	392	54	564	83	8	117	317	377	17	112	110	288	132	223	441	639	18	33	115	524	145	589	90	45	353	38	233	229	82	199	177	209	84
223	76	709	176	283	41	649	261	60	142	114	78	285	460	81	109	392	23	8	117	317	377	17	112	131	288	132	223	128	155	441	639	18	33	115	524	196	145	164	589	90	45	353	38	233	265	229	82	199	177	84
9	76	709	649	142	10	78	403	392	54	564	23	117	377	17	131	132	223	128	155	639	33	115	524	196	145	164	589	38	233	229	199	84	457	376	788	748	606	95	30	256	216	318	734	268	148	26	638	478	217	144
194	283	48	39	41	261	356	60	173	338	114	10	109	81	180	403	54	564	83	23	8	67	112	17	131	281	70	110	288	203	128	247	441	155	18	274	290	115	524	145	196	164	90	45	353	233	265	199	82	457	177
103	60	285	81	180	403	392	54	23	67	112	131	70	132	203	128	247	155	274	290	196	589	164	90	45	353	233	265	229	82	84	177	209	457	21	376	208	134	788	197	181	689	748	606	95	30	256	107	220	318	734
46	460	54	83	8	377	288	441	524	125	30	318	268	235	478	238	144	79	168	736	336	259	322	276	212	57	400	160	729	266	407	402	22	782	735	724	183	704	68	545	277	427	361	470	739	147	863	305	421	519	140
143	76	709	283	41	356	60	173	114	10	78	285	81	109	180	403	392	54	564	23	8	117	317	67	377	17	112	131	281	110	288	132	203	128	247	155	441	639	18	274	290	33	115	524	196	145	164	589	90	45	38
