id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	173	23	709	81	131	10	338	155	83	54	274	203	403	142	564	8	247	18	67	82	90	110	164	281	177	441	45	524	181	78	353	290	112	21	196	209	208	220	265	115	70	134	376	256	145	16	197
91	338	83	246	197	331	709	79	26	504	638	217	342	70	53	462	244	312	498	642	75	649	471	793	61	126	183	125	235	729	382	142	72	87	291	108	112	293	107	449	234	121	399	7	561	118	679	772	195	150	336
179	283	23	180	356	203	109	114	10	164	290	209	265	238	80	60	246	256	148	197	16	176	83	331	387	574	5	25	76	165	253	17	37	359	54	91	201	92	362	44	501	217	313	18	340	67	424	8	709	53	381
16	356	176	131	114	109	128	155	274	203	247	54	90	82	177	403	353	21	196	209	142	134	441	197	524	80	238	112	78	189	574	115	5	387	307	145	25	460	165	317	253	37	91	318	537	748	360	295	377	201	407
57	283	23	155	45	173	164	209	246	60	338	256	148	197	387	95	189	165	176	79	17	253	307	359	26	91	362	54	504	201	501	44	638	313	282	340	217	394	342	110	53	462	244	4	403	312	441	498	174	281	207
99	283	39	356	173	109	10	45	90	82	177	181	60	176	338	21	209	76	353	233	80	83	256	148	48	331	17	5	95	189	54	709	253	18	37	91	8	403	537	638	201	92	362	110	282	217	501	313	394	564	340
223	283	41	261	76	176	114	709	23	109	60	81	131	649	128	155	17	142	8	78	18	164	90	82	441	112	524	45	177	233	181	353	288	21	196	208	317	285	115	209	220	265	460	134	376	145	377	197	16	199	125
9	23	76	131	10	128	709	155	54	17	649	164	233	403	564	196	376	142	256	524	148	115	5	387	78	95	145	307	165	79	199	91	26	318	537	282	638	295	748	201	313	217	92	44	501	394	407	340	377	639	53
194	48	283	112	39	41	30	261	734	268	60	457	114	173	567	689	356	564	558	403	543	606	109	54	1006	10	281	8	94	0	338	400	524	125	296	838	110	441	782	199	288	518	336	273	70	748	17	512	145	144	83
103	60	112	285	403	54	84	132	392	229	23	67	180	457	788	589	734	70	30	606	81	268	131	220	748	689	543	144	128	512	318	107	295	168	567	341	13	155	200	413	293	736	274	233	0	558	518	164	121	203	247
46	83	54	238	8	441	79	524	288	407	318	125	212	460	235	183	168	739	277	322	729	736	545	377	336	276	267	144	57	266	478	370	160	361	735	68	724	140	402	470	772	623	679	621	147	704	846	665	167	519	159
143	283	41	76	709	356	114	173	60	109	10	23	180	81	131	78	54	112	403	564	128	317	17	285	8	155	377	281	110	67	524	441	18	274	288	203	117	639	247	132	115	164	392	33	233	125	220	145	199	90	82
93	109	45	76	164	48	197	709	18	165	79	110	564	504	281	92	524	340	220	288	342	70	115	74	424	649	53	381	4	312	145	498	318	707	471	793	295	199	65	61	125	13	344	126	40	634	142	764	544	348	729
69	356	114	128	176	109	76	48	709	45	82	177	290	21	353	208	209	54	17	376	80	246	238	197	331	18	564	574	387	5	441	79	25	524	253	37	288	220	537	115	217	201	44	313	92	362	142	394	501	145	333
10	41	39	60	338	290	233	196	134	238	246	256	16	331	8	37	228	359	110	26	91	537	638	281	282	217	340	407	74	70	115	53	462	381	4	312	649	498	145	642	75	707	212	318	793	295	65	123	199	61	231
138	39	261	317	114	356	377	60	33	109	10	403	564	54	229	457	281	83	17	524	110	441	288	67	199	18	543	115	23	145	336	220	81	200	360	131	558	107	318	0	341	168	295	13	333	128	293	782	736	155	141
171	283	261	23	356	180	81	131	114	76	173	109	10	128	48	60	155	709	274	203	247	83	90	82	45	164	177	181	54	17	233	290	353	209	196	208	649	403	265	8	18	134	67	376	256	110	246	238	16	197	281
108	39	23	131	128	173	109	155	10	176	76	60	247	338	90	82	48	177	164	181	290	21	233	209	709	196	265	80	256	16	148	197	18	189	8	403	387	95	564	79	281	307	524	228	359	91	288	26	220	504	649
224	76	176	709	649	48	78	142	283	377	285	112	33	39	117	132	788	41	261	639	30	734	229	60	268	457	114	589	173	356	567	564	485	403	543	413	200	109	606	259	54	10	1006	8	281	338	94	0	524	400	125
101	76	709	649	10	317	285	54	403	460	23	180	117	81	131	110	132	639	524	441	84	70	128	125	229	199	38	216	155	457	589	606	748	734	788	30	336	274	268	318	203	333	295	689	164	233	13	247	341	168	512
80	261	173	114	82	177	209	353	233	265	76	83	16	5	48	189	17	25	54	37	18	91	638	282	8	110	564	281	441	312	220	288	628	707	115	174	333	207	65	123	231	344	145	471	739	764	277	280	267	13	360
166	283	176	41	39	261	649	78	10	112	23	180	460	83	8	81	131	281	524	223	33	392	84	128	70	199	229	155	216	38	606	748	589	360	274	203	318	788	30	333	268	164	233	247	341	689	107	512	353	259	177
15	76	261	23	338	142	54	83	128	403	17	155	285	460	247	164	90	115	177	45	639	199	21	223	208	392	265	209	33	134	318	256	197	246	229	148	238	341	336	574	107	84	457	5	293	307	95	512	79	25	91
76	41	81	356	131	173	109	128	176	76	10	338	247	90	82	709	164	181	21	353	209	196	208	265	256	246	238	16	197	8	67	148	574	649	281	5	95	524	165	79	307	37	70	228	115	359	91	26	504	537	638
