id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	78	117	216	142	285	460	30	639	317	84	788	33	413	268	223	564	338	567	589	377	403	38	457	734	261	598	94	112	229	1006	386	10	283	518	309	392	67	173	1151	0	273	152	115	606	808	1125	1178	759	1005
91	709	649	78	117	460	142	216	30	338	317	84	33	788	413	223	589	567	38	268	457	112	734	94	229	598	518	392	1006	386	125	0	132	1178	273	309	769	808	759	400	152	70	1125	680	144	1005	505	1111	200	512	1151
179	76	709	649	176	78	117	460	285	142	216	639	30	543	33	317	564	84	788	413	377	589	223	567	457	112	268	38	734	283	94	10	229	67	392	598	1006	0	132	518	273	125	23	606	386	1178	441	114	309	400	759
16	176	78	117	142	460	216	30	639	317	543	33	84	788	223	413	589	403	567	377	38	457	734	112	229	392	0	386	598	115	441	1006	132	1178	808	769	114	309	152	680	400	1111	1005	54	318	505	443	1151	66	141	973
57	709	649	176	78	117	460	142	285	216	543	639	84	30	338	33	788	564	223	403	567	377	589	413	38	457	734	112	94	283	518	1006	173	392	386	132	273	125	1178	309	441	606	23	152	769	400	1005	281	110	759	54
99	762	675	1325	1310	621	928	1398	1543	1392	1234	1472	1063	62	201	1556	1229	1435	1542	1374	1534	1299	1271	1429	1414	1554	1404	1545	1498	1239	1391	1198	1485	1517	1458	1421	1231	1297	1174	1518	1338	1495	1096	711	1563	1547	1336	1568	1220	1558	1389
223	76	709	649	176	78	117	460	142	285	216	30	317	639	543	33	788	84	223	377	413	38	589	567	268	734	261	94	112	229	283	392	598	386	518	273	1006	132	441	1178	115	808	125	335	1151	606	200	309	680	1005	152
9	76	709	649	78	117	142	216	30	639	543	33	84	788	223	564	413	377	567	589	38	403	268	457	734	94	229	10	392	598	518	1006	386	0	273	132	115	808	152	309	606	759	1125	200	335	400	1111	54	680	505	1151
194	48	30	543	567	268	734	338	457	564	94	112	403	261	386	598	518	1006	0	273	10	283	1178	808	309	152	1151	67	39	1125	1111	606	335	505	759	125	173	1005	441	115	973	463	680	400	558	1058	838	114	110	70	66
103	285	30	84	543	788	413	567	589	268	403	457	734	112	229	598	386	392	518	0	67	273	132	1178	769	606	808	1111	152	309	1151	1125	200	759	1005	505	973	70	144	443	54	318	558	1058	66	838	23	512	299	875	829
46	460	30	377	268	309	808	125	1111	400	441	1151	973	810	54	318	259	782	478	524	144	363	83	668	266	872	805	863	336	402	474	1328	862	736	322	584	470	1126	57	168	846	1380	704	22	288	519	887	1266	904	271	147
143	76	709	78	117	285	30	317	33	639	84	543	788	413	38	377	567	564	589	268	457	403	94	112	229	386	392	598	1006	10	283	518	0	67	273	1178	132	808	152	769	309	173	125	606	441	115	1151	335	200	759	400
93	76	709	649	48	78	117	142	285	216	639	30	317	84	33	564	788	413	223	589	567	38	734	457	229	598	518	392	1006	386	115	125	0	132	273	1178	769	309	606	759	152	808	110	1005	400	281	70	335	318	1125	200
69	76	709	176	78	48	117	142	285	216	639	30	317	543	33	84	788	564	223	377	38	567	268	457	734	94	229	392	0	598	518	1006	386	115	125	273	132	606	1178	441	309	759	769	808	680	1005	114	152	200	400	1111
10	762	675	1325	1310	1063	1532	1398	1543	1392	1472	1556	1229	1234	1542	1435	1374	1534	1271	1299	1429	1414	1554	1404	1174	1545	1239	1391	1198	928	1485	1517	1458	1421	1231	1297	1518	1338	134	1096	1495	1563	1547	1568	1220	1558	1389	646	1382	1433	1384
138	317	33	543	377	564	457	403	229	261	598	386	0	10	273	769	39	67	200	808	1178	335	1111	1151	1125	152	115	309	463	680	441	505	1005	443	114	281	973	558	110	66	54	872	23	141	875	318	604	782	810	524	919
