id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	709	41	261	173	338	10	142	81	23	285	54	460	403	78	83	564	8	131	392	67	117	110	70	203	281	377	112	317	247	155	274	441	290	18	223	196	45	164	90	639	115	524	145	353	265	82	177	209	33
91	709	649	338	142	460	83	78	392	117	70	112	317	132	223	33	589	197	229	38	125	246	457	107	84	504	26	331	638	235	689	79	217	788	30	478	268	512	53	216	121	144	734	498	336	312	462	342	642	293	259
179	283	76	709	176	649	356	60	114	10	142	109	180	23	54	285	460	83	78	564	8	67	392	17	117	110	203	70	288	377	112	317	132	441	290	18	223	164	639	524	145	265	209	33	589	199	197	256	229	38	125
16	176	356	114	142	109	54	460	403	78	131	392	117	203	377	112	317	128	247	155	274	132	441	223	196	90	639	115	524	145	353	82	177	209	33	589	21	134	197	229	38	748	457	318	84	80	235	360	238	689	387
57	283	709	176	649	60	173	338	142	23	285	54	403	460	78	564	392	17	117	110	281	288	377	112	155	132	441	223	45	164	639	524	145	209	33	589	199	197	95	256	38	125	333	148	457	246	84	107	359	504	26
99	283	76	709	176	48	39	649	356	60	173	338	10	142	109	285	54	403	83	78	564	8	392	17	117	110	288	377	112	317	132	441	18	223	45	90	115	639	524	145	353	233	82	177	209	33	589	21	199	181	95
223	76	283	709	176	41	261	649	60	114	142	81	109	23	285	460	78	8	131	392	17	117	288	377	112	317	128	155	132	441	18	223	196	164	45	90	639	115	524	145	353	265	233	82	177	209	33	589	21	376	208
9	76	709	649	10	142	23	54	403	78	564	131	392	17	117	377	128	155	132	223	196	164	639	115	524	145	233	33	589	376	199	95	256	229	38	748	457	148	318	84	26	638	606	387	788	79	217	30	478	537	268
194	283	48	39	41	261	356	60	173	338	114	10	81	109	180	23	403	54	83	564	8	131	67	17	110	70	281	203	112	288	128	247	155	274	441	290	18	196	164	45	115	90	524	145	353	265	233	82	177	209	21
103	60	81	180	23	285	54	403	392	131	67	70	203	112	128	247	155	132	274	290	196	164	45	90	353	265	233	82	177	209	589	21	376	208	134	181	197	95	256	229	748	457	220	84	148	318	246	16	107	359	504
