id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	709	41	261	173	338	10	142	81	23	403	460	83	285	54	78	8	564	131	392	67	203	110	117	70	281	247	317	377	112	155	274	290	441	196	18	45	164	90	223	353	524	115	145	639	265	82	177	209	376
91	709	649	338	142	83	460	78	392	70	117	317	112	132	223	197	589	33	246	38	229	125	504	26	331	107	457	84	638	79	235	217	53	788	689	478	268	30	512	121	144	216	734	498	336	312	462	642	342	293	729
179	283	76	709	176	649	356	60	114	10	142	180	109	23	83	460	54	285	78	8	564	67	392	17	203	110	70	117	288	317	377	112	290	132	441	18	164	223	524	145	265	639	209	197	589	33	199	256	148	246	16
16	176	356	114	142	109	403	460	54	78	131	392	203	117	247	128	317	377	112	155	274	132	441	196	90	223	353	524	115	145	639	82	177	209	134	21	197	589	33	38	229	748	318	457	84	80	238	387	235	253	360
57	283	709	176	649	60	173	338	142	23	403	460	54	285	78	564	392	17	110	117	281	288	377	112	155	132	441	45	164	223	524	145	639	209	197	589	33	199	95	256	148	246	38	359	125	504	26	333	107	457	84
99	283	76	709	176	39	48	649	356	60	173	338	10	142	109	403	83	54	285	78	8	564	392	17	110	117	288	317	377	112	132	441	45	18	90	223	353	524	115	145	639	233	82	177	209	21	181	589	33	199	95
223	283	76	709	176	41	261	649	60	114	142	81	109	23	460	285	78	8	131	392	17	117	128	288	317	377	112	155	132	441	196	45	18	164	90	223	353	524	115	145	639	265	233	82	177	209	376	208	134	21	197
9	76	709	649	10	142	23	403	54	78	564	131	392	17	117	128	377	155	132	196	164	223	524	115	145	639	233	376	589	33	199	95	256	38	148	229	748	26	318	84	457	638	387	79	606	217	537	53	788	46	478
194	283	39	48	41	261	356	60	173	338	114	10	81	180	109	23	403	83	54	8	564	131	67	17	203	110	70	281	112	247	288	128	155	274	290	441	196	18	45	164	90	353	524	115	145	265	233	82	177	209	376
103	60	81	180	23	403	285	54	131	392	67	203	70	247	128	112	155	274	290	132	196	45	164	90	353	265	233	82	177	209	376	208	134	21	197	589	181	95	256	148	229	246	16	359	748	504	26	220	318	331	107
46	460	83	54	8	288	377	441	524	125	318	238	79	235	478	268	30	144	168	736	212	336	276	322	729	259	160	57	407	266	400	183	402	22	545	277	724	735	361	68	739	704	470	782	427	147	140	370	519	267	863
143	283	76	709	41	356	60	173	114	10	81	180	109	23	403	285	54	78	8	564	131	392	67	17	203	110	117	281	247	128	317	288	377	112	155	274	290	132	441	196	45	18	164	90	353	524	115	145	639	265	233
93	76	709	48	649	142	109	285	78	564	392	110	70	117	281	288	317	132	45	18	164	223	524	115	145	639	197	589	33	199	38	229	125	504	220	318	457	84	13	79	606	53	788	46	689	478	30	512	216	734	295
69	76	709	176	48	356	114	142	109	285	54	78	564	392	17	117	128	288	317	377	290	132	441	45	18	223	353	524	115	145	639	82	177	209	376	208	21	197	33	199	246	38	229	125	333	331	220	107	457	84	80
10	39	41	649	60	338	460	285	78	8	392	110	70	281	317	112	290	132	196	223	115	145	639	233	134	33	199	256	246	38	16	229	359	125	748	26	331	318	107	457	84	638	238	13	235	606	341	217	537	53	788
138	39	261	356	60	114	10	81	109	23	403	83	54	564	131	67	17	203	110	281	317	377	247	128	288	155	274	290	441	196	18	45	164	353	524	115	145	265	233	82	177	209	376	134	21	197	33	181	199	95	256
171	283	76	709	48	261	649	356	60	173	114	10	81	180	109	23	403	460	83	285	54	8	131	392	67	17	203	110	117	70	281	247	128	288	317	377	112	155	274	290	132	441	196	45	18	164	90	223	353	524	145
108	76	709	176	39	48	649	60	173	338	10	109	23	403	460	285	78	8	564	131	392	70	281	247	128	288	317	377	112	155	290	132	196	18	164	90	223	524	115	145	639	265	233	82	177	209	21	197	589	181	33
224	283	76	709	176	39	48	41	261	649	356	60	173	338	114	10	142	81	180	109	23	285	403	83	54	78	8	564	131	67	17	203	117	110	70	281	377	112	247	288	128	155	274	132	290	441	196	18	45	164	90
101	76	709	649	10	81	180	23	403	460	285	54	131	203	110	117	70	247	128	317	155	274	290	132	441	196	45	164	90	353	524	639	265	233	82	177	209	376	208	134	21	197	589	181	199	95	256	38	148	246	229
80	76	48	261	173	114	142	83	460	54	8	564	392	17	110	117	281	288	377	132	441	18	353	115	145	639	265	233	82	177	209	38	16	229	333	220	84	638	13	606	360	189	788	689	30	512	121	489	144	216	282
166	283	176	39	41	261	649	10	81	180	23	460	83	78	8	131	392	203	70	281	247	128	112	155	274	290	196	45	164	223	353	524	265	233	177	209	376	208	134	21	197	589	181	33	199	95	256	38	148	246	229
15	76	261	338	142	23	403	460	83	285	54	392	17	247	128	155	45	164	90	223	115	639	265	177	209	208	134	21	197	33	199	95	256	148	246	229	359	504	318	107	84	457	638	238	79	341	217	537	53	788	46
76	76	709	176	41	649	356	173	338	10	142	81	109	285	78	8	131	67	392	70	281	247	128	317	377	132	196	164	90	353	524	115	639	265	82	209	208	21	197	589	181	33	199	95	256	148	246	16	229	359	125
148	283	176	39	48	41	261	649	173	338	10	142	81	180	109	403	460	285	78	8	564	131	392	17	117	281	128	288	377	112	274	290	132	196	18	164	90	223	524	115	145	639	265	233	82	177	209	376	134	197	181
37	83	285	392	67	281	317	18	208	197	33	229	318	107	84	80	638	238	235	79	341	788	46	512	121	216	282	734	228	25	312	37	642	532	544	276	322	293	4	729	259	1006	77	543	75	0	65	424	40	87	634
18	283	39	48	41	356	60	173	338	114	10	142	81	180	109	23	460	403	285	83	54	8	564	131	67	17	203	117	110	70	281	247	128	288	112	155	274	290	441	196	45	18	164	223	90	353	524	115	639	145	265
241	76	48	649	338	142	180	285	54	78	8	564	117	281	317	290	132	45	164	223	524	82	376	208	21	33	95	256	38	16	229	359	125	504	26	84	80	638	238	387	79	235	606	360	217	537	53	788	689	46	268
118	709	48	649	356	60	338	114	142	403	54	285	78	8	564	67	392	17	110	281	288	317	377	112	155	274	290	132	441	196	164	223	353	524	115	145	639	233	589	33	199	95	246	38	229	125	318	457	84	238	13
28	709	403	54	285	110	70	208	134	33	229	504	26	107	457	80	253	341	788	46	478	268	30	512	121	144	734	141	498	212	642	544	4	77	543	61	561	65	0	266	106	793	87	183	764	402	567	218	413	269	200
48	76	176	39	48	261	649	338	114	142	460	285	78	8	564	67	392	17	110	117	281	288	317	377	112	132	441	164	223	353	524	115	145	639	177	208	589	256	38	229	125	748	333	220	318	107	457	84	13	235	253
107	76	176	48	41	261	649	60	173	10	142	109	83	460	54	285	78	131	67	392	17	110	117	281	247	128	288	317	377	112	274	132	441	18	90	223	353	524	115	145	639	265	82	209	376	589	33	199	256	148	38
