id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	81	23	173	338	709	10	203	131	54	564	247	45	83	142	8	155	67	18	403	274	290	90	281	177	134	265	460	82	208	196	441	110	285	78	524	164	181	21	256	353	246	145	220	333	117	16	70
91	338	246	83	26	331	79	197	709	504	217	498	638	462	53	642	793	183	342	244	70	382	312	649	235	75	142	729	126	7	87	108	471	234	61	125	478	72	121	460	561	449	293	198	107	399	118	195	414	291	150
179	283	23	180	203	356	290	109	114	265	10	246	256	164	80	253	387	209	148	238	16	83	60	76	165	331	574	5	54	17	18	197	67	313	201	501	359	217	8	288	176	92	564	65	44	340	362	77	91	53	642
16	356	114	109	176	203	131	128	247	155	54	274	90	403	134	177	142	82	196	21	353	441	460	524	80	253	209	387	238	78	574	165	197	145	189	5	307	537	115	392	117	201	317	501	377	748	318	360	235	112	92
57	283	23	45	155	338	173	246	256	164	60	387	253	95	209	148	26	54	17	165	79	197	176	313	288	189	501	201	504	359	564	307	217	498	638	4	403	44	282	340	362	281	394	91	53	462	110	441	709	793	183
99	283	39	356	45	109	338	90	173	177	10	82	76	181	60	21	256	83	80	95	54	253	353	209	233	148	17	176	18	331	5	8	288	564	313	189	537	201	48	501	403	217	498	709	638	92	4	65	282	340	394
223	283	41	76	261	81	176	114	23	109	709	60	649	131	128	142	45	288	8	155	17	18	90	460	177	134	265	285	208	82	441	196	78	524	164	181	233	21	353	246	117	145	317	392	333	220	16	377	95	80	253
9	76	23	131	709	128	10	155	54	564	649	17	403	142	196	164	256	233	524	95	387	148	26	376	165	78	145	79	5	313	307	537	115	217	201	501	117	392	638	498	282	318	748	377	199	92	4	91	44	394	340
194	48	39	30	283	112	268	734	41	689	567	457	261	558	543	564	356	1006	60	114	0	403	296	173	606	94	838	54	288	8	338	109	281	400	518	273	782	10	524	299	441	125	67	386	17	110	748	18	199	145	512
103	285	392	60	84	54	132	403	112	788	81	589	67	30	689	268	229	457	23	180	734	606	543	70	748	567	220	128	341	131	200	203	413	0	168	736	13	512	247	318	155	558	478	107	838	144	518	121	45	532	293
46	54	83	8	288	441	238	79	524	460	407	235	318	736	125	183	277	168	212	478	377	160	545	57	729	322	276	266	739	370	735	724	267	144	140	361	68	159	470	704	772	621	22	336	679	846	519	402	623	268	767
143	283	41	76	356	709	114	81	109	173	60	23	180	10	564	54	78	285	288	8	403	17	67	203	281	18	317	128	117	131	392	377	247	155	45	441	110	112	524	132	274	290	90	33	145	84	134	177	265	589	220
93	45	109	76	164	18	564	288	48	165	709	79	197	281	504	498	110	92	65	4	340	524	74	53	220	793	649	145	424	70	381	379	348	40	342	544	115	634	344	312	142	545	318	532	707	13	215	6	345	736	729
69	356	76	109	128	114	45	290	176	177	54	208	48	82	709	17	564	18	246	288	21	353	80	253	387	209	238	376	331	574	79	197	5	441	313	537	217	201	524	501	498	142	333	92	220	65	44	394	145	362	462
