id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	81	23	173	709	131	10	338	155	83	203	247	274	54	90	45	164	82	403	353	67	290	142	177	181	8	564	18	208	196	21	209	110	134	265	441	256	281	376	246	197	148	78	524	16	80	238	331
91	338	83	709	246	197	331	79	638	26	504	217	649	70	53	342	462	312	498	642	142	793	75	244	61	471	125	235	183	126	729	382	112	87	561	72	108	293	78	449	121	107	291	460	478	399	198	234	7	336	317
179	283	180	23	356	203	114	109	10	60	164	290	176	83	209	76	265	246	256	238	148	80	197	16	709	331	17	387	54	67	574	18	25	165	5	253	44	359	362	217	340	37	8	91	110	201	92	501	564	441	313
16	356	176	114	131	109	128	155	203	247	274	90	82	353	54	177	21	196	209	134	403	197	238	80	441	142	524	189	387	574	115	307	165	5	25	253	145	78	91	37	112	340	362	537	318	201	92	501	460	53	295
57	283	23	155	173	45	60	338	176	164	209	246	256	148	197	709	17	54	95	387	189	165	253	79	638	307	26	403	44	110	359	504	362	217	340	91	564	441	282	201	501	281	288	394	313	53	342	524	462	312	333
99	283	39	356	173	109	10	176	60	76	338	90	45	83	82	177	181	48	353	21	209	233	709	256	148	80	17	54	331	95	18	189	403	8	5	110	253	638	564	441	217	37	362	340	91	288	537	282	201	92	501
223	283	41	261	76	176	81	23	114	709	109	60	131	128	155	649	90	45	164	17	82	353	233	177	181	208	196	21	8	18	142	209	134	265	441	376	246	288	197	148	524	80	16	78	115	112	189	95	220	145	574
9	23	76	131	10	709	128	155	164	233	54	196	17	649	403	256	376	564	148	142	95	524	387	115	307	165	5	638	79	26	145	91	44	217	78	340	282	537	318	201	92	501	394	199	313	53	295	462	407	312	748
194	48	283	39	41	261	112	356	60	114	173	109	734	30	10	457	268	403	564	338	54	689	8	83	567	281	543	606	110	441	288	558	17	67	524	125	1006	18	70	115	199	145	400	94	0	838	748	336	518	296	180
103	60	180	81	23	112	285	54	403	131	67	392	128	155	132	203	84	70	247	229	589	274	457	233	220	164	90	353	788	606	734	82	30	748	268	45	196	318	290	177	208	181	21	689	209	13	295	134	265	341	256
46	83	54	238	8	441	288	524	79	318	407	125	212	235	460	322	183	736	377	729	739	168	545	277	478	336	276	266	57	144	361	370	267	140	68	160	735	724	470	147	621	704	402	772	679	623	846	159	22	767	665
143	283	41	76	356	709	173	114	81	180	109	60	23	10	131	128	155	203	54	403	78	247	17	274	564	67	8	18	110	90	112	164	281	441	233	288	353	45	82	317	285	524	290	196	177	181	208	21	377	209	115
93	109	76	45	48	164	709	197	18	110	165	564	79	281	288	504	340	649	524	92	115	70	220	74	53	342	312	145	142	498	4	65	318	424	793	381	707	295	199	544	61	471	125	13	634	348	344	40	126	379	764
69	356	114	109	176	76	128	48	709	45	82	290	353	177	208	21	209	54	246	17	376	197	238	80	18	331	564	387	441	574	288	5	25	79	253	524	44	217	37	362	115	537	142	220	201	92	333	501	394	313	145
10	41	39	60	338	290	233	196	134	256	246	238	16	331	8	110	638	26	228	281	359	217	37	91	340	537	282	649	115	70	74	53	462	312	407	145	212	65	498	4	318	642	793	381	707	295	75	199	61	634	125
138	39	261	356	114	60	109	10	317	81	377	83	23	403	54	564	17	67	131	33	110	281	441	288	18	524	128	229	155	115	203	457	145	247	199	274	220	233	164	353	333	360	318	82	196	45	336	543	290	13	177
171	283	261	356	81	180	23	76	173	114	131	109	48	10	60	709	128	155	203	247	274	83	90	45	164	82	353	290	233	177	181	208	54	196	209	17	134	67	265	649	256	403	18	246	376	8	197	148	110	238	16
108	39	23	131	173	109	128	155	176	76	10	60	247	338	48	90	709	82	164	290	177	181	21	233	209	196	265	256	148	197	80	16	18	403	8	95	387	564	189	649	281	79	288	307	638	26	228	44	504	359	217
224	76	176	709	48	649	283	39	142	78	41	261	377	285	117	112	356	60	33	114	173	132	639	788	109	229	734	10	30	589	403	338	457	564	268	54	83	8	281	567	543	606	110	441	288	17	67	524	485	413	200
101	76	709	649	10	81	180	23	131	54	403	128	317	285	155	460	203	110	441	247	117	274	524	639	90	164	233	70	353	132	82	45	196	290	125	177	208	181	21	199	229	209	589	84	333	134	265	256	318	748	457
80	261	173	114	76	82	83	177	353	209	233	48	265	16	17	54	18	189	25	5	638	8	110	37	91	564	441	282	281	288	312	115	220	333	65	145	707	174	231	471	207	344	142	628	123	13	360	764	739	277	345
166	283	39	41	176	261	649	10	81	180	23	83	78	131	128	112	155	8	203	460	281	247	274	524	223	164	233	392	353	70	45	33	196	290	177	208	181	21	199	209	229	134	589	333	265	84	256	318	197	748	376
15	261	76	23	338	83	128	155	247	54	142	403	17	90	164	45	177	208	21	209	134	265	256	246	197	285	115	460	148	238	639	199	95	574	318	307	392	638	5	79	223	25	504	91	228	359	217	37	44	341	537
76	41	81	356	131	173	176	76	109	128	10	338	247	709	90	164	82	353	181	208	21	209	196	265	256	246	67	148	197	238	16	8	649	95	281	574	165	5	307	79	638	524	26	228	504	359	142	91	37	115	70
148	283	41	39	81	180	261	131	173	128	109	10	176	274	338	90	48	82	164	290	177	181	209	233	196	134	265	256	376	148	238	197	17	16	18	331	95	403	387	8	574	189	564	5	79	253	638	26	281	228	288
37	83	208	67	18	197	238	80	281	638	79	25	228	37	282	318	285	317	312	235	341	4	65	642	424	77	46	75	293	544	322	532	107	392	348	634	244	121	741	207	40	729	69	126	545	276	229	87	512	72	33
18	283	39	41	48	356	173	114	60	109	81	180	10	23	338	142	83	131	54	403	128	564	155	17	112	8	203	67	285	110	460	18	247	281	274	441	288	117	524	90	164	639	233	353	223	115	82	70	45	196	290
241	180	76	48	338	45	164	82	54	649	290	208	21	8	256	564	376	142	281	238	80	16	524	95	387	78	307	638	5	79	26	504	91	359	217	44	340	362	282	537	125	501	285	394	317	360	53	74	462	235	312
118	356	155	114	274	60	338	164	290	353	196	233	48	246	238	709	17	54	95	67	189	165	5	79	403	8	110	217	37	91	564	537	441	282	281	288	394	524	462	115	4	65	424	498	77	649	145	707	318	75	61
28	208	134	709	80	54	403	110	253	26	504	70	212	65	4	498	642	77	793	544	61	183	764	341	46	87	561	72	218	370	121	107	478	141	399	198	106	266	285	150	195	118	144	436	772	354	563	512	592	597	623
48	39	261	114	164	177	208	353	338	256	176	165	253	189	76	17	340	37	67	282	48	342	462	407	110	8	441	564	288	244	281	634	544	308	348	333	628	231	40	344	220	524	379	115	69	123	382	741	764	739	6
107	41	261	131	128	173	109	247	274	10	90	60	176	82	76	83	209	353	265	48	256	376	238	148	80	16	17	54	67	18	189	25	5	79	638	228	110	359	362	340	91	441	282	92	501	281	288	394	74	53	524
263	338	290	148	197	638	504	281	74	53	462	312	212	4	498	642	77	649	793	75	244	61	59	183	471	69	360	235	142	545	277	87	72	46	280	748	322	449	218	489	736	293	450	112	578	121	399	513	198	234	150
266	356	173	114	10	45	164	60	290	353	176	148	80	48	331	17	574	54	67	189	79	18	340	504	537	201	110	282	313	441	564	74	342	288	281	424	212	524	333	220	115	70	244	59	174	308	348	145	231	628	344
293	283	41	39	261	356	81	180	23	176	114	131	109	48	10	709	128	203	338	247	274	90	164	82	353	233	290	181	208	21	196	209	134	403	246	376	197	148	238	441	16	331	95	524	387	70	307	5	79	253	26
