id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	117	78	41	283	460	285	142	261	223	338	173	229	788	639	216	84	33	564	392	377	589	112	317	689	38	403	0	734	457	30	10	70	67	268	606	1006	413	259	296	567	281	115	558	54	145	441	782	400	94
91	709	649	460	117	78	142	132	338	223	788	229	84	392	33	216	317	0	689	112	589	125	38	70	457	734	30	268	413	1006	259	567	558	94	296	400	1125	478	782	512	273	235	336	485	107	305	200	121	83	22	838
179	709	176	76	460	649	283	78	117	132	142	285	60	223	788	114	564	229	0	356	33	392	84	543	112	689	216	639	377	317	67	125	10	457	734	589	70	268	38	23	606	413	30	109	1006	259	567	441	145	54	288
16	176	460	78	117	142	132	223	788	229	84	543	0	392	33	114	216	689	356	112	639	317	38	377	403	589	457	734	30	567	259	413	1006	109	145	441	558	54	115	782	748	400	478	296	131	485	736	336	360	235	305
57	176	709	649	460	283	117	78	132	142	285	84	338	223	173	60	392	33	788	216	564	377	112	689	543	639	38	403	125	457	589	734	1006	30	281	606	567	259	558	54	145	413	441	23	288	94	400	296	199	782	17
99	1023	1189	1510	1043	1454	1358	1509	728	1172	1468	1524	952	928	637	1376	1176	1511	902	914	1331	722	482	1447	635	1350	930	1548	1503	349	1014	1501	1336	28	1181	1099	1448	1332	1	1203	1490	865	1538	1316	1415	1555	1412	1436	1560	1498	1235
223	709	176	76	649	460	283	41	78	117	261	285	142	132	60	229	788	114	392	33	317	223	543	84	689	112	377	639	216	38	734	125	30	589	268	109	567	259	145	441	273	782	606	288	1006	115	400	8	199	94	413
9	709	76	649	117	78	142	132	788	223	229	33	84	392	564	216	38	377	639	543	589	30	0	734	403	457	567	10	268	606	1006	413	259	145	296	558	54	115	273	94	17	1125	485	748	200	400	478	23	199	838	131
194	48	39	41	283	112	689	261	734	457	30	338	543	60	0	567	296	564	114	173	268	1006	558	70	782	94	356	125	606	403	273	400	67	1178	518	281	10	1125	838	299	1151	271	109	145	185	115	1058	748	463	341	441
103	285	132	84	229	392	788	60	112	543	457	689	30	0	589	734	403	70	67	567	268	606	558	296	782	413	54	273	748	200	512	341	1125	478	838	23	736	107	518	598	22	318	769	152	299	305	1151	46	625	271	13
46	460	377	30	125	268	259	782	400	441	54	288	8	478	235	336	736	305	318	271	735	1151	83	524	22	942	168	266	808	402	276	474	863	862	147	1111	417	57	729	899	51	20	144	322	407	621	361	427	212	519	160
143	709	76	78	117	285	132	283	788	41	229	84	38	33	392	377	639	317	60	112	0	543	457	564	173	589	114	30	356	403	567	1006	782	268	606	296	558	259	125	67	94	273	10	413	200	485	400	281	109	54	115
93	709	76	48	649	117	78	132	285	142	223	788	229	84	564	33	392	216	0	639	317	689	125	38	70	734	589	457	30	606	281	109	1006	145	115	567	259	413	288	478	18	199	782	558	512	200	400	273	1125	736	296
69	176	709	76	48	78	117	142	285	132	788	392	223	229	84	114	33	564	317	356	0	216	639	38	377	543	125	457	734	30	268	606	567	109	259	115	145	558	1006	441	200	288	400	54	94	273	199	782	296	512	18
10	1023	1434	658	1510	1439	1532	1189	928	1454	1176	1172	728	1140	1509	1358	1412	1444	1511	1468	1059	1548	914	635	1376	902	482	1350	1503	952	1447	28	1336	1448	1235	1501	1203	1	1498	349	1560	1008	1415	1305	1316	1037	1555	907	1529	1502	1014
138	39	229	33	317	261	377	0	60	457	543	564	114	200	403	356	558	296	782	67	10	281	273	145	109	1125	115	441	341	478	288	54	1151	107	769	199	18	17	336	463	23	443	625	1178	598	271	110	305	360	152	13
171	709	48	76	649	460	117	285	283	132	223	261	84	229	788	216	392	33	543	60	377	173	38	689	114	112	317	356	457	734	403	268	125	70	67	296	567	413	558	10	94	281	109	782	200	400	54	145	441	485	273
108	1023	1434	1189	928	1454	1439	658	1509	728	1172	1358	1176	1468	1524	1511	914	1548	1376	1108	1412	1555	482	1444	1336	952	1501	1503	28	902	1510	1447	1448	1014	1350	1235	349	1203	1502	1498	1560	1059	1099	1305	1316	1529	907	1037	1361	1415	1
224	709	176	76	48	649	78	142	285	117	788	229	33	132	39	283	41	112	377	639	734	261	457	60	338	589	30	0	567	543	564	114	1006	296	173	94	485	273	268	259	782	356	70	200	413	606	125	400	403	67	518
101	709	76	649	117	460	285	132	84	229	216	788	639	317	38	543	689	457	589	0	30	403	70	734	125	567	10	268	606	1006	558	782	54	296	413	441	400	748	273	485	94	512	341	199	1125	336	478	200	736	23	838
80	76	48	460	117	132	142	261	788	229	173	392	114	564	84	0	543	216	689	377	639	38	734	281	30	606	1006	567	200	115	145	54	782	441	273	558	94	400	8	288	512	296	18	1125	17	299	121	736	110	13	305
166	176	649	460	78	39	283	41	261	84	229	223	216	33	392	788	38	0	689	112	589	70	30	1006	268	10	606	567	296	281	259	558	512	400	94	748	273	341	8	485	478	199	360	1125	107	200	318	838	524	23	22
15	76	460	142	285	261	84	338	223	229	33	788	392	639	543	403	457	0	30	734	1006	259	567	115	54	558	782	296	400	94	17	273	199	485	512	341	478	1125	23	336	200	107	318	838	305	83	22	141	598	46	518
76	176	709	76	649	78	41	285	142	132	338	788	229	84	173	33	392	317	356	216	639	543	377	0	589	67	70	734	125	457	10	30	109	567	268	281	606	259	1006	413	115	558	94	296	478	8	199	400	512	341	131
148	176	48	649	460	39	283	41	78	117	285	142	261	132	338	223	173	788	229	33	84	564	543	392	639	216	689	0	377	112	38	403	457	734	125	10	589	30	268	109	606	281	1006	259	413	567	145	115	288	782	558
