id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	81	23	173	338	131	203	709	10	155	83	290	90	274	45	209	196	67	564	21	177	134	247	8	54	164	142	208	353	197	265	181	376	110	403	246	441	95	238	331	392	253	18	387	256	78	82	148
91	338	83	709	197	246	331	638	79	26	649	217	504	70	342	142	498	53	462	642	392	312	61	460	78	235	107	75	125	244	87	117	382	729	449	108	121	793	561	112	471	183	7	317	126	478	293	291	72	399	336
179	283	23	180	356	203	114	109	76	290	209	60	10	176	83	164	197	265	17	238	246	253	709	387	67	331	256	148	165	80	54	362	564	8	16	288	574	340	359	313	501	5	110	217	44	37	18	441	91	201	25
16	356	114	109	131	176	203	128	155	90	274	209	196	21	177	134	247	353	197	54	238	253	142	387	82	403	441	165	80	362	115	574	392	340	501	5	318	78	307	524	189	37	460	117	91	537	201	145	92	25	53
57	283	23	173	338	155	60	176	45	209	709	17	164	197	246	95	253	387	564	54	256	288	148	165	362	110	340	313	359	501	441	403	638	649	79	307	26	394	217	44	189	281	91	504	142	201	342	333	524	498	53
99	283	39	356	76	109	173	338	60	10	90	45	176	209	83	48	21	177	17	353	181	709	95	253	233	331	256	148	82	564	54	8	288	80	362	110	340	313	501	5	638	18	441	403	394	217	37	189	91	115	537
223	283	41	76	261	81	23	114	109	176	131	60	709	128	155	90	45	196	209	17	649	21	177	134	8	288	164	208	353	142	197	265	181	376	233	246	95	441	253	392	387	18	82	148	78	115	165	117	285	16	460
9	76	23	131	10	128	709	155	196	17	164	564	54	649	376	95	142	233	387	403	256	148	165	115	392	313	340	78	501	318	5	524	638	307	79	26	394	117	217	44	91	537	145	201	92	498	282	53	4	489	199
194	283	41	48	39	261	114	173	356	60	109	338	10	564	112	81	17	288	8	83	30	54	403	268	67	23	110	734	441	180	281	457	689	115	606	524	70	567	131	18	543	125	145	318	199	748	128	203	838	107	333
103	81	60	23	180	131	392	203	128	285	67	54	155	403	90	290	274	196	209	45	112	21	353	177	134	247	164	70	208	197	265	318	233	181	376	589	132	331	246	95	748	84	256	253	82	238	107	387	220	148	13
46	83	54	8	288	238	441	318	524	79	460	125	235	377	168	407	276	212	277	729	322	57	545	739	361	478	336	266	736	140	183	144	370	160	470	402	735	267	268	68	159	30	772	724	704	621	679	427	167	767	22
143	283	41	76	81	356	114	173	23	109	709	180	60	131	10	203	128	155	17	290	90	274	196	45	209	564	67	8	54	288	21	177	134	247	164	392	353	208	78	110	197	403	265	441	181	117	285	376	233	18	115
93	76	109	45	48	709	164	197	564	288	165	110	18	649	340	79	115	281	142	504	70	318	92	342	524	498	53	4	392	145	544	65	348	634	220	74	312	78	13	61	40	285	424	381	199	455	117	125	295	707	344
69	76	356	114	109	176	128	48	290	45	209	709	17	21	177	208	353	197	376	564	54	246	238	288	253	387	331	82	80	362	441	18	574	142	313	501	115	5	79	394	217	37	44	333	524	537	201	92	392	342	25
10	41	39	338	60	290	196	134	246	238	233	331	8	256	16	110	340	359	649	638	26	115	217	37	281	91	537	70	318	228	498	53	282	4	462	65	145	634	392	642	74	312	61	13	460	78	407	381	235	107	199
138	39	261	114	356	109	81	60	23	10	131	83	564	17	203	288	67	54	128	317	155	377	403	110	290	441	274	196	209	45	281	115	18	524	21	353	247	134	164	177	33	318	197	265	145	333	233	181	376	199	331
171	283	261	81	76	23	356	114	173	180	109	131	203	60	48	10	128	155	709	290	90	274	45	83	209	196	17	177	134	247	67	208	164	353	197	265	181	54	8	288	376	649	246	238	233	253	387	331	110	256	82
108	39	23	76	131	109	173	338	176	128	60	155	10	290	48	90	209	196	709	21	177	247	164	197	265	181	564	95	8	288	233	387	256	82	148	80	649	16	362	403	18	340	359	501	115	638	79	281	307	26	394
224	76	283	41	39	176	48	709	649	261	142	78	114	117	173	356	285	60	109	338	377	10	564	33	112	81	17	83	788	288	8	132	54	589	23	403	67	30	639	268	180	110	441	734	281	115	131	457	70	524	606
101	76	81	709	23	180	10	131	649	203	128	155	54	290	90	274	196	117	45	209	285	460	403	110	441	21	177	134	247	353	164	317	208	197	265	70	181	376	233	524	318	331	246	95	333	253	238	256	82	387	148
80	261	76	114	173	209	83	177	48	17	353	265	233	82	564	54	8	288	16	110	5	638	18	441	37	189	91	115	25	281	333	282	142	65	312	145	220	455	489	13	392	707	344	360	174	231	277	460	280	215	739
166	283	41	39	261	176	81	23	180	10	131	649	203	83	128	155	392	78	8	290	274	196	45	209	460	21	177	134	247	353	164	208	281	197	265	181	70	376	233	524	223	318	112	246	331	95	333	253	238	256	387
15	76	261	23	338	128	155	83	17	90	45	209	142	54	21	177	134	247	164	208	197	265	403	392	246	95	238	285	115	460	256	148	318	362	574	313	359	501	5	638	307	79	394	37	217	91	223	44	199	504	107
76	41	81	76	356	109	173	131	338	176	128	10	90	209	196	709	21	247	208	164	353	67	197	265	181	8	246	95	238	256	82	148	649	165	16	362	142	574	313	359	115	501	281	5	638	79	307	70	26	394	37
148	283	41	39	81	261	180	131	109	173	338	128	176	10	290	90	274	209	196	48	177	134	17	164	197	265	181	376	238	95	253	387	233	564	331	8	256	288	148	82	16	574	340	501	18	403	5	638	79	649	26
37	83	67	208	197	238	18	80	281	392	638	318	79	37	285	25	228	282	4	107	544	65	348	317	235	634	77	642	312	40	455	424	341	121	741	75	276	532	87	46	244	69	729	6	322	545	449	207	293	108	162
18	283	41	39	48	356	114	81	173	109	338	60	23	180	10	131	142	203	83	17	128	564	155	67	8	288	54	117	290	90	285	274	196	209	45	460	403	110	441	21	177	134	247	353	164	281	115	208	18	197	265
241	76	180	338	48	290	45	21	208	164	564	54	8	649	376	95	238	142	387	256	82	16	80	362	281	359	340	501	5	638	78	524	307	79	26	394	217	285	44	117	91	504	537	498	282	53	4	489	360	125	544
118	356	114	338	155	290	60	274	196	48	164	353	17	709	238	246	95	67	233	54	564	165	8	288	110	5	79	394	441	217	403	37	189	91	537	115	281	649	498	4	318	282	524	142	65	462	348	77	634	145	61
28	134	709	208	253	54	80	110	403	26	504	70	498	4	544	65	77	642	61	107	285	212	87	341	121	764	46	218	561	793	183	478	370	266	106	72	399	141	118	195	198	592	436	144	772	402	269	597	767	439	540
48	39	261	114	338	76	177	208	164	353	176	253	17	256	165	67	48	340	8	564	288	37	189	110	342	441	282	544	462	115	348	634	333	281	318	40	308	455	407	524	344	244	379	6	69	741	382	231	280	277	145
107	41	261	131	76	109	173	128	90	60	10	274	209	176	83	247	48	353	265	17	376	238	67	256	148	82	54	80	288	362	16	340	359	501	110	5	638	79	18	394	441	189	91	92	25	115	281	228	649	53	4
263	338	290	197	148	638	504	649	281	498	53	4	142	462	77	642	74	312	61	489	59	392	360	212	75	235	244	748	460	87	69	277	78	280	285	545	449	117	218	121	46	793	322	183	471	578	450	112	513	293	162
266	356	114	173	290	45	10	60	176	164	353	48	17	67	331	148	80	54	564	288	574	340	313	79	110	18	504	189	441	537	201	342	115	282	281	70	333	348	649	524	74	40	424	59	308	142	145	220	212	489	344
293	283	41	39	261	81	23	356	114	109	180	338	131	176	203	48	10	128	709	290	90	274	209	196	21	134	247	208	164	353	197	181	376	246	95	238	233	253	331	387	403	82	148	441	16	392	70	340	78	318	5
299	203	60	155	290	274	45	83	177	134	247	67	376	246	95	238	564	54	253	288	256	110	80	403	574	441	313	340	359	142	79	307	26	394	217	44	70	504	318	333	201	25	342	524	228	53	282	4	145	544	78
280	76	261	356	23	109	176	60	203	10	128	155	83	290	196	17	649	67	564	21	177	134	247	8	54	288	208	142	265	181	376	110	403	246	441	253	331	392	387	256	18	82	148	78	115	165	70	16	117	460	80
333	261	23	131	173	338	128	155	60	290	45	176	164	353	197	181	709	376	238	67	387	233	331	256	564	54	165	16	110	359	5	403	26	307	394	217	189	504	115	537	649	92	281	70	318	498	53	4	282	524	544
335	283	41	76	261	48	109	81	338	649	23	10	142	180	131	78	17	203	117	285	128	288	8	155	403	317	90	290	274	196	377	209	45	223	115	18	21	353	177	134	247	164	208	197	265	233	181	145	589	376	33
289	173	76	128	60	196	164	48	353	709	233	54	564	288	110	18	441	189	403	115	498	281	282	70	318	649	544	462	524	77	348	142	61	145	308	220	489	75	344	741	379	231	6	277	280	235	360	107	545	449	295
326	76	131	176	10	290	274	83	17	177	134	247	353	265	181	54	95	8	238	253	387	331	148	110	649	165	80	362	441	574	142	313	359	340	501	5	638	217	37	189	333	91	201	92	25	228	145	78	460	285	117
315	261	60	274	208	387	82	564	8	18	307	403	281	228	333	318	65	74	489	707	75	741	360	235	107	199	277	748	125	215	739	345	361	285	108	168	117	276	532	121	46	7	322	140	370	57	112	478	513	162	293
323	76	290	90	274	83	177	134	197	288	238	110	256	142	80	115	359	340	638	392	318	79	333	26	394	44	78	504	537	201	285	342	25	228	53	282	4	13	544	462	65	634	77	642	74	295	312	112	61	40	407
229	176	48	114	356	173	109	338	81	60	649	23	142	10	180	78	131	83	117	17	203	460	67	288	8	128	54	155	317	403	377	110	90	290	223	274	196	441	209	45	115	18	21	524	353	134	177	247	164	208	318
342	39	81	48	338	23	709	180	131	203	128	649	155	17	142	290	90	564	274	196	45	209	392	78	21	177	134	247	164	353	117	208	285	197	265	460	181	18	115	281	233	246	95	70	331	317	238	253	524	387	256
58	338	48	203	83	290	274	45	142	164	208	197	376	441	238	331	253	117	285	387	281	165	16	318	80	362	574	313	359	340	307	377	79	394	26	37	112	217	44	504	199	537	748	360	107	201	342	489	92	228	498
358	76	180	114	173	176	10	90	48	196	83	177	17	208	353	197	181	376	95	564	54	253	8	288	387	256	148	82	165	110	16	362	649	574	403	340	313	501	5	115	142	394	37	44	189	91	504	537	318	201	333
378	283	41	76	39	261	176	48	709	356	114	173	81	109	338	60	23	649	10	180	142	131	83	78	203	17	564	128	117	285	67	155	8	288	54	460	290	90	274	403	196	110	209	45	441	377	281	115	21	18	177
557	76	649	48	709	78	142	176	117	84	392	38	285	317	377	223	216	788	33	460	30	268	567	734	132	112	589	558	485	413	639	457	200	689	39	543	229	838	94	283	296	41	259	0	1006	261	606	273	60	782	386
377	173	128	45	209	247	181	564	253	256	649	16	441	142	574	313	359	340	115	638	70	394	189	37	333	91	524	392	342	228	460	117	489	634	74	748	235	40	308	381	455	215	741	317	168	112	244	277	121	69	382
361	356	180	114	338	48	83	709	564	288	387	256	649	362	403	441	18	313	501	115	79	307	281	44	318	333	524	342	53	282	145	462	220	348	285	117	312	360	199	61	748	235	125	407	295	707	75	215	174	379	231
225	81	261	290	274	48	83	177	247	208	67	564	253	54	8	256	110	574	441	79	394	217	281	44	25	342	228	544	77	634	74	460	312	489	13	360	199	107	235	424	748	125	295	212	741	344	215	231	87	277	69
374	261	76	356	114	109	173	338	128	176	155	10	290	274	45	48	83	709	21	177	134	17	247	164	353	181	67	376	246	95	238	564	54	8	288	233	387	256	148	82	165	110	80	16	362	649	574	403	441	18	340
320	261	356	76	109	338	128	10	90	209	196	134	247	709	17	208	265	181	376	95	54	331	288	148	82	165	362	110	574	313	359	501	18	403	5	638	649	79	307	26	394	217	44	91	504	537	142	70	92	25	342
357	338	128	10	48	90	196	247	208	164	353	197	265	238	233	110	82	148	142	18	80	16	574	115	313	359	340	501	5	638	79	26	189	392	37	217	91	537	92	342	460	117	498	53	4	220	544	489	462	65	348
301	283	176	41	39	142	78	261	114	223	173	60	356	338	109	33	30	564	10	639	288	734	8	17	54	403	83	457	67	567	110	229	81	441	606	281	115	23	524	70	838	200	125	180	18	259	145	199	558	748	318
349	39	81	76	23	114	173	180	338	131	203	48	128	155	290	274	45	209	196	17	21	177	134	67	208	353	564	197	265	181	54	288	376	649	246	95	238	253	331	387	110	256	142	82	441	165	18	80	362	115	574
400	76	338	60	48	17	387	8	288	362	110	5	441	498	649	70	524	544	462	77	142	145	455	212	13	231	235	360	199	295	207	125	460	108	78	285	168	276	532	121	561	117	471	450	72	434	57	513	399	478	293
