id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	283	41	261	142	78	338	173	460	285	10	117	564	403	392	317	54	223	377	70	112	281	639	229	83	67	788	689	23	131	8	33	115	216	110	145	589	441	524	457	38	84	18	199	81	164	0	203	247	734
91	709	649	338	142	78	460	117	132	392	317	223	70	112	83	229	788	689	33	125	216	589	457	84	38	0	235	107	734	478	336	197	268	259	30	400	217	293	121	504	144	638	22	471	26	53	782	1006	331	512	94
179	709	176	76	283	649	142	78	60	114	460	356	285	10	564	117	132	392	109	54	317	223	70	112	377	83	229	23	639	67	17	689	788	288	8	33	125	180	110	145	441	216	524	589	199	164	457	203	18	84	38
16	176	142	78	114	460	356	403	117	132	392	317	109	54	223	377	112	229	639	689	788	131	33	115	216	145	589	457	441	38	84	524	0	203	247	734	235	748	155	478	274	318	128	360	336	543	90	259	197	30	400
57	709	176	283	649	142	338	78	173	60	460	285	564	403	117	132	392	54	223	377	112	281	639	23	689	17	788	288	33	125	110	145	216	441	589	524	457	199	84	38	164	107	155	734	606	336	197	543	259	30	400
99	709	176	76	283	39	649	48	338	142	173	60	78	356	285	10	403	564	392	117	132	317	109	54	112	223	377	83	229	689	639	17	788	8	288	115	125	33	110	145	441	524	199	589	457	18	216	84	38	0	107
223	709	76	176	283	649	41	261	142	78	60	114	460	285	117	132	392	317	109	223	377	112	229	639	689	17	788	23	131	288	8	33	115	125	145	216	441	524	589	38	199	84	18	81	164	235	734	155	606	318	360
9	709	76	649	142	78	10	117	564	403	132	392	54	223	377	229	639	788	17	23	131	33	115	216	145	589	38	457	84	524	199	0	164	734	748	606	155	478	318	128	489	543	336	30	259	268	400	233	376	217	295
194	283	48	39	41	261	338	60	173	114	356	10	564	403	112	54	109	689	70	281	83	457	67	17	8	288	23	125	734	131	115	0	145	110	441	524	199	606	18	30	180	268	748	107	235	543	81	164	247	478	203
103	60	285	132	403	392	54	112	70	229	689	788	67	23	131	457	589	84	0	180	734	81	107	164	748	606	203	247	478	318	30	155	290	543	268	274	128	220	341	265	90	233	736	197	353	45	208	177	144	376	13
46	460	54	377	83	288	8	125	441	524	235	478	318	268	259	336	30	400	736	276	144	782	22	168	57	266	735	160	79	402	407	322	238	729	212	863	361	68	519	277	147	427	724	949	621	305	470	942	704	20	474
143	709	76	283	41	78	60	173	114	285	356	117	132	10	392	403	564	317	377	54	109	112	229	639	281	788	67	33	17	23	131	288	8	38	115	457	84	589	125	110	145	441	0	524	180	199	18	81	164	606	107
93	709	76	649	48	142	78	285	564	117	132	392	109	317	223	70	281	229	639	689	788	288	115	33	125	110	145	216	524	589	199	18	457	84	164	38	0	734	606	478	318	336	197	220	259	45	30	736	400	13	295
69	709	176	76	48	142	78	114	356	285	564	117	132	392	317	109	54	223	377	229	639	788	17	288	33	115	125	145	216	441	457	524	38	84	199	18	0	107	235	734	606	290	128	360	336	489	220	197	268	543	259
10	39	649	41	338	78	60	460	285	132	392	317	70	223	281	112	639	229	788	689	8	115	33	125	110	145	216	199	457	38	84	0	235	107	748	290	606	734	478	318	336	233	268	341	736	400	217	13	134	293	295
138	39	261	60	114	356	10	317	403	564	377	54	109	229	281	83	33	67	17	23	288	131	457	115	145	110	0	441	524	199	18	107	81	164	247	203	478	155	318	543	290	274	360	336	128	489	220	341	265	233	197
171	709	76	283	649	48	261	173	60	114	460	285	356	10	117	132	403	392	317	223	54	109	377	112	70	281	229	689	83	788	67	17	23	131	288	33	8	216	125	457	110	145	84	38	441	180	524	18	81	164	247
108	1023	873	983	1504	1070	1252	383	1477	1567	746	1333	1090	1519	1498	1318	1375	1541	903	1521	1478	948	1018	1283	1007	1312	1105	1165	1505	1508	1492	1491	1544	1529	1327	1552	1032	916	1432	1555	968	928	1531	1330	1551	1496	703	1194	1031	914	894
224	709	76	176	649	283	48	39	41	142	78	261	338	285	60	173	114	132	117	356	10	564	377	112	403	229	788	639	54	109	70	33	281	83	67	457	589	17	23	8	131	288	734	125	115	0	110	145	524	199	441
101	709	76	649	460	285	117	10	132	403	317	54	70	639	229	689	788	23	131	216	125	589	457	110	38	84	441	524	180	199	0	81	734	164	107	748	606	203	247	478	318	155	290	274	30	336	128	543	268	400	341
80	76	48	261	142	173	114	460	564	117	132	392	54	377	281	229	83	639	689	788	17	8	288	115	110	145	216	441	38	84	18	0	734	606	360	265	489	336	543	220	233	30	353	400	736	177	82	333	13	293	121
166	176	283	649	39	41	261	78	460	10	392	223	70	112	281	229	83	689	788	33	23	8	131	216	38	589	84	524	199	180	0	81	107	164	748	606	203	247	478	318	155	360	30	290	274	268	128	259	400	341	265
15	76	261	142	338	460	285	403	392	54	223	639	229	83	788	17	23	33	115	457	84	199	0	164	734	107	247	478	155	318	128	336	30	259	543	400	265	90	341	197	45	208	177	141	293	217	513	134	21	504	782
76	709	176	76	649	41	142	338	78	173	356	285	10	132	392	317	109	377	70	281	639	229	67	788	131	8	33	115	125	216	589	524	457	84	199	81	0	164	247	235	734	606	478	128	489	336	265	543	90	30	259
148	176	283	39	649	41	48	261	338	142	78	173	460	285	10	564	403	117	132	392	109	223	377	281	112	639	229	131	17	689	788	288	8	33	115	125	180	145	216	524	589	81	457	199	38	84	18	164	0	107	235
37	285	392	317	281	229	83	67	788	33	216	84	18	0	734	107	235	318	543	259	197	400	341	208	293	121	276	782	1006	638	94	567	512	544	200	413	80	46	162	79	402	322	838	729	238	532	1125	37	100	4	558
18	283	39	48	41	142	338	460	60	173	285	114	356	117	10	403	564	223	54	112	109	229	639	70	788	281	689	83	67	17	23	8	288	131	589	115	110	145	0	441	524	199	180	18	606	81	164	107	748	235	203
241	76	649	48	142	338	78	285	564	117	132	317	54	223	281	229	689	788	8	33	125	216	180	524	38	84	0	164	235	734	606	290	360	336	489	543	259	268	400	208	45	376	82	293	217	276	513	21	144	504	16
118	709	649	48	338	142	78	60	114	356	285	403	564	132	392	54	317	223	377	281	112	229	639	67	17	788	689	288	8	115	33	125	110	145	441	216	524	589	199	457	164	84	38	0	155	290	606	734	274	318	360
28	709	285	403	54	70	229	788	33	110	457	0	107	734	478	543	268	30	208	341	134	121	141	504	144	782	26	94	544	512	485	266	567	80	253	413	200	296	46	402	1125	212	4	863	106	100	498	61	519	540	427
48	176	76	39	649	48	261	338	142	78	114	460	285	564	117	132	392	317	281	223	112	377	67	229	17	639	689	788	288	8	115	125	110	145	441	164	524	216	589	457	84	0	235	38	107	748	606	478	734	318	360
107	176	76	649	41	48	261	142	78	173	60	460	285	10	117	132	392	54	109	317	223	281	112	377	83	229	639	67	131	689	17	788	288	115	33	125	110	145	441	216	524	457	589	199	18	84	38	0	247	235	748
263	649	338	142	78	460	285	117	132	392	317	223	281	112	639	689	788	33	216	589	84	38	0	235	748	290	734	606	360	489	336	197	543	259	268	400	736	293	121	148	513	504	638	22	471	782	53	450	1006	94	485
266	176	649	48	142	78	173	60	114	460	356	285	10	564	117	132	392	54	317	223	70	281	112	377	229	639	67	17	689	788	288	115	33	125	110	145	441	216	524	199	589	457	164	18	84	38	0	235	107	290	734
293	709	176	283	39	41	48	261	78	338	114	356	10	403	392	317	109	70	229	689	788	23	131	216	145	589	457	441	180	84	524	199	81	0	164	203	247	734	606	478	290	274	318	128	360	336	489	30	543	90	259
299	142	78	60	460	403	564	132	317	54	223	377	70	112	83	229	67	689	788	288	33	110	145	441	524	589	199	84	38	0	203	247	107	155	606	734	290	478	274	318	268	543	30	45	736	341	376	177	333	217	13
280	76	176	649	261	142	78	60	460	356	117	10	403	564	392	317	223	109	54	377	112	70	229	639	788	83	67	17	23	8	288	115	216	457	589	110	84	145	441	524	0	199	18	734	203	247	235	606	748	155	478
333	709	176	649	261	338	78	173	60	460	285	403	564	117	132	392	54	317	223	70	377	281	112	229	67	23	131	788	689	115	33	125	110	145	216	524	589	199	457	84	164	38	0	155	107	290	748	606	734	478	128
335	76	283	649	48	41	261	142	338	78	285	117	10	403	132	317	109	223	377	639	229	689	17	288	8	23	33	131	115	216	125	145	457	589	38	84	18	180	0	107	81	734	164	235	203	606	247	155	336	290	274
289	709	76	649	48	142	78	173	60	460	403	564	117	132	392	54	317	223	70	281	377	112	229	639	689	788	288	115	33	125	110	145	441	524	589	164	18	457	84	38	0	235	107	748	606	734	128	478	318	360	489
326	176	76	649	142	78	460	285	10	117	132	317	54	223	112	377	83	229	639	689	17	131	788	8	33	110	145	216	441	457	589	199	84	38	0	247	734	606	290	274	489	265	259	543	268	30	400	736	353	177	333
315	261	60	285	403	564	117	223	377	112	281	229	639	788	8	33	125	216	457	199	18	0	235	107	748	734	606	274	478	318	360	489	336	543	259	268	208	400	82	333	293	121	276	513	144	22	782	1006	57	168	215
323	76	142	78	285	132	392	223	112	229	83	788	689	288	33	115	110	216	457	84	38	0	734	606	478	290	274	318	543	90	259	197	400	341	177	333	13	141	293	295	134	121	513	504	22	782	638	394	537	1006	471
