id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	709	261	338	173	81	10	23	83	131	54	142	403	8	564	203	67	247	155	110	460	274	281	70	285	290	78	196	45	392	164	90	353	441	18	265	117	209	82	177	376	208	145	21	134	115	112	197	524
91	709	338	649	83	142	460	70	78	392	117	197	112	317	246	26	504	331	223	638	132	79	217	125	53	235	107	589	498	478	33	121	642	342	144	462	312	729	229	512	457	61	293	336	471	561	689	38	75	793	84
179	283	76	176	709	356	60	649	114	10	180	109	23	83	54	142	8	203	564	17	67	110	460	70	288	285	290	78	392	164	441	18	265	209	117	145	197	524	112	317	256	377	148	246	359	16	80	238	331	199	387
16	176	356	114	109	131	54	142	403	203	128	247	155	460	274	78	196	392	90	353	441	209	117	82	177	21	145	134	197	115	112	524	317	377	80	238	223	387	639	132	253	537	53	189	748	318	235	574	360	307	5
57	283	176	709	60	338	173	649	23	54	142	403	564	17	155	110	460	281	288	285	78	45	392	164	441	209	117	145	197	524	112	95	256	377	148	246	359	26	504	199	387	223	639	638	132	253	79	217	333	125	53
99	283	39	76	176	709	48	356	60	338	173	649	10	109	83	54	142	403	8	564	17	110	288	285	78	45	392	90	353	441	18	233	209	82	177	117	21	145	115	524	112	181	317	95	256	377	148	80	331	199	223
223	283	76	41	176	709	261	60	649	114	81	109	23	131	142	8	17	128	155	460	285	288	78	196	45	392	164	90	353	441	18	265	233	117	209	82	177	376	208	145	21	134	197	115	112	524	317	181	95	377	148
9	76	709	649	10	23	131	54	142	403	564	17	128	155	78	196	392	164	233	117	376	145	115	524	95	256	377	148	26	199	223	639	387	132	638	79	217	537	53	748	318	313	307	44	394	5	282	589	46	165	340
194	283	39	41	48	261	356	60	338	173	114	81	10	180	109	23	83	131	54	403	8	564	203	17	67	128	247	155	110	281	274	70	288	290	196	45	164	90	441	353	18	265	233	209	82	177	112	376	208	145	21
103	60	81	180	23	131	54	403	203	67	128	247	155	274	285	70	290	196	392	45	164	90	353	265	233	209	82	177	376	208	21	112	134	197	181	95	256	148	246	359	26	16	504	80	331	238	132	387	638	253	79
46	83	54	8	460	288	441	524	377	238	79	125	318	235	478	212	144	168	736	729	322	276	336	407	160	57	183	268	266	545	277	361	402	739	30	22	735	68	724	259	470	140	704	370	400	267	147	427	772	421	519
143	283	76	41	709	356	60	173	114	81	10	180	109	23	131	54	403	8	564	203	17	67	128	247	155	110	274	281	285	288	290	78	196	392	45	164	90	353	441	18	265	117	233	209	82	177	376	208	145	21	134
93	76	709	48	649	109	142	564	110	281	70	285	288	78	45	392	164	18	117	145	197	115	524	317	504	199	223	639	132	79	220	125	53	318	13	589	165	46	340	498	478	33	342	295	606	312	544	92	4	141	168
69	76	176	709	48	356	114	109	54	142	564	17	128	285	288	290	78	45	392	353	441	18	209	82	177	117	376	208	21	145	197	115	524	317	377	246	80	238	331	199	387	223	639	132	253	79	217	333	220	125	537
10	39	41	60	338	649	8	110	460	281	70	285	290	78	196	392	233	145	134	115	112	317	256	246	359	26	16	238	331	199	223	639	638	132	217	125	537	53	318	748	235	13	107	341	282	228	340	498	478	91	33
138	39	261	356	60	114	81	10	109	23	83	131	54	403	564	203	17	67	128	247	155	110	274	281	288	290	196	45	164	353	441	18	265	233	209	82	177	376	145	21	134	115	317	524	197	181	95	377	256	148	246
171	283	76	709	48	261	356	60	173	649	81	114	10	180	109	23	83	131	54	403	8	203	17	67	128	247	155	110	460	274	281	70	285	288	290	196	45	392	164	90	353	441	18	265	233	209	117	82	177	376	208
108	39	76	176	709	48	60	338	173	649	10	109	23	131	403	8	564	128	247	155	460	281	70	288	285	290	78	196	392	164	90	18	265	233	209	82	177	145	21	197	115	524	112	181	317	95	256	377	148	359	26
224	283	39	76	41	176	709	48	261	356	60	338	173	649	114	81	10	180	109	23	142	83	131	54	403	8	564	203	17	67	128	247	155	110	285	281	274	70	78	288	290	196	45	164	90	441	117	353	18	265	233
101	76	709	649	81	10	180	23	131	54	403	203	128	247	155	110	460	274	70	285	290	196	45	164	90	353	441	265	117	233	209	82	177	376	208	21	134	524	197	317	181	95	256	148	246	359	26	16	504	199	80
80	76	48	261	173	114	83	54	142	8	564	17	110	460	281	288	392	353	441	18	265	233	209	82	177	117	145	115	377	16	639	638	132	333	220	189	13	360	5	282	25	489	91	121	37	144	606	312	168	736	229
166	283	39	41	176	261	649	81	10	180	23	83	131	8	203	128	247	155	460	274	281	70	290	78	196	392	45	164	353	265	233	209	177	376	208	21	134	112	524	197	181	95	256	148	246	359	26	16	504	199	80
15	76	261	338	23	83	54	142	403	17	128	247	155	460	285	45	392	164	90	265	209	177	208	21	134	115	197	95	256	148	246	359	504	199	238	223	639	638	79	217	537	53	318	107	313	574	307	44	394	341	5
76	41	76	176	709	356	338	173	649	81	10	109	131	142	8	67	128	247	281	70	285	78	196	392	164	90	353	265	209	82	208	21	197	115	524	181	317	95	256	377	148	246	359	26	16	504	199	238	639	132	638
148	283	39	41	176	48	261	338	173	649	81	10	180	109	131	142	403	8	564	17	128	460	274	281	288	285	290	196	78	392	164	90	18	265	233	209	82	177	117	376	145	134	197	115	524	112	181	95	256	377	148
37	83	67	281	285	392	18	208	197	317	80	238	638	79	318	235	107	341	282	228	46	25	33	121	642	37	312	544	4	229	729	512	77	532	322	276	65	424	293	75	84	40	634	87	348	449	455	741	69	788	244
18	283	39	41	48	356	60	338	173	114	81	10	180	109	23	83	131	142	54	403	8	564	203	17	67	128	247	155	460	110	274	281	285	70	288	290	196	45	164	90	353	441	18	265	117	233	209	82	177	376	208
241	76	48	338	649	180	54	142	8	564	281	285	290	78	45	164	117	82	376	208	21	524	317	95	256	359	26	16	504	80	238	223	387	132	638	79	217	125	537	53	235	360	307	44	394	5	282	46	340	489	498
118	709	48	356	60	338	649	114	54	142	403	8	564	17	67	155	110	274	281	288	285	290	196	78	392	164	353	441	233	145	115	524	112	317	95	377	246	238	199	223	639	132	79	217	125	537	189	318	13	360	394
28	709	54	403	110	70	285	208	134	26	504	80	253	107	341	46	498	478	33	642	121	212	144	544	4	141	77	229	512	457	61	65	561	793	87	764	183	106	268	218	266	788	734	402	269	30	72	399	354	540	0
48	39	76	176	48	261	338	649	114	142	8	564	17	67	110	460	281	288	285	78	164	392	353	441	177	117	208	145	115	524	112	317	256	377	223	639	253	132	333	220	125	189	318	748	235	107	13	360	282	165	340
107	41	76	176	48	261	60	173	649	10	109	83	131	54	142	17	67	128	247	110	460	274	281	285	288	78	392	90	353	441	18	265	209	82	117	376	145	115	112	524	317	256	377	148	359	16	80	238	199	223	639
