id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	709	81	173	338	10	142	54	131	78	8	67	403	564	110	23	460	285	83	18	203	281	145	247	70	112	441	392	155	317	117	223	377	274	21	220	524	90	639	290	177	115	196	199	341	265	360	209
91	338	246	331	83	197	217	53	79	709	504	638	342	26	462	498	70	312	642	561	75	61	244	729	382	87	793	471	449	649	108	291	126	235	183	72	234	7	772	293	125	399	107	592	195	478	118	142	679	773	198
179	283	180	203	23	356	290	209	265	238	246	148	256	80	10	331	387	109	253	164	114	197	16	217	340	53	313	359	574	92	501	165	201	362	44	83	37	5	17	25	65	67	60	642	312	634	91	174	379	77	18
16	356	176	114	131	109	203	128	247	155	54	403	274	21	90	142	177	145	441	209	196	78	460	353	134	238	82	112	524	392	189	115	317	197	80	360	253	117	537	223	387	53	748	736	574	307	318	377	639	340	235
57	283	23	155	45	209	338	173	246	148	95	256	387	253	164	197	394	217	189	313	53	340	359	79	17	165	501	60	201	307	362	44	504	638	342	26	282	498	462	312	91	54	4	174	110	544	288	176	244	75	455
99	283	39	356	21	90	177	45	173	338	209	10	109	181	148	95	233	256	82	353	80	331	253	60	17	83	394	189	537	217	313	340	76	92	501	18	201	176	54	362	8	37	638	5	110	342	282	462	498	65	288
223	283	41	76	261	176	709	649	81	114	60	109	142	78	8	131	17	288	460	285	23	18	128	112	392	317	145	441	155	117	223	377	524	220	21	90	132	639	177	115	199	233	196	360	125	265	209	45	606	489	376
9	76	709	131	10	23	128	649	155	17	54	403	564	142	196	145	376	233	78	148	256	164	95	524	115	392	489	387	537	394	217	53	199	313	307	748	117	223	340	79	318	165	295	639	293	501	377	578	638	46	92
194	48	112	30	734	457	268	567	689	558	39	283	543	838	0	296	261	94	1006	564	60	606	782	403	400	41	173	356	273	114	518	288	8	281	54	299	512	336	145	110	125	598	338	1178	185	144	441	70	386	199	463
103	285	392	112	132	84	60	788	30	457	734	403	268	689	229	54	589	67	606	567	70	543	838	512	0	558	748	200	413	144	220	782	341	107	518	296	736	293	443	168	81	180	22	318	299	478	273	295	863	402	769
46	83	54	8	288	238	441	79	524	460	736	318	235	125	276	160	212	729	478	322	168	361	407	57	266	144	336	739	277	545	377	724	735	140	183	68	267	402	772	370	470	704	147	22	846	519	410	621	679	640	596
143	283	76	709	41	356	173	78	114	60	285	109	10	317	81	392	117	112	180	54	403	564	8	377	288	67	17	110	132	281	145	639	18	441	33	131	38	457	23	524	606	220	84	229	788	199	115	30	128	125	748
93	109	45	76	164	197	18	110	53	709	340	288	79	48	165	92	504	70	342	564	145	498	281	65	312	220	634	4	544	379	61	74	455	344	524	424	115	40	729	87	348	649	793	764	6	471	532	46	449	513	578
69	356	128	76	114	109	176	21	290	709	177	45	209	48	17	376	54	208	238	246	353	18	288	82	331	80	564	253	197	387	441	145	537	394	217	53	313	574	220	79	501	92	201	37	362	5	524	44	489	142	342
10	41	39	338	290	196	238	246	134	233	256	60	331	16	537	217	53	359	8	340	110	228	37	638	282	26	462	65	498	91	312	70	642	634	4	145	281	379	561	74	75	61	741	212	344	69	729	87	231	793	764
138	317	39	377	33	261	356	457	60	114	229	564	403	54	288	109	281	543	110	10	145	558	67	200	441	0	17	524	199	336	782	18	296	83	115	360	220	341	107	443	273	293	736	141	769	168	680	598	318	478	863
171	283	81	356	261	180	76	173	131	114	709	23	109	10	203	48	128	60	247	155	17	67	649	274	54	8	90	83	290	110	177	288	18	403	45	209	265	196	376	233	281	70	145	441	208	353	181	246	148	134	238
108	39	131	23	128	247	155	173	338	21	109	10	90	290	177	76	209	176	265	60	196	181	148	233	256	82	709	95	8	164	18	48	80	288	189	387	16	197	394	537	217	53	403	359	340	564	79	70	307	145	501
224	709	649	76	78	176	48	142	285	117	377	132	788	33	112	30	734	457	639	268	567	39	229	283	485	589	259	543	200	261	413	838	0	60	564	296	1006	606	94	403	41	356	173	782	400	114	273	288	8	54	281
101	76	709	649	285	460	317	117	132	38	639	403	84	54	10	457	788	30	110	216	734	689	268	229	441	70	606	589	524	81	199	125	180	748	567	543	512	1006	336	341	485	838	0	107	736	400	293	200	413	558	94
80	261	177	209	265	173	114	233	82	353	16	189	83	17	37	5	638	18	54	25	76	282	8	65	110	312	91	174	288	455	446	207	344	441	628	145	220	231	281	764	564	48	361	489	739	291	123	522	277	333	267
166	283	176	649	39	78	41	261	460	223	392	112	38	33	84	8	10	788	30	216	281	689	268	229	70	606	589	83	259	524	81	199	180	748	567	512	1006	360	341	485	838	0	107	400	293	200	558	94	318	333	57
