id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	709	261	338	67	173	203	78	564	23	41	274	639	142	247	117	110	189	290	460	83	524	209	16	45	155	333	353	95	70	53	177	403	10	115	376	589	223	81	265	18	498	141	312	504	318	121	54	208	82
91	709	338	78	649	83	142	460	53	117	498	312	70	504	125	642	217	121	183	223	589	197	144	246	317	462	342	79	112	26	729	471	75	61	87	638	216	293	336	457	863	268	108	126	478	30	793	567	7	297	289
179	283	76	114	709	109	203	23	67	176	60	564	356	290	78	180	209	649	16	53	83	110	639	460	524	142	117	312	265	333	642	70	10	340	217	125	37	387	44	164	121	18	65	17	148	197	318	223	589	54	253
16	114	109	203	176	128	78	356	274	247	189	209	142	639	155	460	524	117	53	353	177	403	115	340	82	307	131	90	223	589	37	387	183	318	54	65	141	197	543	317	145	253	441	450	80	462	537	174	112	92	218
57	283	709	338	23	176	173	60	564	78	649	209	189	45	110	155	95	639	142	53	524	460	117	498	333	312	504	125	403	340	307	217	387	17	44	183	394	164	223	282	589	54	361	148	197	141	288	256	253	543	246
99	283	76	709	39	338	109	176	173	60	564	356	78	209	649	48	189	45	95	83	110	353	177	639	524	142	117	312	498	333	10	82	340	217	90	125	403	115	37	183	394	18	17	121	233	282	65	223	361	318	148
223	283	76	709	114	109	261	176	23	60	78	128	649	41	189	209	142	639	460	117	524	16	45	155	95	353	53	177	333	376	81	125	498	265	115	312	504	223	208	18	589	17	121	82	90	131	318	307	217	37	141
9	76	709	23	128	564	78	649	155	142	95	639	524	53	117	376	498	312	10	403	115	340	307	131	217	17	387	44	223	589	394	164	318	233	282	54	148	543	402	256	144	145	450	462	174	537	92	218	79	729	26
194	283	114	39	261	109	338	67	173	48	60	564	203	356	23	41	128	110	524	274	83	247	189	180	290	125	209	543	70	333	403	115	16	45	10	155	353	95	53	177	17	18	141	376	318	121	81	54	144	288	265
103	67	60	203	23	128	274	247	189	180	290	209	16	45	70	155	403	589	353	95	53	177	543	376	81	265	318	498	121	54	144	312	504	402	208	131	82	307	90	642	340	217	112	37	450	233	387	164	285	44	282
46	83	460	524	125	183	361	318	54	288	402	441	144	322	79	729	519	57	377	268	266	739	277	168	336	863	147	478	30	407	470	297	735	305	8	259	212	370	421	400	276	640	235	736	545	22	175	767	704	724	159
143	76	283	709	114	109	67	203	78	173	23	60	564	128	356	41	274	247	639	290	117	180	189	110	209	524	16	45	155	95	353	53	177	333	125	376	10	403	81	115	265	498	312	589	504	18	17	208	543	642	82
93	76	709	109	564	78	649	48	45	110	53	639	524	142	117	498	312	504	70	125	340	115	18	164	65	589	223	318	197	141	288	402	145	450	317	92	342	79	729	74	348	532	61	471	4	519	87	513	281	106	606
69	76	114	709	109	176	128	564	356	78	48	290	209	45	639	142	524	53	353	117	177	376	333	498	125	208	115	642	82	217	18	37	17	387	183	44	223	394	65	54	361	141	288	197	402	543	253	317	145	246	144
10	39	338	60	41	78	649	290	110	16	639	53	460	498	312	70	125	642	115	340	217	37	183	121	65	318	233	282	223	361	141	256	246	402	144	145	317	462	537	218	26	322	729	112	74	75	91	61	4	513	281
138	114	39	109	261	67	203	60	564	23	356	128	274	247	290	110	209	83	524	16	45	155	95	353	333	53	177	403	10	115	376	81	498	265	543	317	504	18	17	318	141	131	82	54	642	307	217	288	402	233	37
