id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	709	81	173	338	10	142	131	54	78	8	67	403	564	110	23	460	285	83	18	203	281	247	145	70	112	441	155	392	317	117	223	377	274	21	220	524	90	290	639	177	115	196	199	265	341	360	209
91	338	246	331	83	197	217	53	79	709	504	638	342	26	462	498	70	312	642	561	75	61	244	729	382	87	793	471	449	649	108	291	126	235	183	72	234	7	772	293	125	399	107	592	195	478	118	142	679	773	198
179	283	180	203	23	356	290	209	265	238	246	148	256	80	10	331	109	387	253	114	164	197	16	217	53	340	313	359	574	92	501	165	201	362	83	44	37	5	17	25	65	60	67	642	312	634	91	174	379	18	77
16	356	176	114	131	109	203	128	247	155	54	403	274	21	90	142	177	145	441	209	196	78	460	353	134	238	82	112	524	392	189	115	317	197	80	253	360	117	537	223	387	53	748	736	574	307	318	377	639	340	235
57	283	23	155	45	209	338	173	246	148	95	256	387	164	253	197	394	217	189	313	53	340	359	79	17	165	501	60	201	307	362	44	504	638	342	26	282	498	462	312	91	54	4	174	110	544	288	176	244	75	455
99	283	39	356	21	90	177	45	173	338	209	10	109	181	148	95	233	256	353	82	80	331	253	60	17	83	394	189	537	217	313	340	76	92	501	18	201	176	54	362	8	37	5	638	110	342	282	462	498	65	288
223	283	41	76	261	176	709	649	81	114	60	109	142	78	131	8	17	288	460	285	23	18	128	392	112	145	317	441	155	117	223	377	524	21	220	90	132	639	177	115	199	233	196	360	265	125	209	45	606	376	489
9	76	709	131	10	23	128	649	155	17	54	403	564	142	196	145	376	233	78	148	256	164	95	524	115	392	489	387	537	394	217	53	199	313	307	748	117	223	340	79	318	165	295	639	293	501	377	578	638	46	92
194	48	112	30	734	457	268	567	689	558	39	283	543	838	0	296	261	94	1006	564	60	606	782	403	400	41	173	273	356	114	518	288	8	281	54	299	512	336	145	110	598	125	338	1178	185	144	70	441	386	463	661
103	285	392	112	132	84	60	788	30	457	734	403	268	689	229	54	589	67	606	567	70	543	838	512	0	558	748	200	413	144	220	782	341	107	518	296	736	293	443	81	180	168	22	318	299	478	273	295	769	863	402
46	83	54	8	288	238	441	79	524	460	736	318	235	125	276	160	212	729	478	322	168	361	407	57	266	144	336	739	277	545	377	724	735	140	183	68	267	402	772	370	470	704	147	22	846	519	410	621	679	640	427
143	283	76	709	41	356	173	78	114	60	285	109	10	317	81	392	117	112	180	54	403	564	8	377	288	67	17	110	132	281	145	639	18	441	33	131	38	457	23	524	606	84	220	229	788	30	128	115	199	125	748
93	109	45	76	164	197	18	110	53	709	340	288	79	48	165	92	504	70	564	342	145	498	281	65	312	220	634	4	544	379	61	74	455	524	344	424	115	40	729	87	348	649	793	764	6	471	532	46	449	513	578
69	356	128	76	114	109	176	21	290	709	177	45	209	48	17	376	54	208	238	246	353	18	288	82	331	80	564	253	197	387	441	145	394	537	217	53	313	574	220	79	501	92	201	37	362	5	524	44	489	142	342
10	41	39	338	290	196	238	246	134	233	256	60	331	16	537	217	53	359	8	340	110	228	37	638	282	26	462	65	498	91	312	70	642	634	4	145	281	379	561	74	75	61	741	212	344	69	729	87	231	793	764
138	317	39	377	33	261	356	457	60	114	229	564	403	54	288	109	281	543	110	10	558	145	67	200	441	0	17	524	199	782	18	336	296	83	115	360	220	341	443	107	273	293	736	141	769	168	680	598	318	478	863
