id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	709	173	81	10	23	338	83	131	564	8	203	67	54	403	285	110	281	155	78	247	18	441	70	524	274	142	45	460	90	196	290	112	353	392	220	333	115	318	145	341	199	117	177	376	265	209	134
91	338	83	246	197	331	26	217	638	504	709	53	79	462	342	642	70	312	498	244	75	183	561	729	108	61	382	235	291	649	87	449	126	234	793	471	198	107	399	7	772	150	118	72	592	293	414	205	121	733	125
179	283	180	23	203	290	209	265	356	80	387	10	164	256	238	246	148	197	359	331	253	313	16	114	362	165	5	109	25	44	340	501	217	83	37	92	60	574	201	424	65	53	634	77	379	176	91	642	707	174	76
16	176	356	114	131	203	109	128	155	247	274	90	196	54	403	353	177	209	134	441	524	82	21	78	197	460	80	189	387	115	318	142	112	392	238	145	253	307	537	235	165	5	362	25	340	37	501	574	748	117	168
57	283	23	155	45	209	173	387	164	256	148	246	95	338	197	359	60	313	253	362	165	26	189	44	340	501	176	217	307	282	638	201	504	79	53	394	462	342	91	544	17	174	308	59	312	212	110	54	6	4	348
99	283	45	39	90	356	209	177	353	10	173	181	233	21	82	109	338	80	256	60	95	148	83	176	331	76	313	253	362	5	189	537	340	217	501	282	37	92	638	201	65	462	394	17	544	8	91	407	342	379	40
223	283	76	41	176	261	709	60	114	81	649	109	23	285	8	131	78	128	17	288	441	142	155	18	460	524	112	392	45	90	196	117	333	115	220	318	199	145	353	233	132	223	317	377	177	376	639	134	265	235	209
9	23	76	131	10	128	155	709	196	376	233	54	649	17	564	403	164	256	387	148	95	524	313	26	165	5	537	307	318	282	115	44	217	340	501	638	78	145	92	199	142	53	462	91	79	407	392	201	394	578	174
194	48	39	112	60	283	261	564	30	268	457	173	41	403	114	734	356	689	281	8	54	543	0	567	110	288	109	524	838	558	10	441	70	199	144	1006	512	338	67	94	400	145	606	782	748	83	17	115	336	125	518
103	285	60	112	392	132	403	54	67	457	268	70	788	30	229	84	689	144	734	341	748	512	318	220	543	107	606	589	168	0	838	413	567	200	293	13	518	81	22	736	558	782	180	295	121	443	478	23	106	100	532
46	83	8	54	238	288	441	524	318	79	407	235	212	460	276	729	739	277	322	183	168	160	361	545	125	736	57	144	140	478	267	735	68	266	377	470	772	370	621	724	402	623	167	704	519	336	665	268	22	596	846
143	283	76	41	709	60	356	173	114	10	109	285	81	564	180	78	23	403	8	54	67	110	281	288	17	131	112	392	441	524	203	18	128	117	132	317	155	247	115	377	199	145	220	341	333	318	33	639	274	196	90
93	45	109	76	164	197	165	340	48	92	110	709	18	504	53	65	79	424	634	544	342	379	564	281	40	707	288	70	312	74	6	220	4	345	344	348	524	498	381	318	729	61	764	108	115	649	545	87	291	280	449
69	128	356	76	176	114	45	109	290	353	48	209	177	376	709	21	82	208	80	54	197	387	17	331	246	564	238	18	313	253	5	537	288	362	217	44	441	25	37	501	333	574	92	524	53	220	462	79	201	394	544
10	41	39	290	196	134	60	233	338	256	246	238	331	359	16	26	537	340	217	282	37	638	8	110	65	228	53	462	634	91	407	379	707	642	281	212	312	70	74	344	4	498	741	381	739	75	183	561	729	69	231
138	39	261	60	114	356	564	317	403	377	33	10	109	281	54	110	288	457	67	83	441	524	229	17	199	18	145	115	341	543	0	107	318	220	168	141	333	360	336	200	558	293	782	13	443	736	81	295	478	427	23
171	283	81	180	261	23	76	131	356	203	173	128	114	10	60	155	247	109	45	274	48	90	83	290	709	196	353	177	209	376	134	67	265	233	8	54	181	110	17	164	82	649	403	208	18	256	281	387	288	331	197
108	23	131	39	128	155	247	173	10	76	176	90	290	60	109	196	338	209	177	265	233	181	21	82	48	164	387	256	80	148	709	197	95	8	359	16	189	26	362	18	44	537	564	403	307	340	501	282	217	281	288
224	76	176	709	649	48	285	78	142	117	283	39	132	60	112	33	377	261	564	41	788	173	114	268	403	457	30	639	356	229	281	8	734	54	109	110	288	10	485	543	0	524	413	441	338	567	70	838	67	589	199
101	76	709	649	285	10	460	403	117	54	132	110	317	441	524	70	639	38	457	199	268	229	788	341	30	318	689	81	748	333	107	512	84	180	168	125	734	606	141	23	216	543	589	1006	0	838	336	13	293	57	400
80	261	209	177	353	265	233	173	82	114	83	16	5	189	25	76	282	37	638	65	91	707	174	17	312	8	54	110	18	345	344	48	628	739	446	764	207	231	277	333	281	280	564	291	288	361	441	123	140	455	220
166	176	283	649	39	41	261	78	10	460	112	8	392	223	281	83	33	524	70	38	199	268	229	788	30	341	318	689	748	81	333	84	107	512	180	606	360	216	23	589	1006	0	838	293	57	400	259	485	22	121	518
15	76	261	285	338	83	23	403	54	142	17	460	392	128	155	247	223	115	199	318	341	639	33	90	45	107	457	141	512	177	229	265	134	209	164	293	57	532	215	160	21	30	788	106	208	322	478	1006	256	336	197
76	41	81	131	356	76	128	176	173	10	247	109	338	90	196	353	709	209	265	67	181	8	82	164	21	208	256	197	148	246	95	281	238	16	359	649	313	165	70	26	5	362	537	307	333	282	524	501	37	574	638
148	283	81	41	180	131	261	128	39	274	173	90	290	10	196	176	109	209	177	376	338	134	265	233	181	82	164	387	256	148	197	95	331	238	48	16	189	253	26	8	5	17	537	340	217	501	282	18	37	92	638
37	83	67	281	18	285	208	197	80	318	341	238	392	235	282	25	37	638	107	276	228	79	544	532	322	65	634	293	317	424	77	121	642	46	40	312	741	512	729	75	348	33	4	162	654	6	244	69	87	229	545
18	283	41	39	48	60	173	356	114	285	10	109	338	564	403	8	81	83	142	54	460	110	67	281	180	112	23	288	117	17	441	70	524	223	18	131	639	199	128	115	203	145	220	341	318	333	268	155	144	107	247
241	76	180	48	338	649	8	564	54	45	290	281	285	376	524	78	164	82	21	142	208	256	80	387	16	95	359	235	238	26	307	117	537	5	282	217	362	168	360	44	578	132	340	144	638	223	317	276	501	125	215
