id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	81	173	709	10	338	23	131	83	203	155	54	564	67	8	90	281	274	290	247	196	142	177	82	353	110	45	21	18	164	208	285	115	209	78	181	403	376	265	460	392	134	148	441	524	333	70	117
91	338	83	197	638	26	709	331	246	79	53	642	217	504	342	561	498	462	70	312	75	108	87	61	235	649	729	183	72	382	449	121	471	126	234	291	244	478	793	125	118	142	592	399	198	293	772	150	7	195	460
179	283	180	23	203	356	290	10	209	164	148	265	114	238	80	83	387	109	16	256	60	197	574	313	253	5	165	340	246	331	359	176	37	362	92	67	44	25	17	53	54	91	77	642	8	217	201	76	18	501	424
16	356	131	176	203	128	114	155	109	90	274	247	196	177	82	21	353	54	209	134	238	80	387	115	189	197	574	403	253	5	307	537	142	165	441	340	524	37	362	145	92	53	91	460	78	25	392	318	235	360	736
57	283	23	155	173	45	338	209	164	148	60	387	95	256	176	638	197	313	26	253	189	165	246	340	79	359	307	394	362	17	54	44	282	53	91	4	281	201	217	504	709	110	564	501	342	212	288	498	544	333	462
99	283	39	356	10	90	173	338	45	177	82	21	209	233	353	181	83	148	60	109	80	176	95	256	638	313	189	253	5	76	537	340	331	54	17	37	394	362	48	92	282	8	709	91	18	564	4	110	217	201	288
223	283	41	261	176	81	76	709	114	23	60	131	109	128	649	155	90	8	17	233	196	177	82	45	353	142	21	288	164	208	18	209	115	181	285	78	376	265	134	148	460	392	441	524	16	333	189	117	80	95	145
9	23	10	131	76	128	709	155	196	233	54	164	17	376	564	649	148	256	95	387	115	638	313	403	26	5	142	307	537	165	79	524	340	394	282	145	92	489	44	91	53	78	392	318	4	217	201	199	212	578	501
194	48	39	283	112	41	261	30	268	567	60	457	689	173	734	356	564	114	558	10	338	543	281	54	8	1006	838	94	403	0	288	296	109	400	110	606	115	782	67	83	524	336	518	273	17	441	125	145	70	199	299
103	285	60	392	132	54	112	67	84	81	180	403	788	589	229	23	457	689	268	70	30	131	748	734	128	567	220	736	203	543	318	155	144	606	168	512	233	121	478	413	200	838	532	341	293	90	353	0	196	274	290
46	83	54	8	238	288	79	441	524	212	235	318	407	460	736	322	277	478	125	168	729	545	57	739	140	276	361	183	377	336	160	370	266	724	144	735	68	772	596	621	402	267	704	167	147	623	470	767	410	679	51
143	283	41	76	709	356	173	10	60	81	114	180	23	109	131	78	54	285	564	281	8	128	203	67	392	17	117	155	288	110	377	115	317	18	403	90	112	274	290	233	247	196	353	524	441	132	177	82	164	21	45
93	45	109	164	76	48	709	197	165	79	340	281	564	18	92	110	288	53	115	4	504	634	342	424	379	74	498	707	70	40	544	524	65	312	649	764	344	345	220	145	381	455	87	108	318	61	6	578	736	532	729
