id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	117	78	41	142	283	285	173	460	261	229	216	639	84	788	564	223	33	338	392	0	689	403	589	112	54	268	317	30	38	734	10	1125	1006	67	377	457	606	296	115	259	567	281	400	8	70	558	145	782	18
91	709	649	460	78	117	142	132	84	788	229	338	392	216	0	223	33	689	112	125	317	268	589	1125	30	38	457	1006	734	567	70	259	400	558	296	413	478	94	83	769	782	235	273	107	512	121	293	443	305	485	336
179	176	709	76	649	460	283	78	117	132	285	142	60	0	229	564	788	84	543	114	112	392	223	33	689	216	356	268	639	125	67	54	317	10	457	734	606	567	589	1125	1006	30	259	8	377	23	38	400	70	110	109
16	176	460	78	117	142	0	229	788	132	84	543	223	689	392	216	112	403	639	114	33	356	589	317	457	30	38	54	567	734	259	377	1006	400	109	145	115	558	782	296	478	131	413	185	769	441	235	748	736	299	443
57	176	709	649	460	78	117	283	173	142	285	132	84	60	392	216	788	223	564	33	689	112	338	543	639	403	54	38	125	457	734	1006	377	589	30	567	281	606	259	400	558	1125	296	145	94	782	288	110	199	769	23
99	1023	1043	1538	1015	722	1358	1524	865	1509	637	928	1454	28	635	1501	1172	902	1181	1176	660	1319	686	1504	794	963	1520	930	1548	1171	843	1099	1350	1365	1555	1331	1332	1304	1	1415	962	1448	914	1199	742	482	104	1412	1311	1014	1506
223	176	709	76	649	460	283	41	78	117	261	285	142	60	132	229	788	114	689	392	84	317	543	33	112	216	223	639	38	125	30	734	268	567	377	589	8	259	109	400	145	115	782	1006	273	606	1125	288	94	18	199
9	709	649	76	78	117	142	132	788	229	84	223	33	216	392	564	639	38	543	0	403	30	54	589	457	734	567	268	377	10	1125	1006	259	296	606	115	558	145	400	273	94	413	485	478	131	199	443	23	748	838	299
194	48	39	112	41	689	283	734	457	30	0	261	296	567	60	543	173	268	1006	564	338	558	782	1125	185	114	400	94	403	125	606	273	271	70	299	1178	463	67	281	356	838	10	1009	518	54	1151	824	8	910	115	598
103	285	132	84	229	392	60	788	112	689	0	457	543	30	403	734	589	54	268	567	296	67	70	558	606	782	1125	769	273	341	144	413	598	478	748	271	512	299	443	736	513	1009	107	200	838	22	318	625	152	1151	518
