id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	173	10	83	18	8	81	67	110	524	441	142	220	338	709	564	115	360	403	23	145	532	318	131	54	281	489	450	333	13	266	199	203	274	106	322	78	276	513	215	141	295	578	117	639	736	735	82
91	83	246	338	331	197	342	638	26	244	217	709	462	79	504	642	235	382	498	291	53	561	108	70	75	142	312	649	126	61	471	183	793	125	118	729	654	171	249	679	665	87	72	478	293	414	399	449	1062	653	354
179	283	180	23	203	290	265	209	164	246	359	80	256	331	238	197	217	201	44	356	148	253	387	340	574	362	16	5	53	10	642	312	25	313	308	61	77	501	165	793	424	176	91	729	37	83	76	87	709	114	92
16	176	460	131	203	356	112	403	392	196	247	128	114	142	274	78	155	317	197	109	90	134	478	457	353	209	82	223	132	748	177	80	462	53	689	540	33	21	0	377	639	229	537	238	117	307	30	54	589	544	115
57	283	23	155	45	173	209	246	362	387	148	60	165	501	164	17	256	253	359	313	44	338	189	201	342	340	95	6	288	244	197	638	176	207	59	91	26	307	282	110	174	382	423	308	140	764	522	462	394	123	217
99	283	39	45	90	233	82	209	177	356	181	338	256	331	353	80	95	21	217	173	176	709	10	76	201	148	253	638	462	60	340	282	83	5	362	537	109	394	498	312	4	189	313	61	308	544	342	48	75	501	91
223	283	76	41	709	176	261	60	114	81	109	649	142	8	23	288	78	285	460	112	524	131	17	18	199	115	441	392	317	117	132	145	639	318	128	377	223	196	360	233	168	125	121	13	155	336	333	164	235	220	293
9	76	23	131	10	709	128	196	155	233	17	649	142	403	376	164	564	524	115	256	78	148	54	387	318	95	145	5	199	44	489	165	639	201	313	638	295	26	276	501	117	282	307	340	217	215	392	168	450	91	578
194	48	112	39	30	283	457	268	60	0	734	689	403	838	558	564	261	94	173	543	567	512	41	281	400	273	114	1006	356	299	606	296	8	338	70	199	782	288	518	336	107	110	661	748	463	524	10	109	459	125	115
103	60	285	403	132	112	67	392	54	30	70	168	318	512	144	84	220	589	457	341	13	268	543	748	229	734	736	107	478	295	532	106	293	788	606	689	402	22	305	863	0	838	121	450	782	704	124	100	413	513	949
46	238	83	460	8	212	79	407	377	288	268	729	277	739	30	183	361	235	545	140	370	524	54	441	276	267	125	478	322	318	736	596	167	259	621	400	772	679	603	623	57	168	147	665	833	735	159	297	226	767	470
143	283	709	76	41	60	356	173	81	114	78	285	10	112	180	403	109	564	392	23	281	8	317	132	117	67	110	131	639	288	377	203	199	524	512	115	33	17	457	107	30	54	128	18	589	196	233	341	478	441	274
93	109	45	76	164	48	197	709	165	340	18	342	110	424	288	504	92	74	79	281	53	498	707	65	564	115	6	764	344	524	544	4	634	70	312	40	379	61	649	318	348	381	793	108	220	142	729	295	345	370	532
69	709	176	76	356	128	290	48	208	45	114	82	209	376	331	246	353	177	197	109	217	80	21	238	462	564	392	201	44	53	285	142	537	253	394	498	79	574	729	642	387	75	5	544	78	46	107	308	362	313	218
10	41	39	290	196	60	233	134	246	338	331	238	256	359	16	8	340	110	638	26	37	65	282	91	228	707	217	74	462	115	344	379	537	634	407	764	642	231	291	281	322	140	739	498	318	276	235	423	53	123	381
138	39	317	60	377	33	261	457	403	564	0	356	281	114	229	200	10	107	199	543	558	109	110	288	273	83	67	478	524	336	443	341	115	782	54	296	441	145	168	463	293	863	17	360	66	427	318	81	459	402	18
171	283	81	356	261	180	76	109	114	173	23	60	131	10	48	203	83	274	128	17	18	709	8	82	247	288	290	67	196	155	90	265	233	110	45	177	353	209	376	649	524	134	403	181	246	441	164	331	220	281	574
108	39	109	23	131	173	60	10	128	76	82	247	290	155	18	176	90	196	265	338	177	48	233	288	8	209	21	181	362	387	164	148	524	220	256	16	115	189	359	501	80	44	489	403	424	342	564	318	360	92	281
224	709	76	176	48	649	78	142	285	112	132	39	117	33	377	30	283	788	639	457	268	413	60	734	0	589	485	838	261	229	403	41	564	173	94	200	543	567	512	400	281	259	273	1006	114	356	606	338	296	443	70
101	76	709	649	10	403	110	524	117	285	441	132	639	199	54	317	318	168	460	125	70	336	141	13	333	341	266	106	736	512	295	30	589	748	293	57	543	478	578	735	215	268	457	38	107	704	513	124	84	402	81
80	233	265	82	209	177	261	353	638	173	76	282	312	16	5	25	189	83	114	91	37	48	764	707	344	198	193	281	277	65	267	8	739	231	460	118	522	207	138	628	140	174	150	564	110	361	345	499	446	123	280
166	283	39	176	261	41	649	8	10	78	524	83	281	360	199	318	112	223	266	333	460	70	341	392	512	276	322	735	578	215	30	57	748	513	293	589	124	421	33	478	402	259	268	107	654	38	427	22	84	863	1006
15	76	261	142	83	338	403	17	285	115	23	199	54	639	460	318	223	392	341	532	128	141	336	478	512	266	107	322	106	293	215	57	513	247	735	30	33	155	124	457	90	402	265	229	164	543	704	46	22	259	160
76	41	81	356	109	173	131	76	10	176	128	338	247	82	196	8	67	90	265	353	209	709	21	524	246	181	164	115	574	362	281	208	148	256	238	359	165	16	489	532	142	333	5	649	313	235	501	450	276	13	342
