id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	78	283	142	117	41	285	261	460	223	788	33	173	338	392	216	229	564	317	10	112	377	639	589	403	84	38	54	457	268	689	67	30	734	281	70	110	8	0	115	259	606	567	1006	94	145	83	413	558	199
91	709	649	78	142	117	460	132	338	392	223	788	33	317	229	112	216	84	589	38	689	457	70	125	268	0	30	734	83	259	567	94	1006	512	558	413	478	400	107	782	121	1125	336	235	838	296	769	273	485	305	144
179	709	176	76	649	283	78	142	460	285	117	132	60	392	114	788	223	33	564	112	356	229	317	10	216	543	377	84	639	0	457	689	589	67	54	38	268	70	110	734	125	8	30	109	288	606	23	259	567	94	83
16	176	78	142	460	117	132	788	392	223	33	114	317	229	112	216	356	403	377	84	543	38	589	639	457	689	0	54	30	734	109	567	259	115	145	1006	558	131	748	441	413	400	782	478	360	524	336	485	736	318	769
57	709	176	649	283	78	142	460	285	117	132	392	338	33	60	223	173	788	564	112	216	377	84	403	543	38	639	457	689	589	54	281	734	125	110	30	288	94	567	606	1006	259	145	199	558	23	512	441	413	400	782
99	1434	928	1319	1454	635	1358	874	1176	1199	1501	374	1509	1530	1570	914	1383	1336	894	1172	1235	1390	916	1529	1203	1465	1207	1460	1350	1539	1470	1014	1209	1448	1505	1552	1032	1327	349	1031	1304	1445	1483	1491	1492	1391	1393	1555	1373	1299	1134
223	709	176	76	649	283	78	41	142	261	460	285	117	132	60	392	114	33	317	788	223	229	112	216	377	543	38	84	639	689	589	30	268	734	8	125	109	288	567	259	115	145	94	199	606	441	1006	558	782	360	18
9	709	76	649	78	142	117	132	788	392	33	223	229	564	216	10	377	38	84	403	639	543	589	457	30	54	734	268	0	567	259	115	94	145	606	1006	558	199	748	413	131	23	838	400	478	1125	273	524	485	164	296
194	48	283	41	39	112	261	60	338	457	114	30	734	689	543	564	173	268	10	403	356	567	0	70	94	558	281	1006	125	67	54	296	606	782	110	8	838	109	400	273	288	115	1125	145	299	748	512	199	463	271	185
103	285	132	392	788	60	229	112	84	457	403	543	589	30	689	734	70	268	54	67	0	567	558	606	512	782	748	413	296	144	838	273	769	107	1125	478	131	23	318	736	341	121	164	299	220	13	305	46	22	271	200
46	460	377	268	30	54	125	8	259	288	83	400	782	441	478	524	318	235	336	736	144	271	305	735	266	168	22	808	57	863	276	147	402	474	949	427	1151	361	621	322	212	160	417	519	729	704	942	277	862	363	79
143	709	76	78	283	285	117	41	132	788	392	33	317	229	38	112	60	84	377	114	173	564	639	457	356	543	589	10	403	30	268	0	54	281	67	567	94	125	259	110	558	8	1006	109	606	782	288	115	413	400	145
93	709	76	649	48	78	142	285	117	132	392	223	788	33	317	564	229	216	84	639	38	589	689	281	457	70	125	0	734	110	109	30	288	115	606	567	259	145	199	512	1006	558	18	478	164	413	782	400	524	336	1125
69	709	176	76	48	78	142	285	117	132	392	788	33	114	223	317	564	229	356	216	377	84	38	543	639	457	268	54	0	125	734	30	109	288	567	115	259	94	606	145	199	558	512	1006	441	107	400	18	838	782	360
10	1434	1319	928	1454	635	1510	874	1501	1176	1199	374	1509	1358	1530	1570	914	1383	894	1390	1336	1172	916	1529	1235	1203	1350	1460	1470	1209	1465	1014	1505	349	1207	1552	1032	1327	1031	1539	1548	1445	1483	1491	1391	1393	1555	1492	1373	663	1299
138	39	33	261	317	229	377	60	114	457	564	543	403	10	356	0	281	558	67	54	110	109	782	288	115	296	145	199	769	200	273	1125	83	107	441	478	18	131	463	23	360	336	524	164	341	318	141	17	443	489	271
171	709	76	649	48	283	285	460	117	261	132	223	392	788	33	216	229	60	317	114	112	173	377	84	356	38	543	10	403	457	689	268	734	54	67	70	281	125	94	109	110	567	8	288	558	83	413	145	782	131	296
108	928	1319	1434	1454	1501	1199	874	1358	1509	374	1570	914	1176	1383	1530	1336	1390	894	1172	916	1510	1529	1203	1465	1235	1539	1460	1470	1209	1014	349	1207	1032	1505	1552	1327	1031	1448	1350	1445	1483	1491	1391	1393	1555	1492	1299	1373	1134	663
224	709	176	649	76	48	78	142	285	33	283	788	132	117	39	229	41	112	261	377	60	338	639	457	589	734	114	564	30	173	94	543	10	356	268	567	0	403	70	259	1006	54	281	67	110	125	782	606	485	109	8
101	709	76	649	117	285	132	460	317	788	229	216	84	38	10	639	403	543	457	589	689	30	54	70	268	734	125	0	110	567	94	606	558	1006	199	512	748	782	400	441	413	838	524	485	336	107	296	131	273	1125	769
80	76	48	460	142	261	117	132	788	392	114	173	229	564	216	377	84	543	38	639	689	0	281	54	734	110	30	8	288	115	567	94	606	145	83	1006	512	558	441	782	121	400	18	360	838	273	1125	336	736	17	13
166	176	649	78	283	41	39	261	460	392	33	223	216	788	229	112	84	38	10	589	30	689	70	268	0	281	8	94	567	259	1006	512	606	558	83	748	199	400	360	107	524	296	838	478	273	485	318	769	131	1125	23
15	76	142	261	285	460	392	33	338	223	788	229	84	403	639	543	457	54	30	734	0	259	115	567	94	1006	83	558	199	512	782	400	838	478	23	107	336	296	1125	485	141	318	273	17	164	341	305	299	46	513	247
76	709	176	76	649	78	142	41	285	132	338	33	392	788	317	173	356	216	229	10	377	84	543	639	589	457	67	70	734	281	30	125	268	0	109	8	115	567	259	94	606	199	1006	558	131	512	413	478	400	524	164
148	176	649	48	283	78	39	41	142	285	261	460	117	132	338	223	788	392	33	173	564	229	10	216	112	403	543	377	84	639	38	457	689	589	734	281	268	0	30	109	125	8	288	259	115	131	94	567	606	145	1006
37	285	392	33	788	229	317	216	84	543	734	67	0	281	567	94	259	1006	83	558	512	782	413	400	18	107	838	1125	121	318	273	769	235	341	305	46	299	293	197	598	200	185	463	271	544	100	93	518	152	66	276
18	48	142	283	117	285	460	39	41	223	788	229	112	338	60	114	639	173	564	356	589	10	543	30	689	403	268	0	70	54	281	1006	558	567	67	110	259	109	8	606	782	288	413	115	485	145	400	838	296	748	512
241	76	649	48	78	142	117	285	132	338	33	788	223	317	564	229	216	84	543	38	689	54	281	0	268	734	125	8	259	567	94	606	512	1006	558	782	360	413	400	164	838	524	1125	336	273	144	485	235	290	489	769
118	709	649	48	78	142	285	132	338	788	392	60	223	114	33	317	229	356	564	112	216	403	377	84	543	639	38	589	689	457	54	0	281	67	268	734	125	30	110	8	288	115	567	606	259	94	145	199	1006	558	512
28	709	285	788	33	229	403	543	457	54	268	734	70	0	30	110	567	94	413	512	782	1125	478	107	296	121	485	769	273	341	144	305	141	299	200	46	266	271	544	598	185	863	100	808	66	152	208	474	134	402	661
48	176	76	649	48	39	78	261	142	460	338	285	132	117	114	788	392	223	564	112	229	317	543	377	216	84	689	67	281	639	110	125	0	38	589	457	268	8	734	288	115	164	259	30	606	567	94	145	441	121	748
107	176	76	649	48	78	41	460	142	261	285	132	117	392	60	788	173	33	223	112	317	229	10	216	377	543	84	457	639	38	689	589	54	67	0	281	268	110	125	734	109	288	115	259	131	567	94	606	83	145	199
263	649	78	142	460	285	117	132	338	392	788	33	223	317	112	216	543	639	84	38	589	281	689	268	0	734	259	606	94	748	1006	558	360	413	782	400	290	121	1125	736	336	235	838	489	273	296	485	197	769	513	293
266	176	649	48	78	460	142	285	132	117	392	60	114	173	223	788	33	564	317	356	112	229	10	216	84	377	543	639	689	38	457	67	54	281	589	0	70	268	125	110	734	30	288	115	259	567	199	145	94	164	1006
293	709	176	48	283	78	41	39	261	392	788	338	317	114	229	216	356	10	84	403	543	589	457	689	30	70	0	734	109	567	259	606	145	1006	131	199	413	441	23	782	400	478	360	838	164	524	296	485	336	290	144
299	142	78	460	132	60	788	33	223	317	564	112	229	403	377	84	543	70	589	54	689	0	67	38	268	30	734	110	288	606	83	145	1006	567	199	512	94	441	558	478	107	782	413	1125	524	838	736	290	121	318	273
