id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	41	261	709	173	81	10	338	23	83	8	403	142	110	67	131	54	203	18	78	281	285	564	112	441	460	524	145	155	115	117	392	274	247	639	70	377	333	290	317	82	90	223	353	199	220	45	196	318	376
91	338	83	197	246	331	709	504	26	217	79	53	342	642	462	638	498	75	61	70	793	382	561	87	183	235	729	312	108	244	471	126	649	291	234	72	449	198	125	399	107	478	121	293	142	772	679	112	7	592	150
179	283	180	203	23	290	356	265	209	238	256	80	197	16	164	148	387	253	109	246	165	574	331	5	10	44	340	201	114	92	37	501	83	217	65	359	313	53	77	25	91	424	642	362	634	60	61	308	67	17	18
16	356	176	109	114	131	203	128	155	247	274	403	90	82	54	353	196	209	134	441	142	177	524	115	145	197	238	112	78	460	80	387	574	253	189	165	318	392	21	639	5	235	537	37	117	295	748	340	201	91	377
57	283	23	155	45	209	173	338	256	164	95	197	148	387	253	60	176	246	165	44	504	17	340	189	201	394	26	313	501	217	359	709	110	282	79	91	53	342	54	362	307	462	638	403	544	498	333	308	288	75	281
99	283	39	356	45	90	82	209	353	181	109	177	233	256	95	80	173	148	10	338	253	83	331	5	21	340	201	60	394	537	92	37	189	217	501	176	313	65	282	91	17	18	342	76	362	407	462	638	48	110	544
223	283	41	261	76	176	709	114	109	60	649	81	23	142	8	78	285	17	131	18	288	460	112	128	441	524	145	392	115	117	155	639	377	132	317	223	333	199	90	82	220	353	233	125	318	196	45	376	489	265	33
9	76	23	709	131	128	10	155	17	403	54	649	376	233	196	164	256	564	524	115	145	142	95	148	387	78	165	489	318	5	199	44	394	537	639	392	340	201	26	313	282	92	295	91	217	46	215	748	53	501	117
194	48	39	112	283	261	30	60	41	734	689	457	268	403	356	567	114	564	173	543	281	8	288	109	54	110	558	524	0	838	145	1006	336	606	441	199	94	512	400	67	125	115	338	10	296	17	782	748	70	83	273
103	285	60	112	132	392	403	84	54	30	67	689	457	589	734	268	229	788	543	70	606	512	748	567	220	413	107	318	341	0	838	200	293	144	478	168	22	736	558	295	782	518	532	443	121	13	106	402	296	863	180
46	83	8	54	238	288	441	524	79	318	407	235	460	125	212	276	739	478	322	266	736	545	729	361	160	57	183	377	168	336	140	370	735	402	277	621	68	267	772	470	704	144	22	679	147	724	846	410	427	167	596
143	283	41	76	709	356	114	173	60	109	78	10	285	403	81	8	112	110	180	67	54	281	17	117	392	288	564	18	23	377	132	639	317	441	524	145	115	131	203	128	199	33	333	125	220	155	748	318	341	589	247
93	109	45	164	197	76	48	709	165	18	504	110	340	92	65	79	53	342	424	288	281	634	544	115	74	498	524	61	145	70	344	40	564	379	707	220	793	348	381	455	87	764	4	545	318	46	345	729	312	108	215
69	356	128	176	109	76	114	48	709	290	82	45	376	353	208	209	177	17	18	197	238	54	80	387	253	331	288	574	246	441	21	5	115	333	524	44	145	564	394	537	37	201	217	92	313	53	501	79	65	220	489
10	41	39	290	196	338	134	233	256	238	16	60	246	331	110	340	37	8	537	26	217	65	359	282	91	53	228	407	642	462	281	638	634	74	115	498	75	61	145	344	212	70	739	379	707	381	793	741	764	561	87
138	39	261	356	60	377	114	317	109	403	33	564	281	10	110	54	288	83	67	524	17	441	145	457	18	229	115	199	543	336	220	107	318	341	333	0	141	200	360	293	478	168	489	736	295	266	558	782	532	443	81
171	283	261	356	81	180	76	48	709	23	109	173	114	131	203	60	128	10	83	155	274	247	67	17	8	290	110	90	18	82	403	649	45	54	353	376	233	196	265	281	288	208	209	134	441	164	181	177	256	16	524
