id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	709	78	117	564	460	142	285	216	639	338	403	30	261	317	84	283	457	67	567	788	589	112	223	173	10	229	33	268	413	377	38	141	734	115	441	281	110	598	54	524	392	0	318	23	333	70	606	94	41	83
91	709	649	78	117	460	338	142	216	317	30	457	589	112	84	223	567	33	788	229	413	268	38	734	125	392	0	70	512	83	598	94	144	132	400	518	863	478	273	200	386	336	759	1006	769	1178	121	474	390	680	1125
179	76	709	176	78	649	117	564	460	142	285	639	216	283	543	114	317	67	112	30	457	10	84	589	567	33	229	223	788	23	377	413	268	441	38	110	734	356	125	392	524	141	54	0	318	333	70	60	606	83	512
16	176	78	117	460	142	639	216	403	543	30	317	114	457	84	112	589	567	223	788	33	229	377	38	115	413	441	734	356	141	524	0	392	54	318	598	109	400	132	863	386	478	295	336	360	680	203	1178	145	474	769
57	709	176	649	78	117	564	460	142	338	285	639	216	543	403	283	30	84	457	112	567	173	33	589	788	223	377	38	413	734	441	23	281	110	141	524	125	54	392	333	94	60	606	512	273	518	132	400	386	144	200
99	762	1063	1498	1234	447	928	559	1174	440	795	1273	301	963	1532	1184	62	28	621	675	1037	1571	1334	58	1014	728	1483	931	646	914	784	1570	1470	843	1452	711	1331	178	992	1568	1546	1311	1032	11	384	1469	1482	1488	1485	320	1169
223	709	76	176	649	78	117	460	142	285	639	216	543	317	30	261	283	84	788	567	114	589	223	112	33	229	377	38	268	734	413	441	115	141	392	524	23	125	94	318	598	273	200	333	41	606	132	60	400	144	863
9	76	709	649	78	117	564	142	216	639	403	543	30	84	567	457	589	223	33	788	10	229	377	38	413	268	115	734	23	392	524	54	0	94	318	598	606	273	200	132	144	518	400	386	295	478	863	759	402	1125	1006
194	48	564	543	30	338	567	457	403	39	112	261	268	734	283	114	67	10	173	0	441	94	598	115	386	281	273	110	125	606	141	518	524	1125	356	400	759	54	1178	70	1151	309	335	23	41	512	463	318	144	680	1006
103	285	543	403	30	84	457	567	589	788	112	67	229	268	413	734	0	392	598	273	606	54	386	200	23	70	518	318	512	132	144	60	1125	759	863	769	1178	478	1151	295	402	309	1111	808	390	152	1005	782	474	443	450
46	460	30	268	377	441	125	524	54	318	400	83	309	144	478	863	266	288	402	808	259	336	1151	57	322	782	519	1111	474	470	973	427	168	736	810	704	584	305	904	724	668	942	735	872	22	363	421	640	846	1126	908
143	76	709	78	117	564	285	639	543	317	403	30	84	33	457	567	283	788	112	589	114	38	67	229	377	413	10	268	173	441	115	110	392	281	0	141	94	23	524	356	125	598	54	273	386	606	200	400	132	318	518
