id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19	top_20	top_21	top_22	top_23	top_24	top_25	top_26	top_27	top_28	top_29	top_30	top_31	top_32	top_33	top_34	top_35	top_36	top_37	top_38	top_39	top_40	top_41	top_42	top_43	top_44	top_45	top_46	top_47	top_48	top_49
170	283	709	261	23	203	67	338	564	274	41	209	173	460	247	189	110	81	83	131	78	177	155	45	10	290	16	504	54	142	90	376	208	353	70	403	217	95	53	148	498	537	333	639	524	307	441	21	281	340	115
91	709	338	460	649	83	504	78	217	53	70	142	498	312	642	197	317	125	246	26	183	117	112	342	638	589	121	61	75	331	462	223	561	471	87	729	229	478	144	793	126	399	79	289	108	293	268	336	449	7	198
179	283	76	114	709	23	109	203	176	67	356	209	564	460	60	83	649	290	110	16	10	180	78	217	54	53	148	70	340	288	142	312	164	333	265	44	524	642	441	639	197	37	256	387	65	246	92	18	317	25	17
16	114	109	203	176	128	356	274	209	247	460	189	131	177	155	78	90	353	54	142	53	403	537	307	21	340	524	441	639	115	82	197	317	37	387	65	92	318	25	574	253	201	74	183	117	628	501	112	80	218	589
57	283	709	23	176	338	209	564	173	460	189	60	155	45	649	110	504	78	54	217	95	53	498	148	142	307	288	403	340	312	333	164	524	394	44	441	281	639	197	256	387	246	125	17	253	201	26	183	501	117	361
99	283	76	709	39	109	176	338	356	209	564	173	189	60	177	45	649	83	110	10	48	78	90	353	217	95	54	498	537	148	142	21	288	340	403	312	333	394	524	441	181	82	639	115	37	256	233	317	65	92	18
223	283	76	114	709	261	23	109	176	128	209	41	460	60	649	189	81	131	177	155	45	78	16	504	90	376	208	353	142	217	95	288	53	498	537	148	307	21	333	524	441	639	164	312	115	317	265	394	44	181	82
9	76	709	23	128	564	649	131	155	10	78	376	54	217	95	142	53	498	537	148	403	307	340	312	164	524	394	44	115	639	256	233	17	387	92	318	201	26	628	501	117	218	450	402	282	589	638	348	61	407	196
194	283	114	261	39	109	23	67	338	203	564	356	128	41	173	60	274	48	209	110	83	247	189	10	81	131	177	155	45	290	54	16	70	504	288	180	403	90	376	353	524	441	208	281	115	333	217	95	125	53	498
103	23	67	203	128	274	209	60	247	189	81	131	177	155	45	290	16	504	54	180	70	90	403	376	208	353	217	95	53	498	148	537	307	21	340	164	312	265	394	44	318	181	82	642	197	233	112	37	256	589	387
46	460	83	54	288	524	441	125	318	183	361	322	402	407	729	478	545	519	144	79	147	268	739	57	168	377	336	212	724	277	735	30	266	470	679	640	297	238	846	140	665	235	305	400	623	167	370	22	175	159	276
143	283	76	709	114	23	109	203	67	356	128	564	274	41	209	173	60	247	78	189	110	81	131	177	155	10	45	290	16	504	180	54	90	376	208	353	288	403	217	639	95	53	317	498	524	148	537	441	307	333	21
